rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.07,negative,0.08,0.06,3.17,1.55,1.08
socially controversial > 0.89 & negative > 0.70,rule,0.08,positive,0.06,0.08,3.93,2.94,1.14
technically complicated <= 0.70 & common > 0.5 & positive <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.09,positive,0.05,0.26,4.59,2.39,1.05
conceptually dense > 0.70 & common <= 0.89 & neutral > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.73,negative,0.05,0.65,4.96,2.71,1.05
technically complicated <= 0.70 & socially controversial <= 0.89 & positive > 0.70 & negative <= 0.70,rule,0.34,positive,0.04,0.45,4.67,1.94,1.04
technically complicated <= 0.70 & socially controversial <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.15,positive,0.04,0.35,4.78,3.42,1.28
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.17,positive,0.04,0.16,6.08,3.43,1.28
conceptually dense <= 0.70 & technically complicated <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.03,0.03,2.1,1.14,1.03
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.55,positive,0.03,0.5,14.12,8.2,2.16
technically complicated <= 0.70 & common <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.37,positive,0.03,0.34,7.35,4.4,1.53
conceptually dense > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.89 & neutral <= 0.70,rule,0.45,negative,0.03,0.43,5.41,2.16,1.03
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.5 & neutral > 0.70,rule,0.27,negative,0.03,0.24,3.69,2.13,1.03
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,0.03,0.04,2.1,1.67,1.03
common <= 0.89 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.13,negative,0.03,0.12,6.47,5.87,1.82
common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.41,positive,0.02,0.35,10.81,8.37,2.17
