rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5,rule,0.74,positive,0.6,0.65,421.76,163.41,8.17
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.30 & neutral > 0.5,rule,0.61,positive,0.55,0.49,205.77,98.93,7.12
common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & negative > 0.70,rule,0.03,positive,0.52,0.12,1840.69,1421.37,11.05
common > 0.89 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.03,negative,0.44,0.02,295.97,218.51,7.76
conceptually dense <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary <= 0.89,rule,0.05,negative,0.37,0.06,1015.98,733.21,9.04
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.5 & subject to geographical variability > 0.89,rule,0.15,positive,0.31,0.64,611.47,304.35,7.46
socially controversial > 0.70 & unambiguous > 0.70 & negative > 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.31,0.08,547.39,416.99,7.88
common > 0.5 & common <= 0.70,rule,0.08,positive,0.31,0.73,95.3,60.07,5.36
socially controversial > 0.70 & unambiguous > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.05,negative,0.3,0.2,900.28,416.99,7.87
common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30,rule,0.64,positive,0.28,0.51,721.08,358.9,7.56
common > 0.89 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.02,positive,0.27,0.02,2037.81,1421.37,9.19
socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.04,negative,0.26,0.05,68.32,25.88,4.1
conceptually dense > 0.70 & common > 0.5 & positive > 0.30 & negative > 0.5 & neutral <= 0.70,rule,0.61,positive,0.24,0.49,165.36,76.42,5.38
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.2,positive,0.24,0.38,166.74,100.64,5.74
technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.09,negative,0.23,0.08,17.43,7.44,2.47
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.5,rule,0.19,positive,0.23,0.16,124.4,48.15,4.77
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.4,positive,0.22,0.36,468.93,220.94,6.57
socially controversial <= 0.70 & positive > 0.5 & negative > 0.5 & negative <= 0.70 & neutral > 0.70,rule,0.06,positive,0.22,0.16,68.61,37.71,4.42
socially controversial,linear,,positive,0.22,,,,
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70,rule,0.04,positive,0.17,0.04,2454.12,1807.26,8.81
technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.05,negative,0.16,0.18,39.39,15.77,3.19
common > 0.70 & unambiguous <= 0.70 & positive > 0.30 & negative > 0.70 & neutral > 0.5,rule,0.27,positive,0.14,0.23,253.58,124.43,5.51
technically complicated > 0.70 & socially controversial > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.13,0.08,225.25,174.88,5.85
socially controversial <= 0.5 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.05,negative,0.13,0.04,87.74,47.02,4.34
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.28,positive,0.12,0.26,283.59,144.73,5.58
common <= 0.89 & unambiguous > 0.70 & negative > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.15,negative,0.11,0.14,546.55,199.63,5.87
unambiguous > 0.70 & positive <= 0.89 & neutral > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.27,positive,0.11,0.23,378.8,238.79,6.1
conceptually dense <= 0.70 & unambiguous > 0.70,rule,0.09,negative,0.11,0.26,389.56,289.61,6.31
conceptually dense > 0.70 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.03,negative,0.1,0.5,1895.88,1586.18,8.1
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.70,rule,0.02,negative,0.08,0.02,655.74,588.78,6.88
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.08,0.26,283.59,144.73,5.37
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.70 & interdisciplinary > 0.89,rule,0.01,negative,0.08,0.01,760.6,619.53,6.97
common > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.12,negative,0.07,0.65,65.85,45.55,4.08
negative <= 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.3,positive,0.05,0.49,51.49,27.82,3.49
common > 0.89 & socially controversial <= 0.89,rule,0.09,negative,0.05,0.08,297.09,245.78,5.79
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.70,rule,0.05,negative,0.04,0.08,1164.83,559.16,6.59
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.14,positive,0.04,0.14,773.14,567.28,6.61
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & negative <= 0.70 & neutral > 0.70,rule,0.25,positive,0.04,0.21,331.44,116.99,4.94
technically complicated <= 0.70 & unambiguous > 0.70 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.19,negative,0.04,0.33,290.94,100.57,4.78
technically complicated > 0.70 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.05,positive,0.03,0.08,678.66,609.73,6.58
technically complicated > 0.70 & positive > 0.30,rule,0.5,positive,0.03,0.79,150.25,76.96,4.48
common > 0.70 & socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.05,negative,0.03,0.04,63.24,22.33,3.19
common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.45,positive,0.03,0.46,198.48,82.65,4.56
