rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,4.02,,,,
common <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.70,rule,0.05,positive,0.72,0.04,391.26,305.75,9.83
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.37,positive,0.55,0.3,845.34,284.87,8.75
common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.42,positive,0.5,0.35,3250.62,986.34,10.31
common > 0.89,rule,0.02,negative,0.4,0.8,1428.81,1428.81,10.14
conceptually dense > 0.5 & common <= 0.89 & unambiguous <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.31,positive,0.38,0.34,974.96,332.85,8.0
common <= 0.89 & socially controversial <= 0.5 & positive > 0.5 & neutral > 0.5 & interdisciplinary > 0.5,rule,0.3,positive,0.34,0.57,707.63,310.45,7.66
common <= 0.89 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.79,positive,0.34,0.64,1227.7,524.84,8.36
common <= 0.89 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.5 & neutral > 0.5,rule,0.04,negative,0.33,0.05,1151.99,428.52,8.09
conceptually dense > 0.5 & technically complicated <= 0.5 & common <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.18,positive,0.32,0.15,3179.0,1567.19,9.7
common <= 0.89 & socially controversial <= 0.5 & negative <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.70,rule,0.11,positive,0.32,0.09,402.84,122.92,6.36
conceptually dense > 0.70 & common <= 0.89,rule,0.64,positive,0.3,0.78,729.78,381.07,7.72
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70,rule,0.41,positive,0.3,0.45,658.4,232.73,7.06
positive > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.5,rule,0.6,positive,0.28,0.53,4981.22,1964.72,9.71
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & neutral > 0.5 & subject to time variability > 0.70,rule,0.33,positive,0.27,0.27,562.8,309.59,7.27
common <= 0.89 & positive <= 0.89 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.89,rule,0.1,negative,0.26,0.09,461.98,247.47,6.97
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & subject to geographical variability > 0.70,rule,0.53,positive,0.25,0.53,1683.54,512.08,7.78
common <= 0.89 & unambiguous <= 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.17,positive,0.25,0.54,730.13,243.6,6.87
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.5 & common <= 0.89 & subject to geographical variability <= 0.89,rule,0.12,positive,0.25,0.1,782.52,410.96,7.5
technically complicated > 0.70 & common > 0.5 & common <= 0.89 & subject to time variability <= 0.70,rule,0.04,negative,0.24,0.15,230.0,85.0,5.5
technically complicated > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.5,rule,0.2,positive,0.24,0.48,5223.95,5021.44,10.56
