rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,negative,0.75,,,,
conceptually dense <= 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.31,0.58,7.04,5.87,2.31
socially controversial > 0.5 & socially controversial <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.16,0.2,15.2,8.94,2.55
socially controversial > 0.5 & socially controversial <= 0.89,rule,0.74,positive,0.16,0.6,7.57,4.76,1.81
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive <= 0.5,rule,0.09,positive,0.13,0.07,6.23,2.37,1.13
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.5,rule,0.73,negative,0.09,0.6,12.04,6.12,1.98
common <= 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.04,positive,0.09,0.05,7.35,5.42,1.84
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.5 & negative > 0.5,rule,0.1,negative,0.09,0.14,9.82,4.07,1.53
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70,rule,0.03,positive,0.08,0.02,19.9,6.35,2.0
negative > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.2,positive,0.08,0.62,2.69,2.38,1.08
interdisciplinary <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.08,0.06,4.58,2.84,1.13
common > 0.89,rule,0.01,negative,0.07,0.55,1.46,1.46,1.07
common <= 0.5 & negative > 0.5 & subject to time variability <= 0.89,rule,0.0,positive,0.07,0.29,11.21,7.53,2.16
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.70 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.06,positive,0.07,0.24,15.61,9.14,2.37
conceptually dense > 0.70 & technically complicated <= 0.70 & positive > 0.5 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.4,positive,0.06,0.33,4.14,1.61,1.06
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & negative <= 0.5 & subject to time variability > 0.70,rule,0.04,negative,0.06,0.03,3.8,1.35,1.06
common > 0.70 & positive <= 0.5 & negative > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.05,0.02,10.2,6.47,1.97
technically complicated <= 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.09,positive,0.05,0.19,4.28,2.42,1.05
