rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,positive,10.13,,,,
socially controversial,linear,,negative,6.73,,,,
common > 0.5 & common <= 0.70,rule,0.08,negative,2.96,0.8,2572.7,1389.87,28.68
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.89 & positive > 0.30 & positive <= 0.70,rule,0.06,negative,2.58,0.07,5860.05,2879.13,28.48
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.72,negative,2.39,0.59,15839.86,6492.59,29.74
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.12,negative,1.93,0.1,10912.42,4447.72,24.61
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.51,negative,1.92,0.42,28536.33,17503.61,28.49
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.30,rule,0.57,negative,1.74,0.51,33399.17,18024.46,26.81
common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & unambiguous <= 0.89 & positive <= 0.5,rule,0.02,positive,1.19,0.02,34174.63,18024.46,21.42
technically complicated > 0.70 & common > 0.5 & positive > 0.5 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.15,negative,1.16,0.25,10822.33,4409.07,18.16
common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.5 & subject to time variability > 0.70,rule,0.16,negative,1.12,0.14,15910.07,9204.82,19.39
common > 0.70 & common <= 0.89 & positive > 0.5 & negative > 0.70,rule,0.24,negative,1.04,0.25,11483.96,5276.76,17.52
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive > 0.70 & positive <= 0.89,rule,0.49,negative,1.04,0.39,10787.28,4768.76,17.25
common > 0.89 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.04,negative,1.03,0.06,4346.54,1816.46,15.21
conceptually dense > 0.70 & technically complicated > 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.42,negative,0.92,0.38,11888.22,5626.68,16.58
common > 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.56,negative,0.88,0.5,3299.2,1605.39,13.89
common <= 0.89 & subject to geographical variability > 0.89,rule,0.15,negative,0.84,0.72,3328.39,1976.36,13.96
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & interdisciplinary <= 0.89,rule,0.33,negative,0.8,0.56,6326.45,2351.5,13.98
socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.5,rule,0.02,positive,0.8,0.05,12687.7,5161.76,15.41
common > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.43,negative,0.7,0.49,2118.02,1397.47,12.33
socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.5 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.11,negative,0.51,0.2,6167.23,3669.47,12.37
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.03,negative,0.4,0.18,4329.77,1889.35,10.58
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89,rule,0.74,negative,0.34,0.6,15139.84,7175.24,11.87
common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.1,negative,0.33,0.18,5769.47,2458.82,10.41
conceptually dense > 0.70 & positive > 0.5,rule,0.79,negative,0.3,0.71,4460.19,2908.74,10.35
technically complicated > 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.25,negative,0.27,0.24,9440.52,7750.85,11.38
conceptually dense <= 0.70 & socially controversial <= 0.5 & neutral > 0.70,rule,0.05,positive,0.26,0.05,20091.94,10692.35,11.65
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & interdisciplinary > 0.70,rule,0.41,negative,0.24,0.37,34745.52,17462.03,12.11
common > 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.30 & subject to time variability <= 0.89,rule,0.64,negative,0.21,0.51,6010.11,2438.56,9.43
common > 0.70 & socially controversial > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.12,positive,0.17,0.18,3353.01,2458.82,9.13
common > 0.89 & unambiguous > 0.70 & positive <= 0.70,rule,0.01,positive,0.15,0.02,7263.0,4930.11,9.76
conceptually dense > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.30 & subject to time variability <= 0.89,rule,0.57,negative,0.14,0.5,10377.33,5019.5,9.68
conceptually dense <= 0.70 & common > 0.70,rule,0.11,positive,0.12,0.09,7442.93,6553.59,9.88
common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.70 & unambiguous <= 0.89 & positive > 0.5,rule,0.2,negative,0.12,0.19,33468.9,18024.46,10.96
positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.54,negative,0.1,0.43,2378.1,1248.38,7.87
technically complicated > 0.70 & common > 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.22,negative,0.08,0.28,12617.91,8529.45,9.81
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70,rule,0.37,negative,0.05,0.59,52742.15,29608.81,10.84
conceptually dense > 0.70 & common > 0.70 & socially controversial > 0.70 & neutral > 0.70,rule,0.14,positive,0.05,0.13,9829.25,4343.47,8.75
common <= 0.89 & positive > 0.30 & negative > 0.70 & neutral <= 0.70,rule,0.31,negative,0.04,0.49,5336.18,3173.11,8.35
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.26,negative,0.03,0.23,4328.28,1920.65,7.8
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & negative > 0.70,rule,0.03,negative,0.02,0.18,11304.25,4930.11,8.64
