rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.1,positive,0.05,0.79,11.43,11.43,2.57
common,linear,,positive,0.03,,,,
common > 0.89 & interdisciplinary > 0.70,rule,0.1,positive,0.03,0.8,7.49,7.43,2.06
conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.64,negative,0.02,0.57,1.72,1.43,1.02
technically complicated > 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.05,positive,0.02,0.05,1.5,0.8,1.02
common > 0.5 & common <= 0.89 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.24,negative,0.02,0.21,4.83,3.35,1.23
technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.21,positive,0.02,0.18,1.55,0.74,1.02
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & neutral > 0.70,rule,0.27,negative,0.02,0.22,1.96,1.29,1.02
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.70,rule,0.27,negative,0.02,0.26,0.61,0.29,1.02
common > 0.70 & common <= 0.89 & positive > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.31,negative,0.02,0.25,5.73,3.35,1.23
conceptually dense > 0.70 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.89,rule,0.07,negative,0.01,0.48,0.24,0.13,1.01
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & neutral <= 0.70,rule,0.04,positive,0.01,0.21,1.74,0.67,1.01
technically complicated <= 0.70 & common <= 0.89 & positive <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.37,positive,0.01,0.34,1.9,0.91,1.01
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.19,positive,0.01,0.28,2.2,0.81,1.01
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.23,negative,0.01,0.23,2.4,1.17,1.01
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral > 0.70,rule,0.15,negative,0.01,0.13,0.74,0.21,1.01
technically complicated > 0.70 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.36,negative,0.01,0.32,2.02,1.02,1.01
conceptually dense > 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.44,positive,0.01,0.43,1.0,0.75,1.01
common <= 0.89 & socially controversial <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.14,negative,0.01,0.14,3.91,3.3,1.2
technically complicated <= 0.70 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.41,positive,0.01,0.34,0.6,0.33,1.01
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.4,negative,0.01,0.52,2.18,1.69,1.01
common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.03,negative,0.01,0.3,2.59,1.42,1.01
common > 0.5 & common <= 0.89 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.69,negative,0.01,0.55,5.94,5.5,1.72
conceptually dense > 0.5 & common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & neutral > 0.70,rule,0.15,negative,0.01,0.12,4.89,3.94,1.38
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.35,negative,0.01,0.3,9.12,6.12,1.82
conceptually dense > 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.44,positive,0.01,0.42,1.3,0.69,1.01
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.73,negative,0.01,0.65,9.03,8.74,2.19
common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.42,positive,0.0,0.36,2.01,0.69,1.0
common > 0.89 & positive <= 0.89 & subject to geographical variability <= 0.89,rule,0.08,positive,0.0,0.07,2.01,1.99,1.0
conceptually dense > 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.06,negative,0.0,0.05,0.68,0.3,1.0
conceptually dense > 0.5 & conceptually dense <= 0.70 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,0.0,0.45,1.33,1.01,1.0
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70,rule,0.27,negative,0.0,0.23,6.48,2.59,1.0
conceptually dense > 0.5 & conceptually dense <= 0.70 & common <= 0.89 & interdisciplinary > 0.70,rule,0.07,negative,0.0,0.06,10.78,10.44,2.35
common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.49,negative,0.0,0.54,8.53,7.84,2.06
common <= 0.89 & socially controversial <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.7,negative,0.0,0.61,6.21,5.62,1.73
conceptually dense > 0.5 & common <= 0.89 & positive > 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.26,negative,0.0,0.24,1.8,1.35,1.0
technically complicated <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.0,0.05,3.24,2.44,1.0
technically complicated > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.04,positive,0.0,0.13,1.96,1.03,1.0
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.21,negative,0.0,0.18,2.19,0.91,1.0
common <= 0.89 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.29,negative,0.0,0.72,7.18,5.64,1.73
common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.11,negative,0.0,0.1,2.07,1.48,1.0
unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.18,positive,0.0,0.2,0.75,0.48,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.4,positive,0.0,0.35,1.43,1.11,1.0
