rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.89,negative,1.1,0.72,709.31,651.0,13.64
positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.85,0.72,1587.74,1043.74,12.86
common <= 0.5,rule,0.0,positive,0.29,0.79,26.46,26.46,4.23
common > 0.89 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.17,0.21,500.16,309.86,6.74
technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.37,negative,0.15,0.3,241.5,91.97,5.19
conceptually dense > 0.5 & common > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.8,negative,0.12,0.65,441.65,395.35,6.68
common <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.0,positive,0.11,0.72,753.17,675.33,7.26
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.1,0.01,107.14,73.82,4.74
interdisciplinary,linear,,positive,0.07,,,,
positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.06,0.24,120.31,45.14,4.04
positive > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.5,positive,0.05,0.43,317.06,220.08,5.65
unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.13,positive,0.05,0.31,90.13,57.74,4.25
socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.46,negative,0.05,0.41,145.54,77.63,4.57
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.43,positive,0.05,0.36,126.72,115.56,5.0
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.04,0.27,35.13,14.46,2.79
positive > 0.70 & positive <= 0.89 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.53,positive,0.04,0.46,100.94,47.91,4.01
