rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.01,negative,1.03,0.05,357.94,274.3,11.39
socially controversial > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.49,positive,0.71,0.6,597.79,498.94,10.63
common > 0.5 & common <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.27,positive,0.64,0.22,239.37,108.99,7.68
conceptually dense > 0.70 & common > 0.5 & positive > 0.70,rule,0.67,positive,0.58,0.74,606.17,442.79,9.6
socially controversial > 0.30 & subject to time variability <= 0.70,rule,0.01,positive,0.53,0.02,80.49,69.47,6.51
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5,rule,0.03,negative,0.52,0.03,595.99,463.59,9.3
positive,linear,,positive,0.5,,,,
common > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.12,positive,0.47,0.18,974.09,779.61,9.77
technically complicated <= 0.70 & socially controversial <= 0.5 & negative > 0.30 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.15,negative,0.44,0.13,939.09,425.8,8.73
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.70 & positive > 0.70,rule,0.11,positive,0.43,0.16,703.75,439.57,8.68
socially controversial <= 0.30 & positive > 0.70,rule,0.02,negative,0.42,0.2,1096.71,976.33,9.78
positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.16,positive,0.4,0.13,1424.19,1075.7,9.74
technically complicated > 0.5 & positive > 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.13,positive,0.36,0.51,554.29,317.88,7.81
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.09,negative,0.34,0.11,680.91,521.43,8.38
socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.05,negative,0.33,0.05,315.56,217.07,7.13
socially controversial > 0.5 & unambiguous > 0.70 & positive <= 0.70 & negative <= 0.70,rule,0.09,negative,0.32,0.08,676.77,508.91,8.21
technically complicated > 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.31,0.09,1517.95,731.51,8.62
socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.70,rule,0.09,positive,0.25,0.34,782.5,305.94,7.18
technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.32,negative,0.24,0.43,321.72,239.08,6.81
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.70 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.07,positive,0.23,0.1,78.84,49.05,4.78
technically complicated > 0.5 & socially controversial <= 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.17,positive,0.23,0.56,511.46,207.27,6.57
socially controversial > 0.5 & positive <= 0.70 & subject to time variability > 0.70,rule,0.25,negative,0.2,0.6,597.79,498.94,7.46
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.1,positive,0.2,0.08,598.19,255.82,6.63
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.27,positive,0.2,0.22,203.66,102.89,5.56
conceptually dense > 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.67,positive,0.19,0.55,974.62,768.23,7.91
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.31,positive,0.18,0.52,207.13,102.89,5.47
technically complicated > 0.70 & positive > 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.17,0.24,494.5,208.59,6.27
