rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
neutral,linear,,negative,0.36,,,,
common <= 0.89 & unambiguous <= 0.5 & positive > 0.30 & interdisciplinary <= 0.89,rule,0.02,positive,0.2,0.08,21.8,8.22,2.54
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5,rule,0.01,positive,0.15,0.21,53.48,32.62,4.02
common > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & subject to time variability <= 0.70,rule,0.05,positive,0.15,0.05,22.25,8.24,2.42
common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.03,positive,0.13,0.03,39.23,13.61,2.94
common <= 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.02,positive,0.12,0.03,32.84,16.03,3.12
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.01,positive,0.12,0.01,36.94,14.99,3.02
technically complicated > 0.5 & common <= 0.89 & negative <= 0.89 & subject to geographical variability > 0.5 & subject to time variability > 0.70,rule,0.77,positive,0.11,0.67,45.31,20.83,3.39
socially controversial > 0.30 & socially controversial <= 0.89 & positive > 0.70 & positive <= 0.89,rule,0.66,positive,0.11,0.55,17.9,10.38,2.6
common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.09,positive,0.1,0.07,26.09,8.01,2.29
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & interdisciplinary <= 0.89,rule,0.05,positive,0.09,0.09,31.55,10.65,2.57
unambiguous <= 0.5 & positive > 0.5 & neutral <= 0.5,rule,0.01,positive,0.09,0.02,16.98,10.54,2.56
unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.09,0.05,23.17,17.94,3.15
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & interdisciplinary <= 0.89,rule,0.11,positive,0.08,0.12,31.82,15.05,2.94
conceptually dense <= 0.89 & unambiguous <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.03,positive,0.08,0.03,25.06,11.77,2.66
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.5,rule,0.07,positive,0.08,0.07,43.67,25.39,3.51
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.5 & positive > 0.5,rule,0.02,negative,0.08,0.1,24.82,17.5,3.09
conceptually dense <= 0.89 & positive > 0.5 & neutral > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.38,positive,0.08,0.36,9.07,6.98,2.09
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.30 & neutral > 0.70,rule,0.05,negative,0.07,0.08,79.48,35.0,3.81
conceptually dense <= 0.89 & common <= 0.89 & unambiguous <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.07,0.04,17.23,11.13,2.57
positive > 0.70 & interdisciplinary > 0.89,rule,0.43,negative,0.07,0.59,0.72,0.71,1.07
socially controversial <= 0.89 & unambiguous <= 0.70 & negative > 0.70 & subject to time variability > 0.5 & subject to time variability <= 0.89,rule,0.12,positive,0.07,0.27,19.45,9.35,2.4
common > 0.5 & positive > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.02,positive,0.07,0.02,58.02,47.49,4.11
technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.16,positive,0.06,0.23,28.96,19.15,3.12
technically complicated <= 0.89 & common <= 0.70 & positive > 0.30 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.17,negative,0.06,0.14,20.96,12.78,2.69
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.5 & positive > 0.30 & interdisciplinary > 0.89,rule,0.38,positive,0.06,0.38,34.7,18.81,3.12
technically complicated <= 0.70 & common > 0.5 & subject to geographical variability > 0.5 & subject to time variability > 0.5 & subject to time variability <= 0.70,rule,0.05,positive,0.06,0.05,9.53,2.56,1.06
common <= 0.89 & positive > 0.89 & negative <= 0.89 & subject to time variability > 0.5,rule,0.01,positive,0.06,0.74,18.32,10.94,2.55
technically complicated > 0.5 & technically complicated <= 0.89 & unambiguous > 0.70 & neutral > 0.70 & subject to geographical variability > 0.5,rule,0.43,negative,0.06,0.38,27.26,22.22,3.28
common <= 0.89 & unambiguous <= 0.5 & negative <= 0.89 & neutral <= 0.70,rule,0.05,positive,0.06,0.06,12.65,5.43,1.8
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & interdisciplinary > 0.89,rule,0.25,positive,0.05,0.21,29.9,12.55,2.66
