rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
subject to time variability,linear,,negative,0.25,,,,
conceptually dense <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.66,positive,0.24,0.55,37.41,12.09,3.1
socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70 & subject to geographical variability > 0.5 & subject to time variability <= 0.89,rule,0.14,positive,0.15,0.21,87.06,54.93,4.61
conceptually dense <= 0.89 & technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.89 & subject to geographical variability > 0.5,rule,0.33,positive,0.14,0.28,21.51,6.09,2.06
common <= 0.89 & unambiguous > 0.5 & positive > 0.5 & negative > 0.5 & interdisciplinary > 0.89,rule,0.17,negative,0.13,0.34,34.85,17.62,3.24
conceptually dense <= 0.89 & technically complicated > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.44,positive,0.13,0.47,21.09,6.78,2.17
common > 0.70 & negative <= 0.30,rule,0.02,positive,0.11,0.64,18.28,17.2,3.15
technically complicated <= 0.89 & positive <= 0.89 & negative > 0.30 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.76,negative,0.11,0.61,57.98,27.36,3.69
technically complicated > 0.70 & positive <= 0.70 & negative > 0.30 & negative <= 0.70,rule,0.02,negative,0.11,0.3,142.05,48.45,4.32
conceptually dense <= 0.89 & common <= 0.89 & socially controversial > 0.70 & negative > 0.30 & negative <= 0.70,rule,0.18,negative,0.1,0.48,200.06,89.03,4.95
technically complicated <= 0.89 & subject to geographical variability > 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.61,positive,0.1,0.5,22.36,8.12,2.31
conceptually dense > 0.5 & technically complicated <= 0.89 & common <= 0.89 & socially controversial <= 0.89 & subject to geographical variability <= 0.89,rule,0.78,positive,0.09,0.65,10.5,4.67,1.69
technically complicated > 0.5 & common > 0.5 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.4,negative,0.09,0.49,140.47,112.45,5.15
common > 0.70 & unambiguous > 0.70 & negative > 0.30 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.19,negative,0.09,0.19,23.86,8.99,2.4
technically complicated <= 0.89 & positive > 0.30 & negative <= 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.17,positive,0.08,0.15,73.52,29.3,3.65
conceptually dense > 0.70 & technically complicated <= 0.70 & negative > 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.05,negative,0.08,0.06,58.54,24.99,3.48
technically complicated > 0.5 & common > 0.5 & positive > 0.30 & neutral > 0.70 & subject to time variability > 0.70,rule,0.6,negative,0.08,0.51,77.18,46.85,4.16
common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & positive <= 0.89,rule,0.27,negative,0.08,0.24,28.86,14.95,2.92
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.5,rule,0.03,positive,0.07,0.06,14.63,8.31,2.28
conceptually dense <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.11,positive,0.07,0.09,133.14,57.09,4.31
technically complicated <= 0.89 & socially controversial > 0.70 & negative > 0.70 & negative <= 0.89 & subject to geographical variability > 0.89,rule,0.06,positive,0.07,0.05,124.74,83.34,4.75
positive > 0.30 & positive <= 0.89 & negative > 0.30 & neutral > 0.70 & subject to time variability > 0.70,rule,0.68,negative,0.07,0.55,36.71,13.23,2.77
conceptually dense <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & negative <= 0.70 & neutral > 0.70,rule,0.14,negative,0.07,0.12,60.66,30.55,3.65
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70,rule,0.18,positive,0.07,0.17,44.94,24.53,3.41
common <= 0.89 & positive <= 0.5 & neutral > 0.5 & neutral <= 0.70 & subject to time variability > 0.5,rule,0.08,negative,0.06,0.09,98.25,61.0,4.36
negative > 0.70 & negative <= 0.89,rule,0.32,positive,0.06,0.27,52.97,40.78,3.94
common > 0.70 & socially controversial <= 0.89 & negative > 0.70 & subject to time variability <= 0.89,rule,0.21,positive,0.06,0.21,35.16,20.61,3.2
common > 0.5 & positive <= 0.5 & negative > 0.70 & negative <= 0.89 & subject to geographical variability > 0.5,rule,0.19,positive,0.05,0.16,127.05,93.38,4.77
conceptually dense <= 0.89 & technically complicated <= 0.89 & common <= 0.89 & socially controversial > 0.89 & subject to geographical variability <= 0.89,rule,0.04,negative,0.05,0.04,14.29,4.78,1.64
technically complicated > 0.70 & technically complicated <= 0.89 & common > 0.5 & unambiguous > 0.5 & unambiguous <= 0.70,rule,0.21,positive,0.05,0.24,50.72,24.95,3.37
technically complicated > 0.70 & unambiguous > 0.70 & negative <= 0.60 & subject to time variability <= 0.70,rule,0.01,negative,0.05,0.01,12.19,3.79,1.4
positive <= 0.70 & negative <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.02,negative,0.05,0.45,97.69,49.28,4.09
conceptually dense <= 0.89 & technically complicated > 0.5 & common <= 0.89 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.29,negative,0.05,0.24,46.78,31.27,3.63
technically complicated > 0.70 & positive <= 0.5 & negative > 0.70 & negative <= 0.89,rule,0.13,positive,0.05,0.14,81.37,48.45,4.06
unambiguous <= 0.70 & positive > 0.30 & negative > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.09,positive,0.04,0.08,80.83,36.45,3.75
conceptually dense <= 0.89 & common <= 0.89 & socially controversial > 0.89,rule,0.08,negative,0.04,0.07,7.82,3.88,1.41
