rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & positive > 0.70,rule,0.64,negative,16.43,0.54,167082.27,95663.03,199.89
common <= 0.5 & positive > 0.70,rule,0.04,positive,5.26,0.05,241816.97,229032.97,77.2
technically complicated > 0.70 & common > 0.5 & positive > 0.70,rule,0.31,negative,3.6,0.51,381509.01,261034.3,57.39
conceptually dense,linear,,negative,2.73,,,,
conceptually dense <= 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.70,rule,0.03,positive,2.08,0.05,410128.89,369860.56,39.52
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.70,rule,0.02,positive,2.01,0.02,37042.78,20671.31,29.91
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.70 & neutral > 0.70,rule,0.16,negative,1.96,0.21,494597.89,373097.59,37.92
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.5 & negative > 0.70,rule,0.07,negative,1.87,0.11,15989.88,11943.87,26.9
common > 0.5 & unambiguous <= 0.70 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.17,positive,1.76,0.15,22775.88,18302.98,27.08
technically complicated > 0.5 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.51,negative,1.65,0.62,172800.11,129117.66,31.15
conceptually dense > 0.70 & common > 0.30 & unambiguous > 0.5 & positive <= 0.70,rule,0.26,negative,1.61,0.21,284192.77,258447.48,32.53
common > 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & interdisciplinary > 0.70,rule,0.54,negative,1.6,0.62,17879.79,13706.43,24.8
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & positive <= 0.70,rule,0.07,negative,1.52,0.07,30383.96,14680.51,24.21
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & interdisciplinary > 0.70,rule,0.25,negative,1.5,0.62,24754.2,15189.99,24.06
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & neutral > 0.70,rule,0.19,positive,1.44,0.29,49269.71,16776.74,23.72
technically complicated > 0.5 & positive <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.07,negative,1.43,0.06,12301.43,5607.78,20.95
common > 0.5 & socially controversial <= 0.70 & positive <= 0.5 & interdisciplinary > 0.5,rule,0.02,positive,1.38,0.03,15228.02,10322.65,21.99
socially controversial <= 0.70 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.01,positive,1.27,0.01,17214.08,9053.77,20.69
conceptually dense > 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.70 & neutral <= 0.30,rule,0.07,negative,1.27,0.07,107704.89,89753.86,25.91
common > 0.5 & interdisciplinary > 0.70,rule,0.91,negative,1.25,0.75,22298.95,19597.43,22.22
technically complicated > 0.70 & common <= 0.5 & socially controversial > 0.5 & positive <= 0.70,rule,0.01,negative,1.24,0.01,112245.1,99693.31,25.83
socially controversial > 0.70 & interdisciplinary > 0.70,rule,0.58,negative,1.23,0.49,3146.07,2440.05,17.39
conceptually dense <= 0.70 & common > 0.30 & unambiguous > 0.5 & positive <= 0.70,rule,0.06,positive,1.22,0.05,286638.12,258447.48,27.69
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89,rule,0.46,negative,1.17,0.37,34713.95,16582.31,21.07
socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.08,positive,1.1,0.07,473851.96,429707.59,27.28
conceptually dense > 0.70 & technically complicated <= 0.5 & positive > 0.30 & positive <= 0.5,rule,0.01,negative,0.99,0.01,9118.03,5867.08,17.3
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.11,negative,0.98,0.12,78037.35,63886.55,21.96
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & negative <= 0.70,rule,0.13,positive,0.92,0.19,30512.33,9240.05,17.52
common > 0.5 & socially controversial <= 0.89 & positive <= 0.70 & negative > 0.70 & negative <= 0.89,rule,0.18,positive,0.91,0.18,561944.69,211002.44,23.39
common <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.03,negative,0.82,0.04,16003.16,5540.92,15.73
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral > 0.30,rule,0.11,positive,0.81,0.13,395018.16,373097.59,23.29
common <= 0.5 & socially controversial <= 0.5,rule,0.01,positive,0.79,0.12,28360.72,24448.07,18.14
conceptually dense > 0.70 & common > 0.5 & unambiguous > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.33,negative,0.76,0.27,144017.3,52551.84,19.11
conceptually dense > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.70,rule,0.19,negative,0.74,0.15,611321.69,369860.56,22.34
common > 0.30 & common <= 0.5 & socially controversial <= 0.70,rule,0.03,positive,0.72,0.05,78271.81,71182.06,19.24
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.14,negative,0.72,0.12,116122.23,51410.75,18.63
common > 0.5 & positive <= 0.30 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.02,positive,0.67,0.02,3836.03,1670.54,12.36
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.70 & negative > 0.70 & negative <= 0.89,rule,0.19,negative,0.65,0.16,27240.52,12605.15,15.6
technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.5,rule,0.37,negative,0.63,0.29,24529.85,16551.7,15.85
