rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,2.33,,,,
common > 0.5 & interdisciplinary > 0.70,rule,0.92,negative,1.01,0.79,151.64,128.41,9.74
common > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.25,negative,0.49,0.74,1455.69,715.49,9.82
common > 0.5 & positive <= 0.70,rule,0.26,negative,0.36,0.21,713.63,678.92,8.84
positive <= 0.70,rule,0.26,negative,0.29,0.8,666.86,666.86,8.41
common > 0.5 & socially controversial > 0.30 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.89,negative,0.09,0.71,47.72,32.8,3.81
common > 0.5 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.70,rule,0.61,positive,0.06,0.5,91.62,66.34,4.45
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.85,negative,0.05,0.7,51.87,26.73,3.46
common > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.91,negative,0.05,0.73,43.28,36.15,3.77
common > 0.70 & positive <= 0.70,rule,0.18,negative,0.02,0.2,320.17,318.95,5.88
common > 0.70 & socially controversial > 0.5 & neutral > 0.70,rule,0.35,negative,0.02,0.45,6.62,5.85,1.8
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & socially controversial > 0.30 & subject to geographical variability > 0.70,rule,0.87,negative,0.02,0.75,15.71,10.19,2.36
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.5 & subject to geographical variability > 0.70,rule,0.71,negative,0.01,0.7,16.44,11.05,2.43
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.30 & subject to time variability > 0.70,rule,0.4,negative,0.01,0.33,11.46,4.03,1.4
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & subject to time variability > 0.70,rule,0.22,negative,0.01,0.32,201.57,117.35,4.79
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial > 0.5,rule,0.47,negative,0.0,0.39,19.73,11.43,2.44
common > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.91,negative,0.0,0.75,855.46,751.75,6.64
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.38,negative,0.0,0.31,33.44,22.67,3.13
