rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.89 & technically complicated > 0.70 & common <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.52,negative,0.07,0.43,9.4,6.7,2.04
common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.1,positive,0.06,0.1,18.99,13.15,2.73
technically complicated > 0.70 & positive <= 0.5 & negative > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.1,positive,0.06,0.11,25.75,13.97,2.78
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.05,positive,0.06,0.06,12.02,4.94,1.69
technically complicated <= 0.70 & negative <= 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.70,rule,0.05,positive,0.05,0.04,7.85,4.61,1.61
technically complicated <= 0.5 & socially controversial <= 0.70 & subject to geographical variability <= 0.89,rule,0.09,positive,0.05,0.11,4.45,3.91,1.43
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & subject to geographical variability > 0.5 & subject to time variability <= 0.89,rule,0.26,positive,0.05,0.2,9.27,6.7,2.0
common > 0.5 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.27,negative,0.05,0.22,2.64,1.21,1.05
conceptually dense <= 0.89 & technically complicated <= 0.5 & common <= 0.89 & unambiguous > 0.5 & negative > 0.70,rule,0.02,positive,0.05,0.22,8.94,2.99,1.15
conceptually dense <= 0.89 & technically complicated > 0.70 & unambiguous <= 0.70 & negative > 0.70,rule,0.12,negative,0.04,0.13,2.48,1.78,1.04
technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.5 & positive <= 0.89 & interdisciplinary > 0.89,rule,0.19,negative,0.04,0.22,7.25,4.67,1.6
negative > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.25,positive,0.04,0.21,3.99,2.15,1.04
technically complicated <= 0.5 & common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70,rule,0.02,positive,0.04,0.02,2.12,0.95,1.04
conceptually dense <= 0.89 & common > 0.70 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.89,rule,0.14,positive,0.04,0.16,11.17,4.4,1.54
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous > 0.70 & neutral > 0.5,rule,0.19,negative,0.04,0.16,19.1,9.66,2.35
common <= 0.89 & unambiguous > 0.5 & positive > 0.5 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.42,negative,0.04,0.44,41.0,19.4,3.08
socially controversial > 0.89 & positive <= 0.30 & negative > 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.01,negative,0.04,0.04,5.03,1.65,1.04
conceptually dense <= 0.89 & technically complicated > 0.5 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.5,rule,0.07,negative,0.03,0.07,15.18,4.68,1.59
common <= 0.89 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.34,negative,0.03,0.28,5.93,2.81,1.07
common > 0.5 & negative <= 0.70 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.23,2.61,1.33,1.03
technically complicated > 0.70 & common > 0.5 & positive > 0.30 & neutral > 0.70 & neutral <= 0.89,rule,0.46,negative,0.03,0.37,10.93,5.94,1.83
common <= 0.89 & unambiguous > 0.5 & positive > 0.30 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.03,negative,0.03,0.02,15.15,5.86,1.83
technically complicated > 0.70 & positive > 0.30 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.45,negative,0.03,0.36,8.36,3.47,1.28
common > 0.5 & common <= 0.70 & socially controversial <= 0.70 & neutral > 0.70 & neutral <= 0.89,rule,0.08,negative,0.03,0.06,3.46,1.61,1.03
technically complicated > 0.70 & technically complicated <= 0.89 & common > 0.5 & socially controversial <= 0.70 & unambiguous > 0.70,rule,0.21,negative,0.03,0.25,5.68,3.85,1.39
common <= 0.89 & socially controversial > 0.30 & positive <= 0.5 & neutral <= 0.5,rule,0.03,positive,0.03,0.02,6.1,2.61,1.03
technically complicated <= 0.5 & common > 0.70 & positive > 0.5 & subject to geographical variability > 0.5 & subject to time variability <= 0.5,rule,0.01,positive,0.03,0.01,2.69,1.68,1.03
technically complicated <= 0.89 & common <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.5,rule,0.02,negative,0.03,0.02,42.86,36.93,3.72
technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.89 & neutral > 0.5 & subject to time variability > 0.70,rule,0.2,negative,0.03,0.16,14.23,8.56,2.22
