rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,positive,0.02,,,,
common > 0.5 & common <= 0.89 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.12,negative,0.02,0.12,0.29,0.14,1.02
conceptually dense > 0.5 & common <= 0.70 & unambiguous > 0.5 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.14,negative,0.01,0.11,0.49,0.14,1.01
conceptually dense <= 0.70 & common > 0.30 & common <= 0.89 & socially controversial > 0.30 & subject to geographical variability <= 0.89,rule,0.28,negative,0.01,0.27,0.29,0.12,1.01
technically complicated <= 0.5 & common > 0.70 & unambiguous <= 0.70 & interdisciplinary <= 0.70,rule,0.06,positive,0.01,0.09,0.49,0.31,1.01
common <= 0.89 & positive <= 0.5 & neutral <= 0.5 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.09,negative,0.01,0.11,0.61,0.35,1.01
unambiguous > 0.5 & unambiguous <= 0.70 & interdisciplinary <= 0.70,rule,0.16,positive,0.01,0.18,0.37,0.27,1.01
technically complicated <= 0.5 & unambiguous > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.12,positive,0.01,0.13,0.73,0.45,1.01
common <= 0.89 & unambiguous > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.35,negative,0.01,0.29,0.18,0.08,1.01
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & common <= 0.70,rule,0.11,negative,0.01,0.1,0.4,0.23,1.01
conceptually dense > 0.70 & common <= 0.89 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.37,positive,0.01,0.37,1.1,0.4,1.01
conceptually dense > 0.5 & common > 0.30 & common <= 0.89 & socially controversial <= 0.70 & subject to geographical variability <= 0.89,rule,0.57,negative,0.01,0.51,0.51,0.16,1.01
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.30 & unambiguous <= 0.70 & subject to time variability > 0.5,rule,0.69,positive,0.01,0.57,0.36,0.2,1.01
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & subject to geographical variability > 0.89,rule,0.03,positive,0.01,0.02,0.79,0.33,1.01
common <= 0.89 & positive > 0.5 & positive <= 0.89 & neutral <= 0.5,rule,0.09,positive,0.01,0.45,0.52,0.34,1.01
technically complicated <= 0.5 & socially controversial <= 0.89 & unambiguous > 0.5 & subject to geographical variability > 0.5,rule,0.22,positive,0.01,0.21,0.21,0.1,1.01
common <= 0.70 & socially controversial > 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.22,positive,0.01,0.21,0.38,0.18,1.01
common > 0.70 & socially controversial > 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.13,negative,0.0,0.12,0.25,0.12,1.0
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & neutral <= 0.70,rule,0.22,positive,0.0,0.23,0.58,0.28,1.0
conceptually dense > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & subject to geographical variability > 0.5,rule,0.1,negative,0.0,0.11,0.34,0.23,1.0
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.0,0.2,0.48,0.24,1.0
conceptually dense > 0.70 & common > 0.30 & unambiguous <= 0.70 & positive > 0.5 & subject to geographical variability > 0.70,rule,0.47,positive,0.0,0.54,0.33,0.21,1.0
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.17,negative,0.0,0.15,0.43,0.13,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous > 0.5,rule,0.35,negative,0.0,0.32,0.63,0.58,1.0
technically complicated > 0.70 & technically complicated <= 0.89 & common <= 0.89,rule,0.18,negative,0.0,0.15,0.35,0.31,1.0
common > 0.70 & common <= 0.89 & neutral <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.21,negative,0.0,0.4,0.24,0.1,1.0
technically complicated > 0.5 & common > 0.30 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.51,negative,0.0,0.41,0.38,0.17,1.0
conceptually dense > 0.70 & common > 0.5 & positive > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.4,positive,0.0,0.36,0.71,0.26,1.0
unambiguous > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.47,negative,0.0,0.39,0.33,0.27,1.0
common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5,rule,0.1,negative,0.0,0.1,0.36,0.18,1.0
common <= 0.89 & positive <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.11,negative,0.0,0.1,2.5,1.76,1.0
technically complicated > 0.70 & common <= 0.70 & unambiguous > 0.5,rule,0.11,negative,0.0,0.11,0.38,0.28,1.0
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & subject to time variability > 0.70,rule,0.18,negative,0.0,0.15,0.96,0.48,1.0
technically complicated <= 0.5 & common > 0.70 & unambiguous <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.08,positive,0.0,0.08,0.7,0.39,1.0
common > 0.70 & common <= 0.89 & neutral <= 0.5 & subject to time variability > 0.5,rule,0.1,positive,0.0,0.3,0.21,0.15,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & subject to geographical variability > 0.89,rule,0.02,positive,0.0,0.02,1.09,0.63,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & subject to geographical variability <= 0.89,rule,0.2,negative,0.0,0.39,1.47,0.63,1.0
technically complicated <= 0.70 & common <= 0.89 & negative <= 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.62,positive,0.0,0.61,1.63,0.82,1.0
common > 0.5 & common <= 0.89 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.84,negative,0.0,0.68,0.55,0.29,1.0
common > 0.89,rule,0.02,positive,0.0,0.8,0.26,0.26,1.0
common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.37,positive,0.0,0.45,0.77,0.51,1.0
common <= 0.89 & unambiguous > 0.5 & positive > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.49,negative,0.0,0.49,1.74,0.8,1.0
conceptually dense > 0.70 & unambiguous > 0.5 & positive > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.24,positive,0.0,0.3,1.43,0.83,1.0
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & negative > 0.70 & interdisciplinary > 0.70,rule,0.12,negative,0.0,0.1,0.25,0.13,1.0
