rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.01,positive,0.22,0.01,29.99,14.12,3.24
common > 0.89 & unambiguous > 0.5 & negative <= 0.89 & subject to time variability > 0.5,rule,0.03,positive,0.15,0.02,10.48,6.89,2.21
unambiguous > 0.70 & negative > 0.30,rule,0.59,negative,0.14,0.49,13.76,6.95,2.21
socially controversial <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.01,positive,0.12,0.41,36.71,18.04,3.25
unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.07,positive,0.12,0.22,28.77,21.51,3.45
positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.02,positive,0.11,0.04,17.86,11.14,2.67
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.30,rule,0.09,positive,0.09,0.07,16.3,10.19,2.54
socially controversial <= 0.30 & positive <= 0.89,rule,0.03,negative,0.08,0.03,16.8,10.0,2.5
unambiguous > 0.5 & unambiguous <= 0.70 & negative <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.29,negative,0.08,0.29,14.77,5.85,1.91
conceptually dense <= 0.89 & socially controversial > 0.30 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89,rule,0.42,positive,0.07,0.35,14.24,5.23,1.78
common <= 0.70 & socially controversial <= 0.89 & unambiguous <= 0.5 & negative > 0.5,rule,0.01,positive,0.07,0.07,29.93,9.07,2.36
conceptually dense > 0.5 & common > 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.30,rule,0.01,positive,0.07,0.01,13.32,9.08,2.35
common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.89,rule,0.36,negative,0.06,0.31,21.1,8.93,2.32
common > 0.70 & socially controversial <= 0.70 & positive > 0.30 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.4,positive,0.06,0.54,28.3,13.5,2.76
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & socially controversial > 0.89,rule,0.07,negative,0.06,0.06,28.53,13.85,2.78
common <= 0.70 & positive > 0.30 & negative <= 0.70 & subject to time variability > 0.70,rule,0.13,negative,0.06,0.15,34.23,23.91,3.36
conceptually dense > 0.5 & technically complicated <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & negative <= 0.30,rule,0.01,positive,0.06,0.01,45.38,23.38,3.34
subject to geographical variability,linear,,negative,0.06,,,,
common > 0.70 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.09,positive,0.06,0.16,13.97,8.98,2.32
technically complicated > 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.28,positive,0.06,0.35,3.75,1.6,1.06
conceptually dense <= 0.89 & positive > 0.30 & positive <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.07,negative,0.06,0.07,22.23,11.65,2.59
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & unambiguous > 0.5 & subject to time variability > 0.70,rule,0.03,negative,0.06,0.03,79.31,31.78,3.66
common <= 0.89 & socially controversial > 0.30 & socially controversial <= 0.70 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.04,positive,0.05,0.18,22.02,12.61,2.65
technically complicated > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.05,0.02,48.88,29.35,3.53
technically complicated > 0.5 & common > 0.70 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.03,positive,0.05,0.17,15.58,6.86,2.02
conceptually dense > 0.70 & socially controversial > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.22,negative,0.05,0.22,17.83,7.13,2.07
conceptually dense > 0.5 & conceptually dense <= 0.70,rule,0.06,positive,0.05,0.08,5.56,3.89,1.42
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5,rule,0.01,positive,0.05,0.01,25.89,12.14,2.63
conceptually dense <= 0.89 & socially controversial > 0.30 & positive > 0.5 & subject to geographical variability > 0.5 & subject to time variability <= 0.70,rule,0.06,positive,0.05,0.07,4.73,1.42,1.05
socially controversial <= 0.70 & unambiguous <= 0.5,rule,0.01,positive,0.05,0.1,20.39,13.58,2.74
unambiguous <= 0.5 & interdisciplinary <= 0.89,rule,0.03,positive,0.05,0.08,3.23,2.99,1.16
common <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.02,negative,0.05,0.02,34.45,13.06,2.69
conceptually dense <= 0.5 & socially controversial > 0.30 & negative <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,0.05,0.05,26.11,11.29,2.54
socially controversial > 0.89 & positive <= 0.30 & negative > 0.5,rule,0.02,negative,0.05,0.07,29.1,15.86,2.91
socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.13,positive,0.05,0.32,119.41,109.82,4.94
technically complicated <= 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.04,positive,0.05,0.17,63.04,27.24,3.46
socially controversial > 0.30 & positive > 0.70 & negative > 0.30 & interdisciplinary <= 0.89,rule,0.26,positive,0.04,0.22,26.4,13.56,2.7
negative > 0.30 & negative <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.26,negative,0.04,0.24,5.58,1.9,1.04
socially controversial > 0.5 & socially controversial <= 0.89 & negative > 0.70 & subject to geographical variability > 0.89,rule,0.04,positive,0.04,0.03,16.24,8.7,2.25
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.70 & neutral > 0.5,rule,0.09,positive,0.04,0.16,18.02,8.88,2.26
technically complicated <= 0.70 & common > 0.70 & positive > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.5,rule,0.24,positive,0.04,0.21,15.48,10.1,2.4
socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.14,positive,0.04,0.2,11.58,7.37,2.07
technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous > 0.70 & subject to time variability <= 0.70,rule,0.02,positive,0.04,0.04,14.48,7.17,2.05
conceptually dense > 0.70 & technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.04,0.06,21.14,10.72,2.46
socially controversial <= 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.06,positive,0.04,0.08,96.52,46.72,3.98
technically complicated > 0.5 & negative > 0.30 & negative <= 0.89 & neutral <= 0.89 & subject to time variability > 0.70,rule,0.8,positive,0.04,0.68,6.6,3.25,1.22
conceptually dense > 0.5 & technically complicated <= 0.70 & positive > 0.70 & neutral > 0.70 & subject to time variability <= 0.70,rule,0.05,positive,0.04,0.05,21.62,6.19,1.89
technically complicated > 0.5 & socially controversial > 0.89 & positive <= 0.89,rule,0.08,negative,0.04,0.34,1.6,0.81,1.04
common <= 0.70 & socially controversial > 0.30 & negative > 0.30 & neutral > 0.70 & subject to time variability > 0.5,rule,0.16,negative,0.04,0.59,13.23,7.06,2.03
socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.23,negative,0.03,0.21,20.45,14.53,2.75
socially controversial <= 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.13,positive,0.03,0.1,128.1,73.6,4.44
technically complicated > 0.70 & technically complicated <= 0.89 & common <= 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.12,negative,0.03,0.1,14.49,11.09,2.47
positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.09,positive,0.03,0.08,8.06,3.65,1.33
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.89 & subject to geographical variability > 0.70,rule,0.04,negative,0.03,0.07,15.22,7.19,2.04
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.5 & subject to geographical variability > 0.5,rule,0.16,positive,0.03,0.31,17.61,5.81,1.81
conceptually dense > 0.5 & technically complicated <= 0.70 & socially controversial <= 0.30 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.02,positive,0.03,0.04,25.82,12.44,2.6
socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.11,positive,0.03,0.09,61.85,35.01,3.65
technically complicated <= 0.70 & common > 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.89,rule,0.21,positive,0.03,0.31,36.62,18.51,3.01
