rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.03,,,,
socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70,rule,0.06,negative,0.03,0.05,0.22,0.1,1.03
unambiguous > 0.70 & positive <= 0.5,rule,0.03,negative,0.02,0.07,0.95,0.84,1.02
negative,linear,,negative,0.01,,,,
unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary <= 0.89,rule,0.11,positive,0.01,0.11,0.03,0.01,1.01
positive <= 0.5 & negative > 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.06,negative,0.01,0.2,0.18,0.14,1.01
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.70 & socially controversial <= 0.89 & subject to geographical variability <= 0.89,rule,0.61,negative,0.0,0.56,0.05,0.03,1.0
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & negative > 0.5 & neutral <= 0.70,rule,0.25,negative,0.0,0.21,0.04,0.02,1.0
positive <= 0.5 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.06,negative,0.0,0.55,0.2,0.15,1.0
common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.36,negative,0.0,0.36,0.02,0.01,1.0
unambiguous > 0.70 & unambiguous <= 0.89 & positive > 0.5 & negative > 0.30,rule,0.29,positive,0.0,0.23,0.15,0.1,1.0
negative <= 0.5,rule,0.14,positive,0.0,0.5,0.02,0.02,1.0
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.1,positive,0.0,0.09,0.04,0.03,1.0
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & negative > 0.5,rule,0.75,negative,0.0,0.66,0.05,0.02,1.0
common <= 0.89 & socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.04,negative,0.0,0.04,0.55,0.25,1.0
conceptually dense > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.30 & interdisciplinary <= 0.89,rule,0.69,negative,0.0,0.61,0.06,0.02,1.0
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.52,negative,0.0,0.54,0.03,0.03,1.0
