rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,1.09,,,,
common <= 0.70 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5 & negative > 0.70,rule,0.01,negative,0.59,0.01,147.64,80.35,6.96
technically complicated > 0.70 & common > 0.89 & unambiguous <= 0.70 & negative > 0.5,rule,0.0,negative,0.56,0.0,175.4,114.54,7.38
technically complicated > 0.5 & common > 0.5 & neutral <= 0.30 & interdisciplinary <= 0.70,rule,0.0,negative,0.54,0.0,121.26,83.79,6.84
common > 0.5 & socially controversial <= 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.01,negative,0.44,0.01,498.53,346.13,8.41
technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.70 & unambiguous > 0.30 & neutral > 0.40,rule,0.06,negative,0.37,0.05,146.69,78.69,5.96
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.5,rule,0.04,positive,0.36,0.03,165.24,139.22,6.73
conceptually dense <= 0.5 & common > 0.5,rule,0.03,negative,0.35,0.03,225.49,132.23,6.61
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.34,0.1,220.46,132.32,6.54
conceptually dense <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.89,rule,0.03,negative,0.29,0.14,345.76,272.09,7.23
common > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.44,positive,0.27,0.35,190.57,134.97,6.21
conceptually dense > 0.5 & technically complicated > 0.30 & common > 0.70 & socially controversial > 0.5 & negative <= 0.70,rule,0.31,positive,0.27,0.38,465.72,375.17,7.52
technically complicated > 0.5 & common > 0.5 & negative <= 0.5 & neutral > 0.40 & interdisciplinary > 0.70,rule,0.08,negative,0.27,0.09,96.12,47.1,4.91
common > 0.5 & common <= 0.89 & positive > 0.5 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,0.25,0.02,165.04,89.45,5.61
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5,rule,0.12,negative,0.24,0.16,473.33,259.25,6.91
common <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.5,rule,0.05,negative,0.24,0.04,1060.16,979.37,8.52
common > 0.70 & socially controversial <= 0.70,rule,0.26,negative,0.24,0.32,495.57,468.44,7.63
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.5,rule,0.06,negative,0.24,0.08,2627.52,1991.02,9.46
conceptually dense <= 0.70 & technically complicated > 0.70 & common <= 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.23,0.06,718.22,681.73,8.04
unambiguous > 0.30 & negative > 0.89,rule,0.15,positive,0.22,0.8,107.28,103.26,5.65
conceptually dense > 0.5 & common > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.13,positive,0.22,0.1,125.99,64.24,5.08
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5,rule,0.42,positive,0.22,0.38,1594.99,1238.87,8.69
conceptually dense <= 0.70 & common <= 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.5,rule,0.07,positive,0.21,0.14,1851.34,1045.45,8.39
socially controversial <= 0.70 & negative > 0.70 & negative <= 0.89,rule,0.01,negative,0.2,0.29,786.42,620.63,7.74
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5,rule,0.06,negative,0.2,0.15,1881.03,1050.43,8.33
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.19,negative,0.19,0.31,618.25,443.51,7.28
technically complicated <= 0.70 & socially controversial <= 0.30,rule,0.0,negative,0.19,0.0,46.29,37.86,4.32
