rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & common <= 0.5 & negative > 0.89 & neutral <= 0.70,rule,0.02,positive,0.09,0.02,3.3,0.98,1.09
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & neutral > 0.70,rule,0.04,negative,0.05,0.06,6.4,2.9,1.11
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & neutral > 0.30,rule,0.05,negative,0.05,0.07,15.64,11.79,2.58
technically complicated > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.51,negative,0.05,0.41,11.95,10.7,2.48
conceptually dense <= 0.70 & common > 0.70 & unambiguous > 0.5 & positive > 0.5 & negative > 0.5,rule,0.11,negative,0.05,0.13,5.17,2.89,1.12
conceptually dense <= 0.70 & socially controversial > 0.70 & positive > 0.5 & negative <= 0.89 & neutral <= 0.70,rule,0.04,negative,0.05,0.04,9.1,3.52,1.32
technically complicated <= 0.70 & negative > 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.06,negative,0.05,0.19,5.71,2.6,1.05
socially controversial <= 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.01,positive,0.05,0.25,6.45,2.2,1.05
positive <= 0.70 & neutral > 0.30 & neutral <= 0.5,rule,0.01,positive,0.04,0.1,1.73,1.16,1.04
conceptually dense > 0.70 & negative > 0.70 & neutral <= 0.30 & subject to geographical variability <= 0.89,rule,0.14,positive,0.04,0.21,6.33,3.79,1.38
conceptually dense > 0.70 & socially controversial > 0.70 & positive <= 0.5 & negative > 0.70 & subject to time variability <= 0.89,rule,0.14,positive,0.04,0.12,6.15,4.05,1.46
common > 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.06,negative,0.04,0.08,11.2,2.87,1.1
common > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.59,positive,0.04,0.52,7.59,4.67,1.61
technically complicated > 0.5 & common > 0.5 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.21,negative,0.04,0.29,16.59,12.88,2.65
technically complicated <= 0.5 & common > 0.70 & neutral > 0.30,rule,0.11,positive,0.04,0.1,4.85,2.56,1.04
technically complicated > 0.5 & socially controversial <= 0.5 & positive <= 0.89 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.06,negative,0.03,0.07,7.39,3.9,1.4
socially controversial > 0.30 & unambiguous > 0.5 & negative > 0.5 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.45,negative,0.03,0.36,6.58,3.4,1.26
unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.07,negative,0.03,0.42,3.19,1.79,1.03
conceptually dense > 0.5 & common <= 0.5 & socially controversial > 0.5 & positive > 0.5 & neutral <= 0.30,rule,0.02,negative,0.03,0.01,5.45,2.91,1.1
unambiguous > 0.5 & positive <= 0.70 & neutral > 0.30 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.12,positive,0.03,0.15,3.18,1.79,1.03
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.04,positive,0.03,0.03,10.6,4.46,1.54
technically complicated > 0.70 & common > 0.5 & common <= 0.89,rule,0.48,negative,0.03,0.39,12.84,11.79,2.53
technically complicated <= 0.70 & positive > 0.5 & neutral > 0.30 & subject to time variability <= 0.89,rule,0.29,positive,0.03,0.31,28.17,21.41,3.16
common > 0.70 & common <= 0.89 & socially controversial <= 0.5 & negative <= 0.5,rule,0.06,negative,0.03,0.07,11.57,8.17,2.16
conceptually dense > 0.70 & conceptually dense <= 0.89 & socially controversial > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.48,positive,0.03,0.56,3.64,3.16,1.18
conceptually dense > 0.70 & technically complicated > 0.70 & negative > 0.5 & negative <= 0.70 & neutral > 0.70,rule,0.16,negative,0.03,0.16,44.37,31.38,3.55
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.14,negative,0.03,0.27,9.99,4.55,1.56
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & neutral > 0.30,rule,0.06,positive,0.03,0.13,35.44,26.6,3.38
conceptually dense > 0.70 & technically complicated > 0.70 & negative > 0.70 & neutral > 0.30 & subject to time variability <= 0.89,rule,0.11,positive,0.02,0.09,30.08,19.63,3.04
conceptually dense > 0.5 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & neutral > 0.30,rule,0.29,negative,0.02,0.39,2.98,1.37,1.02
negative <= 0.5 & neutral > 0.40 & subject to time variability <= 0.89,rule,0.13,positive,0.02,0.12,9.03,6.87,1.96
socially controversial <= 0.70 & unambiguous > 0.5 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.09,negative,0.02,0.22,2.21,1.32,1.02
technically complicated > 0.5 & unambiguous <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.43,negative,0.02,0.46,16.23,11.73,2.5
conceptually dense <= 0.70 & positive > 0.70 & negative > 0.5 & neutral > 0.70,rule,0.1,negative,0.02,0.09,3.78,2.95,1.1
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & negative > 0.5,rule,0.23,negative,0.02,0.26,41.6,24.65,3.26
socially controversial > 0.30 & socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.39,negative,0.02,0.32,10.1,5.53,1.74
technically complicated > 0.5 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.83,negative,0.02,0.66,23.23,20.13,3.06
socially controversial > 0.5 & socially controversial <= 0.70 & negative > 0.89 & neutral <= 0.70,rule,0.02,negative,0.02,0.02,6.16,4.72,1.58
technically complicated <= 0.5 & negative <= 0.89 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.09,positive,0.02,0.07,11.96,10.87,2.45
technically complicated > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.30 & subject to geographical variability <= 0.89,rule,0.07,negative,0.02,0.12,4.94,3.1,1.15
common > 0.70 & positive <= 0.5 & neutral > 0.30 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.01,0.05,2.9,0.93,1.01
technically complicated <= 0.5 & common > 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.01,0.1,30.18,24.03,3.21
conceptually dense > 0.5 & conceptually dense <= 0.70 & negative > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.11,negative,0.01,0.13,12.53,7.06,1.97
common > 0.70 & positive > 0.70 & neutral > 0.70,rule,0.32,positive,0.01,0.29,2.57,0.87,1.01
neutral > 0.30 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.19,positive,0.01,0.58,3.42,2.07,1.01
common > 0.5 & negative > 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.1,negative,0.01,0.33,6.34,2.71,1.01
common > 0.5 & positive <= 0.70 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.11,negative,0.01,0.19,1.68,1.01,1.01
socially controversial > 0.5 & unambiguous <= 0.70 & negative <= 0.5 & neutral > 0.40 & interdisciplinary > 0.70,rule,0.05,positive,0.01,0.05,5.31,2.22,1.01
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.17,negative,0.01,0.18,37.52,19.74,3.02
conceptually dense > 0.5 & common > 0.70 & socially controversial <= 0.70 & neutral > 0.30,rule,0.2,positive,0.01,0.23,25.07,12.45,2.54
common > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.89 & subject to geographical variability <= 0.89,rule,0.06,negative,0.01,0.51,4.89,2.22,1.01
technically complicated > 0.70 & negative > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.16,positive,0.01,0.18,5.32,2.43,1.01
technically complicated > 0.70 & common > 0.5 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.13,negative,0.01,0.19,15.64,7.37,2.02
socially controversial > 0.70 & unambiguous > 0.5 & negative > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.23,positive,0.01,0.18,4.48,2.27,1.01
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.58,negative,0.01,0.55,5.39,1.42,1.01
conceptually dense > 0.5 & technically complicated > 0.5 & subject to time variability <= 0.89,rule,0.82,negative,0.01,0.76,19.77,18.82,2.97
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive <= 0.5,rule,0.15,negative,0.01,0.13,9.3,4.31,1.47
socially controversial <= 0.70 & neutral > 0.30 & subject to time variability <= 0.89,rule,0.31,positive,0.01,0.33,8.05,5.72,1.76
conceptually dense <= 0.70 & common <= 0.70 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.01,0.03,8.01,3.2,1.17
common <= 0.5 & neutral > 0.30 & neutral <= 0.70,rule,0.01,positive,0.01,0.15,8.07,5.74,1.76
conceptually dense <= 0.70 & negative > 0.70 & neutral <= 0.30 & subject to geographical variability <= 0.89,rule,0.03,negative,0.01,0.05,7.68,3.79,1.35
common > 0.70 & unambiguous > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.01,0.01,3.65,3.38,1.23
conceptually dense > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.70,rule,0.25,positive,0.01,0.27,5.14,2.73,1.02
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & neutral > 0.30,rule,0.11,positive,0.01,0.16,14.77,8.3,2.14
positive > 0.30 & positive <= 0.5 & negative > 0.70 & subject to time variability <= 0.89,rule,0.14,positive,0.01,0.15,5.99,3.42,1.24
common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & neutral > 0.30,rule,0.5,negative,0.01,0.4,1.96,0.77,1.01
technically complicated > 0.70 & common > 0.70 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.08,negative,0.01,0.12,4.17,2.36,1.01
technically complicated <= 0.70 & common <= 0.5 & neutral > 0.30 & subject to time variability <= 0.89,rule,0.01,positive,0.01,0.03,3.26,1.3,1.01
technically complicated <= 0.70 & positive > 0.5 & negative > 0.89 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.04,negative,0.01,0.29,22.42,17.29,2.87
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.12,negative,0.01,0.23,13.91,5.08,1.64
negative <= 0.89 & neutral > 0.30 & neutral <= 0.70 & interdisciplinary > 0.5 & subject to time variability <= 0.89,rule,0.16,positive,0.01,0.13,2.07,1.24,1.01
negative > 0.70 & negative <= 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.19,positive,0.01,0.2,14.62,8.5,2.17
conceptually dense > 0.70 & positive > 0.70 & negative > 0.70 & neutral > 0.70,rule,0.02,positive,0.0,0.05,2.52,1.55,1.0
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.19,positive,0.0,0.36,11.52,8.16,2.1
conceptually dense > 0.70 & positive > 0.30 & negative > 0.70 & neutral <= 0.30,rule,0.12,positive,0.0,0.18,2.25,1.55,1.0
common <= 0.70 & socially controversial <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.0,0.11,13.97,5.4,1.69
common <= 0.89 & unambiguous <= 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.6,negative,0.0,0.77,3.74,1.7,1.0
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.5 & neutral <= 0.30,rule,0.03,positive,0.0,0.03,1.92,0.81,1.0
conceptually dense > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & negative <= 0.70 & neutral > 0.40,rule,0.11,positive,0.0,0.13,4.23,1.24,1.0
technically complicated <= 0.70 & negative <= 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.17,positive,0.0,0.19,5.71,2.6,1.0
socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.04,negative,0.0,0.17,3.21,1.37,1.0
common <= 0.89 & socially controversial <= 0.5 & negative <= 0.5,rule,0.09,negative,0.0,0.12,4.4,2.58,1.0
technically complicated > 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70,rule,0.27,negative,0.0,0.22,7.93,4.03,1.39
conceptually dense <= 0.70 & technically complicated > 0.5 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.05,negative,0.0,0.15,39.69,33.47,3.52
conceptually dense > 0.5 & common > 0.70 & common <= 0.89 & unambiguous > 0.5 & neutral <= 0.30,rule,0.14,negative,0.0,0.12,8.36,2.9,1.07
technically complicated <= 0.70 & common > 0.5 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.11,positive,0.0,0.19,15.64,7.37,2.0
conceptually dense > 0.5 & unambiguous <= 0.70 & negative > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.38,negative,0.0,0.4,14.16,5.62,1.73
common <= 0.70 & unambiguous > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.15,negative,0.0,0.36,22.4,10.52,2.35
technically complicated <= 0.5 & positive > 0.5 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.05,positive,0.0,0.11,44.74,31.33,3.45
negative > 0.70 & neutral > 0.30 & neutral <= 0.5 & subject to time variability <= 0.89,rule,0.01,positive,0.0,0.12,15.4,12.0,2.49
technically complicated > 0.70 & common > 0.5 & negative > 0.5 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.43,negative,0.0,0.62,10.71,7.24,1.99
