rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
unambiguous,linear,,negative,0.62,,,,
technically complicated,linear,,positive,0.54,,,,
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.30 & unambiguous > 0.5 & positive > 0.30,rule,0.31,negative,0.1,0.28,12.12,4.8,1.72
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.09,positive,0.06,0.07,8.94,4.98,1.7
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.04,negative,0.06,0.13,10.86,4.98,1.71
technically complicated <= 0.70 & socially controversial <= 0.30 & subject to geographical variability <= 0.70,rule,0.04,negative,0.05,0.05,1.22,0.79,1.05
common > 0.30 & positive <= 0.5 & negative <= 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.13,positive,0.05,0.1,5.64,3.0,1.15
conceptually dense > 0.70 & socially controversial > 0.70 & neutral <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.04,negative,0.05,0.05,16.65,11.75,2.59
socially controversial > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.05,negative,0.04,0.05,59.8,58.29,4.21
technically complicated > 0.5 & negative > 0.70 & subject to geographical variability > 0.5,rule,0.16,positive,0.04,0.59,4.26,2.81,1.07
positive,linear,,negative,0.04,,,,
technically complicated > 0.5 & common <= 0.89 & unambiguous > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.14,negative,0.03,0.33,65.66,41.32,3.82
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.5 & negative > 0.70,rule,0.05,negative,0.03,0.05,4.71,1.69,1.03
technically complicated <= 0.70 & unambiguous > 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.05,negative,0.03,0.11,9.81,4.99,1.65
