rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,0.74,0.22,316.35,213.16,9.33
positive > 0.70,rule,0.73,positive,0.08,0.8,108.25,108.25,5.06
socially controversial <= 0.70 & positive <= 0.70,rule,0.06,negative,0.05,0.41,63.91,63.18,4.37
positive > 0.30 & positive <= 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.16,positive,0.04,0.15,205.12,148.46,5.21
positive <= 0.70 & neutral > 0.70,rule,0.14,negative,0.04,0.21,112.54,104.7,4.86
technically complicated <= 0.70 & positive <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.06,positive,0.04,0.06,12.16,5.7,1.8
positive > 0.30 & positive <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.89,rule,0.0,negative,0.03,0.0,22.92,21.18,3.16
technically complicated <= 0.5 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.01,positive,0.02,0.05,117.48,115.93,4.84
positive > 0.70 & interdisciplinary > 0.89,rule,0.43,positive,0.02,0.59,103.36,103.19,4.71
positive <= 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.2,positive,0.01,0.16,0.57,0.37,1.01
positive <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.70,rule,0.01,negative,0.01,0.02,36.61,32.54,3.53
positive <= 0.70 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.02,negative,0.01,0.47,18.24,13.48,2.63
positive <= 0.30 & neutral > 0.5,rule,0.03,negative,0.01,0.16,6.68,6.68,1.92
technically complicated > 0.5 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.05,negative,0.01,0.05,117.48,115.93,4.82
positive > 0.30 & positive <= 0.70,rule,0.23,negative,0.01,0.21,3.27,3.27,1.2
socially controversial > 0.70 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.04,positive,0.01,0.04,138.91,108.05,4.72
socially controversial > 0.5 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.16,positive,0.01,0.16,29.94,13.66,2.64
technically complicated <= 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.02,positive,0.01,0.04,9.61,8.97,2.22
positive <= 0.30 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.03,negative,0.01,0.15,15.26,7.82,2.07
socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89,rule,0.21,positive,0.0,0.18,4.47,3.96,1.38
