rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89 & positive <= 0.70,rule,0.03,negative,1.31,0.08,1401.81,760.16,15.33
positive > 0.70,rule,0.68,positive,0.82,0.79,1879.43,1879.43,13.71
positive,linear,,positive,0.69,,,,
common > 0.5 & common <= 0.70,rule,0.08,positive,0.63,0.07,211.93,113.55,7.72
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.14,positive,0.45,0.23,1237.32,829.53,9.77
common > 0.5 & common <= 0.89 & socially controversial > 0.89,rule,0.09,positive,0.4,0.72,91.65,41.93,5.24
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & subject to time variability <= 0.89,rule,0.58,positive,0.39,0.47,1695.19,1287.4,9.96
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.70,rule,0.06,positive,0.37,0.07,432.85,174.75,7.1
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.56,positive,0.36,0.44,417.52,198.4,7.21
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.5,rule,0.05,negative,0.34,0.13,396.3,168.5,6.88
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70,rule,0.48,positive,0.3,0.48,195.58,93.07,5.91
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.70,rule,0.26,positive,0.3,0.24,3059.28,2863.53,10.33
common <= 0.89 & socially controversial <= 0.89 & positive <= 0.5,rule,0.05,negative,0.29,0.06,241.77,143.15,6.42
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & negative <= 0.70,rule,0.33,negative,0.22,0.27,290.24,105.44,5.68
common > 0.70 & positive > 0.70,rule,0.62,positive,0.22,0.72,1197.8,1066.75,8.52
conceptually dense > 0.70 & positive > 0.70,rule,0.57,positive,0.21,0.71,589.26,510.13,7.56
common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.6,positive,0.2,0.49,1394.19,1097.05,8.43
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.12,positive,0.2,0.1,176.9,68.73,5.06
common > 0.70 & socially controversial > 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,positive,0.2,0.65,122.64,73.66,5.18
conceptually dense > 0.70 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.56,positive,0.17,0.53,714.26,565.28,7.42
