rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.04,negative,3.55,0.8,5237.53,5237.53,38.95
conceptually dense,linear,,positive,2.5,,,,
common,linear,,negative,0.86,,,,
socially controversial,linear,,positive,0.72,,,,
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.07,positive,0.63,0.12,1156.22,654.5,10.55
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.30 & negative > 0.30 & neutral > 0.70,rule,0.08,negative,0.57,0.07,239.49,101.0,7.24
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & neutral > 0.70 & subject to time variability > 0.70,rule,0.64,positive,0.48,0.64,2888.54,2198.72,11.41
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5 & negative <= 0.70,rule,0.1,positive,0.47,0.17,1464.91,569.82,9.33
conceptually dense > 0.70 & technically complicated <= 0.89 & common <= 0.89 & socially controversial > 0.89 & subject to time variability > 0.5,rule,0.08,positive,0.46,0.7,1337.61,830.49,9.83
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & subject to time variability > 0.70,rule,0.12,positive,0.41,0.39,4876.27,3391.06,11.48
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.89,rule,0.07,positive,0.4,0.07,1157.74,670.93,9.13
conceptually dense > 0.89 & technically complicated > 0.5 & common <= 0.89,rule,0.02,positive,0.38,0.67,1083.77,865.35,9.36
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.89 & interdisciplinary > 0.89,rule,0.28,positive,0.34,0.29,852.38,519.63,8.38
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.70 & unambiguous <= 0.5,rule,0.06,positive,0.28,0.05,330.02,118.28,6.12
subject to time variability,linear,,positive,0.28,,,,
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.89,rule,0.05,positive,0.28,0.19,4126.94,2610.8,10.1
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.70 & interdisciplinary > 0.89,rule,0.11,positive,0.27,0.12,11443.85,7034.88,11.26
conceptually dense > 0.70 & common <= 0.70 & unambiguous <= 0.70 & neutral > 0.5 & subject to time variability > 0.70,rule,0.1,positive,0.24,0.08,773.72,575.92,7.86
technically complicated > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.41,positive,0.21,0.37,2432.21,2154.59,9.29
conceptually dense > 0.5 & socially controversial > 0.5 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.12,positive,0.21,0.13,631.64,336.42,7.04
common <= 0.89 & socially controversial > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.36,positive,0.2,0.37,5018.12,3119.95,9.66
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral <= 0.89 & interdisciplinary > 0.89,rule,0.19,positive,0.2,0.2,3798.51,2437.71,9.36
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.11,positive,0.2,0.09,1093.14,635.16,7.76
conceptually dense > 0.70 & common <= 0.89 & neutral <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.19,0.15,3188.16,1491.48,8.67
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.89 & positive > 0.30 & subject to time variability > 0.70,rule,0.76,positive,0.18,0.61,1926.82,1419.29,8.57
conceptually dense > 0.5 & common > 0.70 & unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.5,rule,0.17,negative,0.17,0.14,1267.9,853.7,7.89
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.16,positive,0.16,0.2,1215.86,670.93,7.57
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated > 0.70 & negative > 0.70 & neutral > 0.5,rule,0.21,negative,0.16,0.17,452.01,177.0,6.01
positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.29,negative,0.14,0.24,2710.83,2327.87,8.83
conceptually dense > 0.70 & socially controversial <= 0.89 & unambiguous > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.05,negative,0.13,0.04,1026.35,365.84,6.65
common <= 0.89 & negative > 0.5 & neutral <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.12,0.15,1581.54,1304.46,8.02
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.70 & subject to geographical variability <= 0.89,rule,0.23,positive,0.12,0.3,542.73,262.86,6.26
conceptually dense > 0.70 & socially controversial > 0.70 & unambiguous <= 0.5 & positive <= 0.89,rule,0.06,positive,0.12,0.06,2287.23,1021.95,7.77
technically complicated > 0.70 & positive <= 0.89 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.28,positive,0.11,0.38,2080.83,1537.56,8.13
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.89,rule,0.09,positive,0.11,0.11,2412.78,755.85,7.39
technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.89 & negative > 0.5,rule,0.22,positive,0.1,0.29,4302.37,2161.11,8.41
technically complicated > 0.5 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.14,positive,0.09,0.11,647.16,328.86,6.32
common <= 0.89 & positive > 0.70 & neutral > 0.5 & subject to time variability > 0.5,rule,0.67,positive,0.09,0.7,1063.82,890.94,7.39
common <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.52,positive,0.09,0.42,942.77,561.9,6.91
conceptually dense > 0.5 & technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & subject to geographical variability > 0.89,rule,0.04,negative,0.08,0.05,1934.08,1140.71,7.62
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & subject to time variability > 0.70,rule,0.23,positive,0.07,0.52,13348.61,7515.9,9.51
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & neutral > 0.70 & subject to time variability > 0.70,rule,0.18,positive,0.07,0.51,7474.2,4921.37,9.12
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.24,positive,0.07,0.28,1405.56,741.75,7.09
common <= 0.89 & socially controversial > 0.70 & subject to time variability > 0.70,rule,0.46,positive,0.06,0.69,6054.24,3861.78,8.74
technically complicated > 0.5 & technically complicated <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary > 0.89,rule,0.18,positive,0.05,0.15,1199.68,575.16,6.68
socially controversial > 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.14,positive,0.04,0.11,1525.26,1358.96,7.51
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous > 0.70 & positive <= 0.89,rule,0.19,positive,0.04,0.41,759.02,333.05,6.05
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated <= 0.70 & common <= 0.89 & negative > 0.30,rule,0.29,positive,0.03,0.68,923.39,597.17,6.58
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.76,positive,0.02,0.62,4415.43,2466.02,7.94
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.46,positive,0.02,0.38,1782.22,852.15,6.85
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous > 0.5,rule,0.27,negative,0.02,0.34,519.26,176.86,5.27
technically complicated > 0.5 & socially controversial > 0.70 & positive > 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.19,positive,0.02,0.27,2047.5,771.16,6.78
