rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,1.36,,,,
common > 0.89 & interdisciplinary <= 0.70,rule,0.0,negative,0.75,0.08,931.22,838.9,11.78
conceptually dense <= 0.70 & common > 0.70 & negative > 0.5,rule,0.04,negative,0.48,0.09,252.04,214.38,7.93
socially controversial,linear,,positive,0.4,,,,
common <= 0.89 & neutral > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.88,positive,0.32,0.7,178.09,100.59,6.08
conceptually dense <= 0.70 & common > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.06,negative,0.3,0.09,28.69,14.7,3.49
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.5,rule,0.03,negative,0.26,0.04,124.23,49.13,4.92
conceptually dense > 0.5 & technically complicated > 0.70 & unambiguous > 0.70 & positive <= 0.5,rule,0.02,negative,0.25,0.03,94.98,40.15,4.63
conceptually dense <= 0.70 & socially controversial <= 0.5 & neutral > 0.70,rule,0.05,negative,0.24,0.07,1168.79,1048.67,8.65
technically complicated > 0.70 & common > 0.89 & socially controversial > 0.70 & positive > 0.5,rule,0.02,positive,0.21,0.02,211.43,169.22,6.21
technically complicated,linear,,positive,0.2,,,,
socially controversial <= 0.5 & positive <= 0.89 & negative > 0.30 & negative <= 0.5 & neutral > 0.70,rule,0.05,negative,0.19,0.09,26.68,12.75,3.04
technically complicated <= 0.5 & common <= 0.89 & subject to time variability > 0.70,rule,0.02,negative,0.19,0.02,346.74,280.88,6.73
common <= 0.5,rule,0.0,positive,0.19,0.72,11.92,11.92,2.95
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.24,negative,0.17,0.21,54.57,38.21,4.27
conceptually dense <= 0.70 & technically complicated > 0.5 & common <= 0.89 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.03,positive,0.16,0.04,572.36,299.35,6.62
conceptually dense > 0.70 & common <= 0.89 & negative <= 0.89 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.58,positive,0.16,0.48,57.83,25.57,3.74
common > 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.70,rule,0.02,positive,0.15,0.03,859.98,568.45,7.26
conceptually dense <= 0.70 & common > 0.89 & socially controversial <= 0.5 & positive <= 0.89,rule,0.02,negative,0.15,0.02,360.68,296.15,6.56
conceptually dense > 0.70 & common <= 0.89 & positive > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.52,positive,0.15,0.42,266.09,115.32,5.46
common <= 0.89 & socially controversial > 0.89,rule,0.09,positive,0.15,0.72,36.02,23.15,3.62
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.04,positive,0.13,0.03,24.03,13.57,2.96
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & subject to time variability <= 0.89,rule,0.54,positive,0.13,0.44,439.24,264.0,6.33
