rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & unambiguous > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.1,0.07,13.51,5.07,1.79
common > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.04,positive,0.1,0.16,18.38,10.29,2.56
common > 0.5 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.05,negative,0.08,0.07,30.21,14.65,2.9
technically complicated > 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.04,positive,0.07,0.04,9.91,8.36,2.27
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary > 0.89,rule,0.14,positive,0.07,0.14,62.35,25.81,3.47
interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.62,positive,0.07,0.5,22.28,21.75,3.29
common <= 0.70 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.03,positive,0.07,0.03,10.22,7.84,2.21
common > 0.5 & positive > 0.70 & neutral <= 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.61,negative,0.06,0.56,14.88,10.94,2.53
technically complicated > 0.70 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.15,positive,0.05,0.15,23.03,17.81,3.02
conceptually dense > 0.5 & negative <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.19,negative,0.05,0.16,17.74,14.74,2.83
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & negative <= 0.89 & subject to geographical variability <= 0.89,rule,0.23,positive,0.05,0.2,8.48,5.93,1.86
technically complicated > 0.70 & common > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.08,negative,0.05,0.07,17.99,14.69,2.82
conceptually dense > 0.5 & common > 0.70 & positive <= 0.70 & subject to time variability > 0.70,rule,0.22,positive,0.05,0.18,19.33,18.98,3.09
common <= 0.5 & socially controversial <= 0.89 & positive > 0.5 & interdisciplinary > 0.89,rule,0.02,negative,0.05,0.02,2.4,1.22,1.05
positive > 0.70 & negative > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.07,negative,0.05,0.06,23.27,13.56,2.74
common > 0.5 & negative > 0.89 & subject to geographical variability <= 0.89,rule,0.01,negative,0.05,0.01,1.71,1.08,1.05
unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.89,rule,0.1,positive,0.05,0.08,10.79,7.34,2.09
common > 0.5 & negative > 0.70 & neutral > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.05,0.24,23.4,13.51,2.74
common > 0.70 & socially controversial > 0.89 & negative > 0.5 & negative <= 0.70,rule,0.01,positive,0.04,0.08,7.1,2.9,1.1
unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.05,positive,0.04,0.11,17.43,13.08,2.66
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.70,rule,0.08,negative,0.04,0.18,13.79,4.79,1.63
common > 0.70 & socially controversial > 0.5 & positive <= 0.70 & negative > 0.70 & negative <= 0.89,rule,0.17,positive,0.04,0.14,12.44,9.35,2.32
