rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.70 & negative > 0.5,rule,0.01,negative,94.1,0.05,5309699.5,2802833.75,1411.86
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & negative <= 0.5 & interdisciplinary <= 0.70,rule,0.05,positive,87.95,0.05,7729525.57,2712776.75,1317.63
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial > 0.30 & negative > 0.30 & interdisciplinary > 0.70,rule,0.01,positive,83.6,0.01,1912162.43,647813.94,1132.05
socially controversial > 0.30 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,67.79,0.05,4879905.38,2663491.5,1017.71
socially controversial <= 0.70 & negative > 0.5,rule,0.03,negative,67.02,0.29,14032069.0,10727642.0,1101.17
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.06,positive,66.66,0.05,4298728.22,2565263.75,998.48
socially controversial > 0.30 & positive > 0.70 & positive <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,66.49,0.56,3391115.2,1763777.12,970.65
common > 0.70 & unambiguous > 0.70 & subject to geographical variability > 0.70,rule,0.59,negative,66.3,0.61,12081098.25,5430421.5,1043.58
socially controversial > 0.30 & socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.5 & positive <= 0.89,rule,0.42,positive,65.44,0.33,3755943.12,2663491.5,983.04
common <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.07,negative,63.66,0.06,5951118.13,2519499.0,953.03
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.70,rule,0.09,positive,63.22,0.17,1430400.19,719559.06,866.13
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.5,rule,0.13,positive,59.01,0.17,6864371.5,4150050.5,914.42
technically complicated > 0.70 & neutral <= 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.47,positive,57.07,0.38,2191057.41,830011.62,791.45
technically complicated > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.30,rule,0.17,negative,56.98,0.19,2365049.56,1368576.25,819.19
common <= 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.01,positive,56.23,0.18,2082272.5,1730550.5,822.0
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.04,positive,56.09,0.05,9488584.66,4612890.5,876.0
