rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,7.77,,,,
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.19,negative,0.52,0.16,1247.25,593.66,9.71
technically complicated <= 0.70 & common > 0.70 & unambiguous > 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.25,negative,0.41,0.25,2076.4,864.43,9.53
technically complicated <= 0.70 & interdisciplinary > 0.70,rule,0.45,negative,0.34,0.42,375.68,316.93,7.7
positive > 0.70 & negative > 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.08,positive,0.34,0.07,411.13,187.52,7.01
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.5 & subject to time variability <= 0.89,rule,0.63,positive,0.31,0.57,907.96,713.25,8.64
technically complicated <= 0.5 & interdisciplinary > 0.70,rule,0.06,negative,0.28,0.74,1755.88,1033.88,8.91
positive > 0.70 & negative > 0.30 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.54,negative,0.26,0.47,264.86,127.99,6.13
socially controversial > 0.5 & positive > 0.5,rule,0.66,positive,0.25,0.61,170.69,111.68,5.91
conceptually dense > 0.70 & positive > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.82,positive,0.22,0.67,153.36,69.96,5.18
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.5 & interdisciplinary > 0.70,rule,0.14,negative,0.2,0.13,1226.35,549.64,7.56
unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.52,negative,0.17,0.44,192.26,98.49,5.35
technically complicated <= 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.17,0.06,1461.15,976.54,8.07
technically complicated <= 0.70 & common > 0.70 & negative > 0.30 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.23,negative,0.15,0.32,704.36,310.94,6.59
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & subject to time variability > 0.70,rule,0.27,positive,0.14,0.21,90.54,70.2,4.87
common > 0.70 & unambiguous > 0.70,rule,0.61,negative,0.13,0.62,265.36,162.05,5.76
common > 0.70 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70 & neutral <= 0.89,rule,0.2,negative,0.09,0.17,560.76,303.15,6.24
common > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.64,negative,0.09,0.52,792.72,450.95,6.64
positive > 0.70 & negative <= 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.58,negative,0.06,0.46,119.28,74.83,4.59
technically complicated <= 0.70 & unambiguous > 0.70 & interdisciplinary > 0.70,rule,0.37,negative,0.04,0.34,268.3,181.42,5.42
technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.32,positive,0.03,0.26,292.25,209.29,5.48
positive > 0.70 & negative <= 0.5 & neutral <= 0.89 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.54,negative,0.03,0.48,656.23,339.23,6.01
positive > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.14,positive,0.0,0.24,207.48,132.9,4.9
