rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,2.04,,,,
common,linear,,negative,0.96,,,,
conceptually dense > 0.70 & common <= 0.89 & negative <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.47,positive,0.55,0.38,1664.34,745.6,10.23
common > 0.89,rule,0.02,negative,0.51,0.8,1323.33,1323.33,10.87
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.5 & positive <= 0.89 & interdisciplinary > 0.5,rule,0.24,positive,0.48,0.19,4571.14,3363.29,12.03
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.89 & interdisciplinary > 0.70,rule,0.02,positive,0.46,0.02,5182.77,2211.17,11.25
unambiguous,linear,,negative,0.42,,,,
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.42,positive,0.41,0.42,3647.49,1616.81,10.44
conceptually dense > 0.70 & common <= 0.70 & socially controversial <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,0.37,0.06,2214.46,1224.7,9.74
common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.70,rule,0.07,positive,0.34,0.06,359.08,109.31,6.3
conceptually dense > 0.5 & common <= 0.5 & unambiguous <= 0.5 & subject to geographical variability <= 0.89,rule,0.04,positive,0.33,0.03,238.77,85.19,5.93
common > 0.5 & negative <= 0.5 & neutral > 0.70 & subject to time variability > 0.70,rule,0.05,positive,0.33,0.04,598.87,366.26,7.88
technically complicated > 0.5 & unambiguous <= 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.1,positive,0.32,0.11,2746.23,1662.12,9.77
socially controversial <= 0.5 & unambiguous > 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.04,negative,0.32,0.04,1164.79,556.15,8.34
common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.30 & subject to time variability > 0.70,rule,0.26,positive,0.3,0.48,972.12,300.56,7.4
conceptually dense > 0.70 & common <= 0.89,rule,0.64,positive,0.3,0.79,1546.73,1124.74,9.16
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.70 & neutral <= 0.70,rule,0.08,negative,0.3,0.09,982.13,554.74,8.19
socially controversial > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.08,positive,0.29,0.09,598.11,365.51,7.6
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.19,positive,0.29,0.45,404.9,129.3,6.26
technically complicated <= 0.5 & common > 0.5 & common <= 0.70,rule,0.1,negative,0.27,0.4,850.69,522.74,7.94
common <= 0.89 & unambiguous > 0.5 & negative <= 0.5 & interdisciplinary > 0.5 & subject to time variability <= 0.70,rule,0.27,positive,0.27,0.25,250.4,75.08,5.49
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.70 & positive > 0.30 & subject to time variability > 0.5,rule,0.45,positive,0.26,0.57,382.34,139.31,6.21
conceptually dense > 0.5 & common <= 0.70 & socially controversial > 0.70 & negative > 0.70 & negative <= 0.89,rule,0.06,positive,0.26,0.07,378.74,197.72,6.64
conceptually dense > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.5 & neutral > 0.70,rule,0.12,positive,0.25,0.11,388.47,245.31,6.87
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & subject to geographical variability > 0.70 & interdisciplinary > 0.5,rule,0.59,positive,0.25,0.66,364.8,101.49,5.78
technically complicated <= 0.70 & common <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.5 & subject to time variability <= 0.89,rule,0.59,positive,0.24,0.56,627.47,303.28,7.06
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & subject to geographical variability > 0.5,rule,0.21,positive,0.23,0.5,462.05,320.1,7.09
common > 0.70 & common <= 0.89 & positive <= 0.89 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.1,positive,0.22,0.08,346.22,92.08,5.53
common <= 0.89 & unambiguous <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.61,positive,0.22,0.6,973.16,404.15,7.35
technically complicated > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.02,negative,0.2,0.01,480.54,145.81,5.97
common <= 0.89 & socially controversial > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.54,positive,0.19,0.45,290.74,127.45,5.77
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70,rule,0.12,positive,0.19,0.11,921.43,470.76,7.35
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & unambiguous > 0.5 & positive > 0.70,rule,0.3,positive,0.18,0.26,394.11,228.64,6.43
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.46,positive,0.18,0.53,2844.17,915.11,8.05
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & negative <= 0.5 & neutral > 0.70,rule,0.05,positive,0.16,0.05,4277.86,3551.56,9.48
socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.1,negative,0.16,0.15,579.16,235.62,6.34
conceptually dense > 0.70 & common <= 0.89 & positive > 0.70 & positive <= 0.89 & subject to geographical variability <= 0.89,rule,0.29,positive,0.14,0.23,524.11,220.03,6.14
unambiguous <= 0.70 & positive > 0.30 & positive <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.2,positive,0.14,0.16,4843.34,2854.11,9.1
conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.70 & positive > 0.70 & interdisciplinary > 0.5,rule,0.11,positive,0.14,0.22,427.89,256.92,6.31
socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.70,rule,0.03,negative,0.13,0.06,1934.72,1175.03,8.01
conceptually dense <= 0.5 & positive > 0.30 & positive <= 0.89 & negative > 0.30 & subject to time variability <= 0.70,rule,0.04,negative,0.13,0.04,6227.83,2478.11,8.85
conceptually dense <= 0.5 & common > 0.70 & negative <= 0.5 & neutral > 0.5,rule,0.04,negative,0.12,0.12,160.95,76.61,4.84
common <= 0.89 & positive > 0.5 & positive <= 0.89 & neutral > 0.70 & subject to time variability > 0.5,rule,0.21,positive,0.12,0.17,1997.91,802.66,7.52
conceptually dense <= 0.70 & common <= 0.70 & positive > 0.30 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.05,positive,0.12,0.06,4055.21,2025.26,8.56
common > 0.70 & common <= 0.89 & socially controversial > 0.30 & positive <= 0.89 & neutral > 0.70,rule,0.06,positive,0.12,0.16,2056.87,770.18,7.44
conceptually dense > 0.5 & technically complicated <= 0.5 & common <= 0.89 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.15,positive,0.11,0.13,1666.26,497.46,6.9
conceptually dense <= 0.70 & technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.70 & positive > 0.5,rule,0.11,negative,0.1,0.09,224.61,112.49,5.21
common > 0.70 & unambiguous > 0.70 & positive > 0.70,rule,0.05,negative,0.1,0.06,1356.01,1301.76,7.9
conceptually dense > 0.5 & conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & subject to geographical variability > 0.70,rule,0.2,positive,0.1,0.17,3798.03,2955.25,8.79
common > 0.5 & common <= 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & subject to time variability <= 0.70,rule,0.04,positive,0.09,0.04,1413.5,881.99,7.38
conceptually dense <= 0.70 & common <= 0.89 & negative <= 0.5 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.21,positive,0.09,0.18,1404.32,745.6,7.22
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.39,negative,0.08,0.4,790.49,314.97,6.24
common <= 0.89 & socially controversial <= 0.5 & positive > 0.5 & positive <= 0.89 & subject to geographical variability <= 0.70,rule,0.09,positive,0.08,0.09,470.4,205.57,5.76
technically complicated > 0.30 & technically complicated <= 0.5 & negative > 0.30 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.19,positive,0.08,0.15,814.67,366.95,6.4
technically complicated <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.1,positive,0.08,0.09,4186.61,2607.03,8.51
common <= 0.89 & socially controversial <= 0.30 & negative > 0.30,rule,0.02,negative,0.07,0.05,1018.56,470.76,6.56
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.70 & socially controversial > 0.70,rule,0.15,positive,0.07,0.31,637.46,227.41,5.82
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.5 & negative <= 0.70,rule,0.13,positive,0.07,0.12,960.65,336.5,6.23
conceptually dense <= 0.70 & common <= 0.89 & negative > 0.30 & negative <= 0.5 & interdisciplinary <= 0.5,rule,0.01,negative,0.07,0.02,607.91,296.21,6.11
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.19,negative,0.06,0.33,1621.78,919.99,7.23
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & positive > 0.70 & interdisciplinary > 0.5,rule,0.15,negative,0.06,0.22,427.89,256.92,5.89
technically complicated <= 0.70 & common <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.59,positive,0.06,0.48,335.44,108.74,4.97
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.04,positive,0.05,0.08,438.0,206.48,5.57
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.26,positive,0.05,0.28,735.07,310.22,6.03
technically complicated <= 0.5 & common <= 0.89 & interdisciplinary <= 0.5,rule,0.03,negative,0.05,0.2,439.7,206.48,5.58
common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & neutral <= 0.89 & interdisciplinary > 0.5,rule,0.26,positive,0.04,0.21,1055.98,658.44,6.78
technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.5 & negative <= 0.89,rule,0.28,positive,0.04,0.34,331.03,109.92,4.89
conceptually dense > 0.5 & common > 0.70 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.05,positive,0.04,0.07,4030.84,1556.51,7.67
technically complicated > 0.5 & common <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.22,positive,0.04,0.31,456.87,234.15,5.69
common > 0.5 & common <= 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & subject to time variability <= 0.70,rule,0.11,negative,0.03,0.1,1810.67,881.99,7.01
common > 0.5 & common <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.31,negative,0.03,0.27,285.37,109.09,4.85
technically complicated > 0.70 & common <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.09,negative,0.03,0.08,405.04,187.38,5.41
conceptually dense > 0.70 & unambiguous <= 0.5 & negative > 0.30 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.13,positive,0.03,0.12,2478.57,1809.95,7.72
conceptually dense > 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & negative <= 0.70 & subject to time variability <= 0.70,rule,0.04,positive,0.03,0.04,857.59,339.22,5.97
conceptually dense <= 0.70 & technically complicated > 0.5 & unambiguous > 0.5 & unambiguous <= 0.70 & negative <= 0.70,rule,0.12,positive,0.03,0.32,1136.07,426.35,6.21
unambiguous <= 0.70 & negative <= 0.5 & neutral <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.44,positive,0.02,0.68,532.11,251.31,5.65
common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.17,negative,0.02,0.2,448.41,175.32,5.26
common <= 0.89 & positive > 0.30 & positive <= 0.89 & neutral <= 0.70 & subject to time variability > 0.5,rule,0.69,positive,0.01,0.56,2115.62,802.66,6.74
technically complicated <= 0.5 & common <= 0.70 & unambiguous > 0.5 & positive > 0.30,rule,0.09,negative,0.01,0.17,143.97,82.33,4.47
common <= 0.89 & socially controversial > 0.30 & subject to geographical variability > 0.70 & subject to time variability > 0.5 & subject to time variability <= 0.70,rule,0.24,positive,0.01,0.67,295.1,113.37,4.77
technically complicated > 0.5 & common <= 0.89 & negative <= 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.01,0.02,244.63,109.0,4.75
conceptually dense <= 0.70 & positive > 0.5 & positive <= 0.89 & negative > 0.30 & negative <= 0.70,rule,0.26,negative,0.01,0.58,951.85,693.71,6.63
socially controversial <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.16,positive,0.01,0.17,1200.76,556.15,6.36
conceptually dense <= 0.5 & common > 0.5 & unambiguous > 0.70 & neutral > 0.5,rule,0.04,negative,0.0,0.03,1295.11,1108.87,7.02
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.30 & positive <= 0.89,rule,0.02,negative,0.0,0.03,4946.79,4437.86,8.41
common > 0.5 & common <= 0.70 & positive > 0.5 & interdisciplinary > 0.5 & subject to time variability > 0.70,rule,0.26,positive,0.0,0.34,647.15,288.79,5.69
