rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.04,positive,0.14,0.81,22.66,22.66,3.55
common,linear,,positive,0.11,,,,
common > 0.89 & subject to geographical variability > 0.5,rule,0.03,positive,0.09,0.03,11.71,11.15,2.62
common > 0.89 & positive <= 0.89,rule,0.03,positive,0.06,0.03,26.68,25.91,3.44
subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.52,positive,0.04,0.67,1.85,0.92,1.04
technically complicated <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.13,positive,0.04,0.43,7.14,6.25,1.91
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & subject to geographical variability <= 0.89,rule,0.07,positive,0.04,0.08,7.57,4.78,1.62
common > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.03,0.5,23.44,23.19,3.25
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.25,positive,0.03,0.21,5.62,2.61,1.03
technically complicated <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.09,positive,0.03,0.07,2.59,2.26,1.03
technically complicated > 0.5 & neutral > 0.70 & neutral <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.46,negative,0.03,0.51,5.31,3.27,1.22
technically complicated > 0.5 & socially controversial <= 0.5 & interdisciplinary <= 0.89,rule,0.16,negative,0.02,0.2,1.85,1.72,1.02
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive > 0.30 & subject to geographical variability > 0.70,rule,0.17,negative,0.02,0.2,1.85,1.36,1.02
common <= 0.89 & negative > 0.30 & negative <= 0.89 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.29,negative,0.02,0.24,1.15,0.84,1.02
socially controversial > 0.89 & positive <= 0.5 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.02,0.05,13.81,9.11,2.25
technically complicated <= 0.5 & common > 0.89 & positive > 0.5 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.01,positive,0.02,0.01,15.29,10.36,2.38
technically complicated <= 0.70 & socially controversial > 0.5 & positive <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.05,positive,0.02,0.04,14.92,7.84,2.1
common <= 0.89 & positive > 0.30 & interdisciplinary > 0.89,rule,0.58,negative,0.01,0.74,29.29,27.52,3.34
common <= 0.89 & unambiguous > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.48,negative,0.01,0.41,7.98,5.45,1.7
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & negative <= 0.70,rule,0.41,negative,0.01,0.33,3.12,2.93,1.09
conceptually dense <= 0.70 & common <= 0.89 & interdisciplinary <= 0.89,rule,0.09,negative,0.01,0.28,13.85,13.28,2.62
common <= 0.89 & positive > 0.5 & negative > 0.30 & interdisciplinary <= 0.89,rule,0.28,negative,0.01,0.24,1.48,1.27,1.01
positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.11,negative,0.01,0.52,1.67,1.06,1.01
common > 0.5 & common <= 0.89 & interdisciplinary <= 0.89,rule,0.34,negative,0.01,0.28,3.1,2.91,1.08
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & subject to geographical variability > 0.70,rule,0.08,positive,0.01,0.22,7.72,3.61,1.3
socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.1,negative,0.01,0.1,1.27,0.72,1.01
technically complicated > 0.5 & common <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.41,negative,0.01,0.34,10.13,5.45,1.71
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.38,negative,0.01,0.3,6.77,4.78,1.58
conceptually dense > 0.5 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.11,positive,0.01,0.15,3.32,1.67,1.01
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.5 & interdisciplinary > 0.89,rule,0.24,negative,0.01,0.2,27.95,14.87,2.73
unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.24,positive,0.01,0.44,1.12,0.46,1.01
socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.01,0.02,3.83,1.31,1.01
technically complicated <= 0.70 & interdisciplinary > 0.89,rule,0.15,positive,0.01,0.33,8.44,5.72,1.76
positive <= 0.5 & neutral <= 0.70,rule,0.12,positive,0.01,0.18,7.87,6.13,1.83
common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & neutral <= 0.70,rule,0.1,negative,0.01,0.1,15.07,6.3,1.85
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & common <= 0.89 & positive > 0.30,rule,0.59,negative,0.01,0.51,21.12,13.94,2.66
common <= 0.89 & unambiguous > 0.5 & interdisciplinary > 0.89,rule,0.56,negative,0.01,0.48,14.69,13.64,2.64
technically complicated <= 0.5 & socially controversial <= 0.70,rule,0.09,positive,0.01,0.42,7.03,4.77,1.58
unambiguous <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.29,positive,0.0,0.3,0.69,0.38,1.0
technically complicated > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary > 0.89,rule,0.13,positive,0.0,0.18,3.59,3.04,1.11
common <= 0.89 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.3,negative,0.0,0.26,9.53,5.52,1.71
technically complicated <= 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.08,positive,0.0,0.08,3.61,2.94,1.08
common <= 0.89 & unambiguous > 0.70,rule,0.59,negative,0.0,0.77,4.84,4.82,1.58
socially controversial > 0.89 & negative > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.06,positive,0.0,0.05,1.05,0.52,1.0
conceptually dense <= 0.89 & technically complicated > 0.70 & socially controversial <= 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.28,negative,0.0,0.24,2.98,2.27,1.0
socially controversial > 0.70 & interdisciplinary > 0.89,rule,0.37,positive,0.0,0.5,1.76,1.58,1.0
unambiguous <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.07,positive,0.0,0.08,1.98,1.19,1.0
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.4,negative,0.0,0.53,45.16,36.01,3.59
negative > 0.5 & negative <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.09,negative,0.0,0.28,0.52,0.19,1.0
common <= 0.89 & unambiguous > 0.70 & neutral > 0.70,rule,0.52,negative,0.0,0.47,10.73,8.09,2.09
unambiguous > 0.5 & positive <= 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.14,negative,0.0,0.15,3.68,2.38,1.0
conceptually dense > 0.70 & technically complicated <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.05,positive,0.0,0.09,5.68,3.23,1.17
common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & subject to time variability > 0.70,rule,0.39,negative,0.0,0.32,4.46,3.39,1.23
technically complicated <= 0.5 & common > 0.89,rule,0.01,positive,0.0,0.11,21.65,12.56,2.53
conceptually dense > 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.42,positive,0.0,0.51,0.77,0.31,1.0
unambiguous <= 0.70 & interdisciplinary > 0.89,rule,0.29,positive,0.0,0.5,0.91,0.78,1.0
common <= 0.89 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.04,negative,0.0,0.03,1.5,0.97,1.0
conceptually dense <= 0.89 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.34,positive,0.0,0.28,3.6,2.78,1.02
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.5,rule,0.1,negative,0.0,0.1,4.72,1.94,1.0
