rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,3.18,,,,
interdisciplinary,linear,,positive,2.57,,,,
subject to time variability,linear,,positive,0.4,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & subject to time variability > 0.70,rule,0.46,positive,0.23,0.37,307.31,201.39,6.5
common > 0.30 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.46,positive,0.21,0.36,203.46,97.18,5.55
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.1,negative,0.2,0.09,99.55,33.95,4.22
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.5,rule,0.27,positive,0.2,0.22,883.68,485.21,7.42
conceptually dense > 0.5 & common <= 0.89 & unambiguous <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.64,positive,0.18,0.52,785.82,458.66,7.25
common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.53,positive,0.17,0.45,2042.64,1046.25,8.15
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.17,0.09,576.9,460.61,7.2
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.6,positive,0.16,0.49,2114.18,1891.07,8.77
conceptually dense > 0.5 & common <= 0.70 & positive > 0.70 & negative > 0.30,rule,0.3,positive,0.16,0.25,165.84,65.47,4.84
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.5,rule,0.52,positive,0.13,0.51,87.46,31.59,3.91
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & positive > 0.5,rule,0.44,positive,0.13,0.4,311.65,153.9,5.7
conceptually dense > 0.5 & common <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.5,rule,0.46,positive,0.12,0.37,200.59,78.78,4.91
common > 0.70 & neutral > 0.70,rule,0.11,negative,0.12,0.34,235.73,123.09,5.39
conceptually dense > 0.70 & subject to time variability > 0.70,rule,0.52,positive,0.11,0.49,2513.13,1994.11,8.44
conceptually dense > 0.5 & conceptually dense <= 0.70 & unambiguous > 0.5 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.18,positive,0.1,0.17,3999.6,2644.54,8.67
conceptually dense > 0.5 & common <= 0.89 & negative <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.51,positive,0.1,0.42,768.78,236.71,5.99
common <= 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.35,positive,0.1,0.48,3680.71,2732.66,8.7
socially controversial > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.11,positive,0.1,0.47,971.9,471.85,6.75
conceptually dense > 0.5 & common > 0.70 & positive > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.5,rule,0.26,positive,0.09,0.22,149.43,55.72,4.4
common > 0.30 & neutral <= 0.70 & subject to geographical variability <= 0.70,rule,0.04,negative,0.08,0.03,2860.35,2836.03,8.59
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.66,positive,0.07,0.53,986.06,636.92,6.88
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.29,positive,0.07,0.4,5896.96,5535.76,9.19
conceptually dense > 0.5 & common <= 0.89 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.16,positive,0.07,0.13,401.25,180.11,5.57
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.5,rule,0.09,positive,0.07,0.08,175.94,90.5,4.81
unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.30 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.46,positive,0.07,0.51,465.52,306.53,6.15
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.30 & socially controversial <= 0.5 & subject to geographical variability > 0.70,rule,0.12,positive,0.05,0.09,797.1,464.49,6.45
conceptually dense > 0.5 & technically complicated <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.09,positive,0.05,0.13,3403.12,2745.27,8.34
conceptually dense <= 0.70 & common > 0.30 & common <= 0.89 & socially controversial > 0.30 & subject to geographical variability > 0.70,rule,0.23,positive,0.05,0.18,506.38,354.58,6.17
conceptually dense > 0.5 & conceptually dense <= 0.70 & positive > 0.5 & negative > 0.30,rule,0.23,positive,0.04,0.21,1489.86,1027.6,7.18
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.48,positive,0.04,0.4,812.48,300.87,5.94
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.5 & interdisciplinary > 0.70,rule,0.14,positive,0.04,0.13,222.89,85.9,4.61
socially controversial > 0.30 & positive > 0.70 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.44,positive,0.04,0.54,626.41,306.0,5.94
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & neutral > 0.5,rule,0.51,positive,0.03,0.45,305.12,134.52,5.03
conceptually dense <= 0.70 & subject to time variability <= 0.5,rule,0.05,negative,0.03,0.28,5666.02,4884.52,8.72
conceptually dense <= 0.5,rule,0.07,negative,0.03,0.8,530.48,530.48,6.46
conceptually dense <= 0.70 & common > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.09,negative,0.03,0.08,471.76,301.15,5.91
conceptually dense <= 0.70 & positive > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.5,rule,0.21,positive,0.03,0.18,445.54,243.47,5.64
conceptually dense > 0.70 & common <= 0.89 & neutral > 0.5 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.3,positive,0.03,0.29,491.36,153.85,5.17
conceptually dense > 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.12,positive,0.02,0.11,257.15,114.28,4.83
conceptually dense > 0.5 & common > 0.70 & common <= 0.89 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.31,positive,0.02,0.27,199.71,73.99,4.37
conceptually dense <= 0.70 & common > 0.70 & unambiguous > 0.5 & negative <= 0.5 & neutral <= 0.70,rule,0.06,positive,0.02,0.05,497.5,301.15,5.85
conceptually dense <= 0.70 & common <= 0.70 & unambiguous > 0.5 & negative > 0.30 & neutral > 0.5,rule,0.11,positive,0.02,0.09,511.06,265.91,5.72
common <= 0.89 & positive > 0.5 & negative > 0.30 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.49,positive,0.02,0.41,1161.91,872.13,6.9
conceptually dense <= 0.70 & technically complicated > 0.5 & unambiguous > 0.5 & positive > 0.5 & interdisciplinary > 0.70,rule,0.08,positive,0.02,0.07,225.57,125.48,4.91
technically complicated <= 0.5 & common > 0.70 & unambiguous > 0.5 & neutral <= 0.70,rule,0.07,positive,0.01,0.1,170.52,111.67,4.77
