rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89 & subject to geographical variability > 0.70,rule,0.01,positive,0.84,0.79,32.79,32.76,6.43
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial > 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.31,0.01,20.16,13.35,3.39
common <= 0.70 & positive <= 0.70 & negative > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.22,0.17,134.03,62.97,5.05
technically complicated <= 0.70 & positive > 0.5 & positive <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.18,0.07,69.99,63.02,4.88
common > 0.70 & common <= 0.89,rule,0.7,negative,0.13,0.55,36.82,18.73,3.3
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & negative <= 0.70,rule,0.16,negative,0.12,0.13,20.22,10.78,2.65
socially controversial > 0.70 & positive <= 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.09,positive,0.11,0.08,2.6,1.02,1.11
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.5,rule,0.03,positive,0.11,0.06,18.45,8.41,2.36
positive > 0.5 & negative > 0.70,rule,0.02,positive,0.11,0.06,14.96,13.42,2.88
technically complicated <= 0.5 & socially controversial > 0.30 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.03,positive,0.1,0.02,8.59,5.46,1.87
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral > 0.70,rule,0.37,negative,0.1,0.3,59.53,34.1,3.87
conceptually dense > 0.70 & common <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.21,negative,0.09,0.18,188.54,158.28,5.54
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.89,rule,0.02,negative,0.09,0.26,82.0,35.98,3.9
technically complicated <= 0.70 & negative > 0.5 & neutral > 0.70,rule,0.09,positive,0.09,0.17,85.59,76.6,4.74
technically complicated <= 0.5 & common <= 0.89 & interdisciplinary <= 0.70,rule,0.04,positive,0.09,0.05,6.55,3.02,1.2
technically complicated > 0.70 & positive > 0.5,rule,0.42,negative,0.08,0.39,15.97,14.47,2.89
technically complicated <= 0.70 & common <= 0.89 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.42,negative,0.08,0.69,29.27,14.59,2.88
common <= 0.70 & socially controversial > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.21,positive,0.08,0.2,20.04,16.74,3.05
positive > 0.30 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability > 0.70,rule,0.05,negative,0.08,0.04,35.02,17.75,3.11
positive <= 0.70 & negative > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.22,positive,0.07,0.28,37.47,20.81,3.25
common <= 0.89 & unambiguous <= 0.70 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability > 0.70,rule,0.02,negative,0.07,0.06,19.25,15.93,2.95
common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.61,negative,0.07,0.57,17.49,6.94,2.07
common <= 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.70,rule,0.25,positive,0.07,0.23,44.24,35.98,3.85
socially controversial > 0.30 & subject to geographical variability <= 0.70 & subject to time variability <= 0.70,rule,0.01,positive,0.07,0.01,2.82,1.62,1.07
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & neutral <= 0.70,rule,0.18,negative,0.06,0.15,13.75,8.68,2.28
socially controversial > 0.70 & negative > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.06,0.06,72.79,34.89,3.77
common <= 0.70 & socially controversial <= 0.70 & negative > 0.5,rule,0.01,positive,0.05,0.02,32.72,23.99,3.33
negative > 0.5 & subject to geographical variability > 0.70,rule,0.37,positive,0.05,0.78,18.63,18.6,3.07
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & positive > 0.5 & subject to geographical variability > 0.70,rule,0.27,negative,0.05,0.22,28.2,13.79,2.75
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.70,rule,0.06,negative,0.05,0.1,19.74,11.41,2.55
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.01,negative,0.05,0.02,113.53,54.65,4.19
unambiguous > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.66,negative,0.04,0.56,24.33,14.95,2.82
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & negative <= 0.5,rule,0.04,positive,0.04,0.05,30.27,23.26,3.28
socially controversial > 0.70 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.07,positive,0.04,0.27,26.15,21.87,3.2
socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.27,negative,0.04,0.6,28.44,13.42,2.71
