rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.89 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.5,rule,0.63,negative,0.02,0.74,3.55,1.74,1.02
technically complicated > 0.70 & technically complicated <= 0.89 & common > 0.5 & interdisciplinary > 0.70,rule,0.49,negative,0.02,0.39,0.61,0.54,1.02
common > 0.5 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.3,negative,0.02,0.25,1.0,0.62,1.02
interdisciplinary,linear,,positive,0.01,,,,
common <= 0.5 & interdisciplinary > 0.5,rule,0.06,positive,0.01,0.05,1.95,1.93,1.01
technically complicated <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.01,0.41,0.08,0.06,1.01
technically complicated <= 0.70 & interdisciplinary > 0.70,rule,0.44,positive,0.0,0.78,0.73,0.71,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & interdisciplinary > 0.70,rule,0.3,positive,0.0,0.36,0.56,0.55,1.0
common > 0.5 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.32,negative,0.0,0.33,0.64,0.41,1.0
technically complicated > 0.30 & socially controversial <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.13,positive,0.0,0.11,0.26,0.14,1.0
