rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,8.81,,,,
conceptually dense,linear,,negative,7.72,,,,
common,linear,,positive,3.22,,,,
subject to time variability,linear,,negative,2.48,,,,
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.6,negative,1.75,0.48,9437.79,6062.73,23.95
subject to geographical variability,linear,,negative,1.74,,,,
conceptually dense > 0.5 & technically complicated <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.5,negative,1.44,0.4,11792.43,6607.27,21.49
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.13,negative,1.42,0.13,13396.11,7459.8,21.57
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & negative > 0.30 & neutral <= 0.89,rule,0.57,negative,1.36,0.47,8686.24,3458.01,19.27
conceptually dense <= 0.5,rule,0.07,positive,1.32,0.8,3291.67,3291.67,18.79
conceptually dense <= 0.70 & common > 0.70 & positive > 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.09,positive,1.3,0.12,231774.08,170642.97,27.73
conceptually dense <= 0.70 & common > 0.5 & positive <= 0.89 & neutral > 0.5 & interdisciplinary <= 0.70,rule,0.16,positive,1.3,0.14,11951.78,5945.93,19.95
conceptually dense > 0.70 & positive > 0.5 & negative <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.46,negative,1.27,0.37,12897.42,9649.92,20.81
conceptually dense > 0.5 & conceptually dense <= 0.70 & unambiguous > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.19,negative,1.24,0.15,5478.09,3390.45,18.19
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.5,rule,0.49,negative,1.18,0.39,64595.84,51149.11,23.64
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89,rule,0.57,negative,1.12,0.46,208460.67,199648.88,25.93
socially controversial > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.05,negative,1.08,0.05,123215.78,114990.2,24.21
socially controversial > 0.30 & socially controversial <= 0.89 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.45,negative,0.9,0.62,8455.31,4690.72,16.04
technically complicated > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.19,negative,0.9,0.16,8544.31,4301.55,15.89
