rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,1.85,,,,
conceptually dense,linear,,positive,1.61,,,,
conceptually dense > 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.83,positive,0.74,0.72,342.95,171.13,8.97
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.42,positive,0.62,0.57,1105.67,593.37,10.36
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.27,positive,0.4,0.25,580.41,269.39,7.81
negative > 0.5,rule,0.37,negative,0.37,0.8,211.07,211.07,7.31
conceptually dense <= 0.70 & socially controversial > 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,0.34,0.03,440.73,243.66,7.36
conceptually dense > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.2,positive,0.2,0.17,1222.4,641.46,7.78
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70,rule,0.4,negative,0.17,0.36,802.69,543.82,7.37
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.35,positive,0.17,0.29,626.55,362.39,6.9
socially controversial > 0.5 & interdisciplinary <= 0.70,rule,0.02,negative,0.17,0.59,322.01,289.16,6.64
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.48,positive,0.06,0.57,2210.52,923.76,7.22
conceptually dense > 0.70 & positive > 0.5,rule,0.84,positive,0.04,0.73,489.2,312.13,5.98
conceptually dense > 0.70 & common <= 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.15,positive,0.03,0.12,467.2,220.69,5.58
conceptually dense > 0.70 & negative <= 0.5,rule,0.57,positive,0.02,0.5,966.31,561.3,6.43
