rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.37,0.26,560.93,510.34,8.56
positive > 0.70,rule,0.68,positive,0.3,0.8,639.86,639.86,8.4
positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.07,0.72,685.82,678.0,6.99
common <= 0.89 & socially controversial > 0.89 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,0.06,0.02,2.95,0.95,1.06
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.5,rule,0.04,negative,0.05,0.04,1.67,0.96,1.05
unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.17,negative,0.04,0.17,351.99,326.23,6.02
common > 0.70 & common <= 0.89 & socially controversial > 0.89 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.03,0.07,66.73,48.53,3.99
common <= 0.89 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.18,negative,0.03,0.16,52.49,38.29,3.76
positive <= 0.70 & neutral > 0.70,rule,0.03,negative,0.03,0.27,142.79,83.16,4.56
positive > 0.70 & negative <= 0.70,rule,0.59,positive,0.03,0.55,459.91,459.86,6.28
common > 0.70 & socially controversial <= 0.89 & positive > 0.70 & positive <= 0.89,rule,0.58,positive,0.02,0.47,233.87,233.65,5.59
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.1,positive,0.02,0.22,7.7,3.83,1.37
unambiguous > 0.70 & positive <= 0.70,rule,0.07,negative,0.02,0.25,154.15,154.09,5.14
conceptually dense <= 0.89 & common > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.70,rule,0.27,positive,0.02,0.44,100.77,74.62,4.4
common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.01,positive,0.02,0.01,5.42,4.09,1.43
technically complicated <= 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.09,positive,0.02,0.35,220.93,199.69,5.41
conceptually dense <= 0.89 & unambiguous <= 0.70 & interdisciplinary > 0.89,rule,0.07,positive,0.02,0.08,3.52,3.05,1.14
conceptually dense > 0.70 & technically complicated > 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.02,0.02,38.91,17.4,2.92
technically complicated > 0.70 & common > 0.89 & positive <= 0.70,rule,0.02,negative,0.02,0.03,1.27,0.99,1.02
