rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.89 & negative > 0.70 & neutral <= 0.70,rule,0.31,positive,0.1,0.27,7.43,4.65,1.69
common <= 0.89 & positive > 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.08,0.63,9.89,5.95,1.93
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & subject to time variability > 0.70,rule,0.08,positive,0.07,0.06,13.05,6.67,2.02
common > 0.89 & unambiguous > 0.70 & positive > 0.70,rule,0.05,positive,0.07,0.2,16.88,14.1,2.83
socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & neutral > 0.70,rule,0.16,negative,0.06,0.13,4.83,1.7,1.06
conceptually dense <= 0.89 & technically complicated > 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.4,negative,0.06,0.32,0.67,0.53,1.06
technically complicated > 0.70 & positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.02,negative,0.06,0.13,10.16,5.7,1.84
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.22,negative,0.05,0.2,3.41,2.01,1.05
subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.13,negative,0.04,0.13,2.56,1.79,1.04
technically complicated <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.09,positive,0.04,0.09,18.05,10.26,2.43
conceptually dense > 0.5 & common <= 0.89 & socially controversial > 0.89 & positive > 0.5,rule,0.06,negative,0.04,0.65,5.45,3.05,1.16
common <= 0.89 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.04,0.25,36.74,20.36,3.13
technically complicated > 0.5 & common <= 0.89 & unambiguous > 0.70 & subject to geographical variability <= 0.89,rule,0.21,negative,0.04,0.19,2.62,1.09,1.04
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & neutral > 0.70,rule,0.16,negative,0.04,0.14,30.83,22.07,3.22
conceptually dense > 0.70 & positive > 0.70 & negative > 0.70 & subject to time variability > 0.70,rule,0.09,negative,0.03,0.45,8.09,7.85,2.12
socially controversial <= 0.89 & positive > 0.70 & negative > 0.30 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.59,positive,0.03,0.51,9.73,3.46,1.28
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.17,negative,0.02,0.13,16.49,14.09,2.69
technically complicated > 0.70 & unambiguous <= 0.70 & negative > 0.5 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.09,positive,0.02,0.08,6.88,3.94,1.4
socially controversial <= 0.89 & positive <= 0.70 & negative > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.16,negative,0.02,0.16,5.37,3.46,1.26
common <= 0.89 & positive > 0.70 & neutral > 0.70,rule,0.27,negative,0.02,0.23,61.34,52.75,4.03
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & negative <= 0.70,rule,0.38,positive,0.02,0.3,4.31,2.48,1.02
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.05,positive,0.02,0.07,4.01,2.01,1.02
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.70 & negative <= 0.5,rule,0.04,negative,0.02,0.04,4.81,3.95,1.4
positive > 0.5 & positive <= 0.70 & negative > 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.05,positive,0.02,0.05,9.84,4.44,1.52
technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & subject to time variability > 0.70,rule,0.05,negative,0.02,0.15,6.25,4.17,1.46
conceptually dense <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.38,positive,0.02,0.32,8.08,4.54,1.54
