rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.04,negative,3.06,0.8,5237.53,5237.53,34.73
conceptually dense,linear,,positive,2.23,,,,
subject to time variability,linear,,positive,0.76,,,,
common,linear,,negative,0.73,,,,
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.07,positive,0.66,0.12,1156.22,654.5,10.75
socially controversial,linear,,positive,0.53,,,,
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5 & negative <= 0.70,rule,0.1,positive,0.52,0.17,1464.91,569.82,9.66
conceptually dense > 0.70 & common <= 0.89 & positive > 0.30 & neutral > 0.70 & subject to time variability > 0.70,rule,0.64,positive,0.52,0.64,2888.54,2198.72,11.67
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.30 & negative > 0.30 & neutral > 0.70,rule,0.08,negative,0.5,0.07,239.49,101.0,6.9
conceptually dense > 0.70 & technically complicated <= 0.89 & common <= 0.89 & socially controversial > 0.89 & subject to time variability > 0.5,rule,0.08,positive,0.42,0.7,1337.61,830.49,9.53
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & subject to time variability > 0.70,rule,0.12,positive,0.37,0.39,4876.27,3391.06,11.16
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.89 & interdisciplinary > 0.89,rule,0.28,positive,0.34,0.29,852.38,519.63,8.37
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.11,positive,0.34,0.09,1093.14,635.16,8.66
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.89,rule,0.07,positive,0.32,0.07,1157.74,670.93,8.6
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.70 & unambiguous <= 0.5,rule,0.06,positive,0.29,0.05,330.02,118.28,6.14
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.89,rule,0.05,positive,0.28,0.19,4126.94,2610.8,10.11
common <= 0.89 & socially controversial > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.36,positive,0.27,0.37,5018.12,3119.95,10.22
common <= 0.89 & negative > 0.5 & neutral <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.26,0.15,1581.54,1304.46,9.01
conceptually dense > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.25,0.5,3279.4,2774.54,9.87
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.70 & interdisciplinary > 0.89,rule,0.11,positive,0.24,0.12,11443.85,7034.88,10.96
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral <= 0.89 & interdisciplinary > 0.89,rule,0.19,positive,0.24,0.2,3798.51,2437.71,9.71
conceptually dense > 0.5 & socially controversial > 0.5 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.12,positive,0.23,0.13,631.64,336.42,7.18
technically complicated > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.41,positive,0.23,0.37,2432.21,2154.59,9.45
conceptually dense > 0.70 & common <= 0.70 & unambiguous <= 0.70 & neutral > 0.5 & subject to time variability > 0.70,rule,0.1,positive,0.21,0.08,773.72,575.92,7.72
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & subject to geographical variability > 0.89,rule,0.03,negative,0.2,0.05,445.0,180.12,6.21
common > 0.89 & subject to geographical variability <= 0.89,rule,0.03,negative,0.2,0.03,4402.63,4396.22,10.07
common > 0.89 & positive <= 0.89,rule,0.03,negative,0.19,0.03,800.15,793.53,7.96
positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.29,negative,0.18,0.24,2710.83,2327.87,9.15
conceptually dense <= 0.70 & negative > 0.30 & neutral > 0.70,rule,0.08,negative,0.18,0.08,3736.42,3211.07,9.52
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.89 & positive > 0.30 & subject to time variability > 0.70,rule,0.76,positive,0.17,0.61,1926.82,1419.29,8.51
conceptually dense > 0.5 & common > 0.70 & unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.5,rule,0.17,negative,0.16,0.14,1267.9,853.7,7.8
technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.89 & negative > 0.5,rule,0.22,positive,0.15,0.29,4302.37,2161.11,8.81
conceptually dense <= 0.89 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.5,rule,0.13,negative,0.15,0.11,824.13,482.32,7.1
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated > 0.70 & negative > 0.70 & neutral > 0.5,rule,0.21,negative,0.13,0.17,452.01,177.0,5.86
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.89,rule,0.09,positive,0.12,0.11,2412.78,755.85,7.44
conceptually dense > 0.70 & socially controversial <= 0.89 & unambiguous > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.05,negative,0.12,0.04,1026.35,365.84,6.63
technically complicated > 0.5 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.14,positive,0.12,0.11,647.16,328.86,6.46
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89,rule,0.16,positive,0.11,0.2,1215.86,670.93,7.2
technically complicated > 0.70 & positive <= 0.89 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.28,positive,0.1,0.38,2080.83,1537.56,8.08
