rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,positive,0.18,,,,
technically complicated <= 0.70 & common > 0.89 & subject to geographical variability <= 0.89,rule,0.06,positive,0.08,0.07,3.46,2.53,1.08
technically complicated,linear,,negative,0.05,,,,
technically complicated > 0.70 & common > 0.70 & common <= 0.89,rule,0.41,negative,0.04,0.37,2.85,2.46,1.04
conceptually dense <= 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.08,negative,0.04,0.06,4.44,3.43,1.28
technically complicated > 0.5 & common > 0.89 & positive <= 0.89 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.04,9.31,7.7,2.1
common <= 0.89 & positive <= 0.89 & neutral > 0.70,rule,0.29,negative,0.03,0.27,1.28,0.62,1.03
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.03,positive,0.03,0.03,2.02,1.12,1.03
common > 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.05,2.52,1.99,1.03
socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.01,positive,0.03,0.03,4.32,1.65,1.03
conceptually dense > 0.5 & socially controversial > 0.89 & positive <= 0.5 & negative <= 0.89 & subject to time variability > 0.70,rule,0.03,positive,0.03,0.03,2.08,0.87,1.03
technically complicated <= 0.5 & socially controversial <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.03,positive,0.03,0.03,0.8,0.6,1.03
socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,0.03,0.02,3.21,1.6,1.03
conceptually dense > 0.70 & positive > 0.5 & neutral <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.52,positive,0.02,0.48,1.66,1.1,1.02
technically complicated <= 0.70 & unambiguous <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.42,positive,0.02,0.38,7.93,5.54,1.75
technically complicated <= 0.70 & negative > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.1,positive,0.02,0.35,2.89,2.08,1.02
technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.1,positive,0.02,0.09,5.11,2.16,1.02
technically complicated <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.06,negative,0.02,0.04,0.92,0.41,1.02
technically complicated <= 0.70 & common > 0.89 & socially controversial > 0.70 & neutral <= 0.70,rule,0.02,positive,0.02,0.04,5.07,2.63,1.02
common > 0.89 & unambiguous <= 0.70 & negative > 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.03,positive,0.02,0.41,8.75,6.21,1.87
common <= 0.89 & positive > 0.5 & negative > 0.5,rule,0.71,negative,0.02,0.65,10.37,8.72,2.2
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & negative > 0.5 & interdisciplinary > 0.70,rule,0.31,negative,0.01,0.27,9.1,4.03,1.41
technically complicated <= 0.70 & common > 0.89 & negative > 0.5 & neutral <= 0.70,rule,0.02,positive,0.01,0.03,3.74,1.93,1.01
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.89 & neutral <= 0.70,rule,0.56,negative,0.01,0.57,1.3,0.99,1.01
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.89 & neutral <= 0.70,rule,0.03,positive,0.01,0.14,2.05,0.99,1.01
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.70,rule,0.21,negative,0.01,0.59,1.32,0.84,1.01
unambiguous > 0.70 & unambiguous <= 0.89 & positive <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.01,0.23,0.94,0.4,1.01
conceptually dense > 0.70 & positive <= 0.89 & neutral <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.48,positive,0.01,0.57,4.04,2.01,1.01
common <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.70,rule,0.58,negative,0.01,0.52,11.24,7.61,2.05
positive > 0.5 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.89,negative,0.01,0.72,0.58,0.32,1.01
technically complicated > 0.5 & negative <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.01,0.09,1.47,0.57,1.01
conceptually dense > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & unambiguous <= 0.89 & positive > 0.5,rule,0.06,positive,0.01,0.05,0.67,0.35,1.01
