rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.01,positive,0.6,0.8,64.8,64.8,6.66
interdisciplinary,linear,,negative,0.29,,,,
common > 0.70 & common <= 0.89,rule,0.65,negative,0.17,0.52,53.61,29.35,3.96
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.70 & positive <= 0.5 & negative > 0.89,rule,0.02,positive,0.15,0.07,107.07,41.3,4.28
conceptually dense <= 0.89 & socially controversial > 0.70 & unambiguous > 0.70,rule,0.01,positive,0.14,0.01,52.76,26.85,3.77
technically complicated <= 0.5 & unambiguous > 0.30 & negative > 0.89,rule,0.02,negative,0.14,0.02,9.16,3.79,1.52
technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.70 & neutral <= 0.70,rule,0.09,positive,0.14,0.09,327.46,185.16,5.94
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.5,rule,0.04,positive,0.13,0.07,21.52,10.6,2.67
common <= 0.89 & socially controversial <= 0.5,rule,0.15,negative,0.11,0.32,73.72,64.8,4.62
negative > 0.89 & neutral > 0.70,rule,0.02,negative,0.1,0.42,9.04,4.6,1.68
unambiguous > 0.70 & positive <= 0.70,rule,0.01,positive,0.1,0.26,149.54,123.65,5.32
technically complicated > 0.70 & positive > 0.30 & positive <= 0.5 & negative > 0.70 & neutral <= 0.30,rule,0.03,negative,0.1,0.06,27.91,15.94,3.05
technically complicated <= 0.5 & unambiguous <= 0.70 & negative > 0.70 & negative <= 0.89,rule,0.03,positive,0.09,0.03,95.26,52.0,4.29
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.5 & subject to time variability <= 0.89,rule,0.28,negative,0.09,0.23,14.04,8.91,2.37
socially controversial > 0.70 & unambiguous > 0.70 & positive <= 0.5 & neutral <= 0.5,rule,0.0,positive,0.09,0.01,38.77,16.31,3.04
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.70 & unambiguous > 0.30 & subject to geographical variability <= 0.89,rule,0.18,negative,0.08,0.18,20.16,7.74,2.2
common <= 0.5 & socially controversial > 0.5 & unambiguous <= 0.70,rule,0.05,positive,0.08,0.05,14.5,8.09,2.25
common > 0.70 & socially controversial > 0.70 & negative > 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.05,negative,0.08,0.32,23.1,14.98,2.92
common <= 0.89 & socially controversial <= 0.70,rule,0.4,negative,0.08,0.32,11.89,6.13,1.96
socially controversial > 0.70 & negative > 0.70,rule,0.35,positive,0.07,0.31,132.61,93.31,4.85
conceptually dense > 0.5 & technically complicated <= 0.70 & socially controversial > 0.30 & socially controversial <= 0.5,rule,0.05,positive,0.07,0.05,18.99,11.48,2.62
unambiguous > 0.30 & unambiguous <= 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.07,0.01,17.96,9.04,2.36
unambiguous > 0.5 & negative > 0.70 & neutral > 0.30 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.15,positive,0.07,0.12,26.02,13.06,2.76
conceptually dense > 0.5 & technically complicated > 0.70 & socially controversial <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.06,negative,0.07,0.05,280.44,127.8,5.18
conceptually dense > 0.70 & technically complicated <= 0.5 & negative > 0.89 & neutral <= 0.70,rule,0.01,negative,0.06,0.03,30.76,17.14,3.01
technically complicated <= 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.03,positive,0.06,0.09,170.47,110.37,4.99
technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.06,negative,0.06,0.13,76.16,35.71,3.81
technically complicated > 0.70 & socially controversial <= 0.5 & unambiguous <= 0.70 & positive > 0.30,rule,0.07,negative,0.06,0.4,19.88,11.51,2.6
conceptually dense > 0.5 & technically complicated > 0.70 & common > 0.70 & positive > 0.30 & positive <= 0.70,rule,0.11,negative,0.06,0.25,35.68,22.23,3.28
technically complicated <= 0.5 & socially controversial > 0.30 & socially controversial <= 0.89 & unambiguous > 0.30,rule,0.15,positive,0.06,0.13,12.06,4.4,1.57
technically complicated > 0.30 & technically complicated <= 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & negative > 0.70,rule,0.04,positive,0.05,0.04,39.47,18.01,3.04
technically complicated <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & negative <= 0.89,rule,0.08,positive,0.05,0.09,61.65,36.68,3.77
