rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.89,rule,0.98,negative,13.01,0.8,35231.89,35231.89,146.72
conceptually dense <= 0.70 & common > 0.89 & socially controversial <= 0.30 & positive > 0.89 & subject to time variability <= 0.5,rule,0.0,positive,0.74,0.01,1536.74,1285.77,12.47
common > 0.89 & unambiguous <= 0.70 & positive <= 0.89 & negative > 0.70 & subject to geographical variability > 0.89,rule,0.0,positive,0.63,0.02,472.46,431.77,9.89
common > 0.89 & unambiguous > 0.70 & neutral > 0.5,rule,0.0,positive,0.48,0.06,6284.2,6051.09,12.89
conceptually dense > 0.5 & common > 0.89,rule,0.02,positive,0.45,0.02,2933.91,2933.82,11.59
common > 0.89 & positive > 0.5 & neutral <= 0.5 & subject to time variability > 0.5,rule,0.0,positive,0.41,0.07,1796.79,1721.26,10.51
common > 0.89 & subject to time variability > 0.5,rule,0.02,positive,0.38,0.76,12044.48,11999.54,12.97
common > 0.89 & socially controversial > 0.5 & subject to time variability > 0.5,rule,0.01,positive,0.38,0.02,1188.67,1177.17,9.75
common > 0.89 & negative <= 0.89,rule,0.02,positive,0.37,0.79,2330.76,2328.37,10.62
common > 0.89 & interdisciplinary > 0.5,rule,0.02,positive,0.34,0.02,2430.21,2428.87,10.43
common > 0.89 & positive > 0.89,rule,0.0,positive,0.33,0.03,4319.16,4027.92,11.01
common > 0.89 & subject to geographical variability > 0.70,rule,0.02,positive,0.29,0.69,20491.58,20472.25,12.76
common > 0.89 & negative > 0.30,rule,0.02,positive,0.29,0.73,2841.73,2838.95,10.27
conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.70 & positive <= 0.89 & subject to time variability <= 0.70,rule,0.0,positive,0.2,0.0,351.36,205.69,6.37
common > 0.89 & subject to time variability <= 0.89,rule,0.02,positive,0.2,0.8,14268.83,14226.43,11.46
common > 0.89 & subject to time variability > 0.5 & subject to time variability <= 0.89,rule,0.02,positive,0.19,0.76,10206.68,10156.39,10.97
common > 0.89 & socially controversial <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.89,rule,0.01,negative,0.18,0.18,216.9,214.34,6.36
technically complicated > 0.5 & common > 0.89 & socially controversial <= 0.89 & neutral > 0.5 & subject to time variability > 0.5,rule,0.0,positive,0.11,0.45,386.88,379.59,6.59
