rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary > 0.89,rule,0.01,negative,0.7,0.02,48.08,32.37,5.91
common <= 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.02,negative,0.34,0.02,94.87,40.46,4.96
conceptually dense > 0.70 & common <= 0.5 & positive > 0.5,rule,0.04,negative,0.33,0.04,64.69,47.67,5.13
common > 0.5 & common <= 0.89 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.07,negative,0.23,0.06,113.95,91.96,5.57
common <= 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.02,negative,0.2,0.02,70.45,24.9,3.85
socially controversial <= 0.5 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.01,negative,0.19,0.01,56.33,27.96,3.95
positive > 0.70 & negative <= 0.70,rule,0.59,positive,0.17,0.46,44.42,44.26,4.42
technically complicated <= 0.89 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.08,negative,0.13,0.06,98.48,77.16,4.93
conceptually dense > 0.70 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.05,negative,0.11,0.06,64.83,27.24,3.68
positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.0,negative,0.1,0.0,21.32,8.05,2.3
conceptually dense <= 0.70 & common <= 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & interdisciplinary <= 0.89,rule,0.01,negative,0.09,0.02,114.84,105.63,5.08
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.70 & neutral <= 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,0.09,0.02,115.1,87.67,4.86
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,0.08,0.01,75.4,23.71,3.43
conceptually dense <= 0.70 & unambiguous <= 0.5 & neutral <= 0.5,rule,0.02,positive,0.08,0.03,4.71,3.12,1.23
common > 0.5 & positive <= 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.03,negative,0.08,0.06,86.4,35.63,3.84
conceptually dense <= 0.70 & technically complicated > 0.5 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.02,negative,0.07,0.02,25.48,22.93,3.35
common > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.07,negative,0.07,0.06,68.55,42.74,4.03
technically complicated > 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.01,negative,0.07,0.01,45.6,22.1,3.3
conceptually dense > 0.70 & neutral <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.07,negative,0.06,0.06,138.44,68.78,4.48
conceptually dense > 0.5 & common > 0.30 & common <= 0.5 & socially controversial <= 0.5,rule,0.03,negative,0.05,0.02,14.28,13.52,2.73
common > 0.5 & common <= 0.89 & negative <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.83,positive,0.05,0.66,27.0,14.3,2.78
technically complicated > 0.5 & technically complicated <= 0.89 & socially controversial <= 0.5 & positive <= 0.70 & subject to geographical variability <= 0.70,rule,0.01,negative,0.05,0.01,64.82,51.23,4.14
positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.05,0.04,112.58,72.15,4.51
technically complicated > 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.28,positive,0.04,0.24,94.06,43.59,3.91
common > 0.5 & positive > 0.5 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.04,positive,0.04,0.14,3.75,1.74,1.04
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.03,positive,0.04,0.19,59.31,26.16,3.39
