rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.5,rule,0.05,positive,1870.3,0.05,2147498364.0,1395622780.0,39403.23
common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,767.03,0.03,2302785150.0,1452126590.0,16202.55
conceptually dense > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,390.13,0.03,371034506.0,268362496.0,7590.98
common <= 0.5 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.0,positive,248.08,0.02,529254138.0,447633568.0,4961.48
conceptually dense > 0.5 & common <= 0.5 & positive > 0.5,rule,0.04,positive,149.27,0.04,587523392.75,300539872.0,2933.38
common <= 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.01,positive,137.1,0.02,311710575.12,234141104.0,2661.39
common <= 0.5 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.05,positive,99.28,0.63,1308967762.0,1256365310.0,2101.12
technically complicated > 0.5 & common <= 0.5 & socially controversial > 0.5 & positive > 0.5,rule,0.03,positive,91.54,0.45,1073040482.0,1011628480.0,1918.71
common <= 0.5 & positive > 0.5 & neutral > 0.30,rule,0.02,positive,89.51,0.48,61274463.25,54045120.0,1611.61
common > 0.5 & positive <= 0.70,rule,0.3,negative,77.74,0.75,1474386134.0,1452126590.0,1661.18
common <= 0.5 & socially controversial > 0.70 & positive > 0.5,rule,0.02,positive,63.78,0.03,1004632140.0,573640192.0,1306.54
common <= 0.5 & positive <= 0.5,rule,0.02,negative,39.76,0.05,2206387582.0,1452126590.0,859.81
conceptually dense,linear,,positive,27.06,,,,
conceptually dense > 0.5 & common <= 0.5 & positive > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.02,positive,24.42,0.03,90956704.23,81065856.0,462.98
common <= 0.5 & socially controversial > 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.02,positive,20.8,0.04,177125742.42,126193808.0,406.65
conceptually dense > 0.5 & common <= 0.5 & unambiguous > 0.5 & negative > 0.70 & subject to time variability <= 0.89,rule,0.03,negative,19.65,0.02,18738997.91,15328349.0,341.7
