rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,1.76,0.22,3027.29,1801.58,20.66
positive > 0.70 & interdisciplinary > 0.89,rule,0.43,positive,0.3,0.59,1933.64,1801.58,9.72
technically complicated <= 0.5 & common > 0.5 & positive > 0.70,rule,0.12,positive,0.15,0.56,40.04,35.26,4.09
socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.30 & neutral <= 0.70,rule,0.0,positive,0.13,0.0,12.55,4.76,1.76
technically complicated > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.12,0.02,2031.56,1617.69,8.28
technically complicated > 0.5 & positive <= 0.70 & negative > 0.70 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.04,negative,0.11,0.04,2001.19,1580.91,8.16
positive > 0.30 & positive <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.11,0.05,1372.29,697.79,7.28
unambiguous > 0.70 & positive <= 0.70 & negative <= 0.70 & subject to geographical variability > 0.5,rule,0.01,negative,0.11,0.01,79.38,66.07,4.65
common > 0.5 & common <= 0.89 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.1,0.17,1224.69,623.91,7.08
unambiguous > 0.70 & positive <= 0.70 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.01,negative,0.09,0.01,464.25,231.19,5.93
positive > 0.5 & positive <= 0.70,rule,0.04,negative,0.09,0.18,821.56,813.62,7.29
positive > 0.70 & positive <= 0.89,rule,0.71,positive,0.08,0.59,1064.21,1057.38,7.52
technically complicated > 0.5 & common > 0.5 & positive > 0.70 & neutral <= 0.89 & subject to time variability > 0.5,rule,0.58,positive,0.08,0.47,41.54,35.73,3.88
socially controversial > 0.89 & unambiguous > 0.5 & interdisciplinary <= 0.89,rule,0.01,negative,0.07,0.05,84.35,78.34,4.65
positive > 0.30 & positive <= 0.5 & negative <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.14,negative,0.07,0.48,174.76,173.09,5.5
conceptually dense <= 0.89 & socially controversial <= 0.89 & neutral <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,0.07,0.1,365.07,141.13,5.29
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.06,positive,0.06,0.16,2024.67,1617.69,7.85
socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.12,positive,0.06,0.11,45.27,28.08,3.55
technically complicated > 0.5 & positive > 0.70 & positive <= 0.89,rule,0.61,positive,0.06,0.49,190.59,181.0,5.49
socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.06,0.01,1327.37,736.97,6.98
socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.05,0.03,339.92,211.64,5.62
positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.89,rule,0.27,positive,0.05,0.41,787.38,706.34,6.91
unambiguous > 0.5 & positive <= 0.70 & negative <= 0.70 & subject to geographical variability > 0.5,rule,0.02,negative,0.05,0.49,59.29,52.08,4.15
socially controversial > 0.89 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.03,negative,0.05,0.03,3.85,1.7,1.05
conceptually dense > 0.70 & technically complicated > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & subject to time variability > 0.5,rule,0.56,positive,0.05,0.45,215.66,201.13,5.55
positive > 0.30 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.89,rule,0.16,negative,0.05,0.17,2568.34,1669.42,7.78
technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.06,positive,0.04,0.05,98.6,63.24,4.29
technically complicated > 0.5 & unambiguous <= 0.70 & neutral <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.01,positive,0.04,0.01,7.64,6.03,1.87
positive > 0.70 & positive <= 0.89 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.19,negative,0.04,0.16,497.98,319.77,5.97
technically complicated > 0.5 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.16,negative,0.04,0.15,75.37,42.04,3.9
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & neutral > 0.70,rule,0.18,positive,0.04,0.3,371.7,323.56,6.0
conceptually dense <= 0.70 & socially controversial > 0.30 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.05,positive,0.04,0.56,17.99,13.47,2.7
technically complicated > 0.70 & unambiguous > 0.5 & positive > 0.70 & interdisciplinary > 0.89,rule,0.31,positive,0.04,0.31,66.71,38.02,3.8
