rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,4.64,,,,
socially controversial,linear,,positive,0.84,,,,
technically complicated > 0.70 & common > 0.70 & positive > 0.5 & neutral > 0.5,rule,0.39,positive,0.46,0.35,152.7,77.59,6.37
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.5,rule,0.21,positive,0.39,0.19,282.75,114.79,6.58
conceptually dense <= 0.70 & socially controversial <= 0.5 & neutral > 0.70,rule,0.05,negative,0.39,0.05,53.8,23.48,4.38
conceptually dense > 0.70 & common <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.72,positive,0.39,0.58,3655.44,2950.96,11.13
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.56,positive,0.38,0.48,2628.12,1067.49,9.65
conceptually dense <= 0.70 & common <= 0.89 & negative <= 0.5 & subject to time variability > 0.70,rule,0.04,positive,0.36,0.04,266.28,127.23,6.57
common <= 0.89 & neutral <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.11,positive,0.32,0.44,1072.84,739.37,8.73
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.39,positive,0.32,0.49,410.23,178.2,6.83
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial > 0.89 & interdisciplinary > 0.70,rule,0.09,positive,0.32,0.59,3119.48,1952.62,9.98
common <= 0.89 & positive <= 0.89 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.1,positive,0.3,0.64,6092.15,4511.19,10.91
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & neutral > 0.70,rule,0.08,negative,0.28,0.07,540.07,279.09,7.2
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.89 & positive > 0.30,rule,0.03,positive,0.28,0.03,967.06,305.86,7.32
technically complicated,linear,,positive,0.28,,,,
common > 0.70 & common <= 0.89 & positive > 0.5 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.25,positive,0.27,0.59,427.91,270.72,7.12
common > 0.89 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,0.24,0.07,147.27,122.63,5.97
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.70,rule,0.29,positive,0.24,0.23,605.63,191.67,6.52
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.47,positive,0.2,0.38,789.63,379.1,7.11
socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.5,positive,0.19,0.42,294.51,158.66,6.04
