rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated <= 0.89 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.0,positive,0.07,0.0,2.25,0.88,1.07
common > 0.5 & positive <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.12,negative,0.07,0.24,21.89,14.39,2.86
negative > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.07,0.01,2.89,1.8,1.07
positive > 0.5 & positive <= 0.70 & neutral <= 0.89,rule,0.25,positive,0.06,0.33,14.41,8.88,2.32
technically complicated <= 0.70 & common > 0.30 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.06,negative,0.05,0.1,3.78,1.59,1.05
technically complicated <= 0.5 & positive <= 0.70 & negative > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.01,positive,0.05,0.02,14.97,9.33,2.35
common > 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.33,negative,0.05,0.28,28.44,23.19,3.29
common > 0.5 & socially controversial > 0.70 & positive > 0.30 & neutral <= 0.5 & subject to time variability > 0.5,rule,0.15,positive,0.04,0.13,13.96,4.51,1.56
positive <= 0.70 & interdisciplinary <= 0.70,rule,0.09,positive,0.04,0.23,2.25,1.74,1.04
unambiguous <= 0.5 & positive > 0.30,rule,0.28,positive,0.03,0.23,3.42,2.27,1.03
common > 0.30 & positive > 0.30 & positive <= 0.5 & subject to geographical variability > 0.70,rule,0.14,positive,0.03,0.11,6.5,5.13,1.68
technically complicated <= 0.89 & common > 0.5 & common <= 0.89 & positive > 0.70 & negative > 0.5,rule,0.08,negative,0.03,0.07,6.18,4.37,1.52
common > 0.30 & common <= 0.89 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.21,positive,0.03,0.18,6.01,3.66,1.34
technically complicated <= 0.5 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.01,positive,0.03,0.01,7.37,5.15,1.68
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous > 0.5 & neutral <= 0.5 & subject to time variability > 0.5,rule,0.04,negative,0.03,0.04,5.74,4.2,1.48
common > 0.5 & unambiguous > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.11,positive,0.03,0.17,5.8,3.67,1.33
unambiguous > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.03,0.39,1.52,1.08,1.03
positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.05,positive,0.02,0.04,4.05,2.76,1.04
common > 0.30 & positive <= 0.30 & subject to geographical variability > 0.70,rule,0.02,negative,0.02,0.01,1.39,0.65,1.02
common <= 0.89 & positive <= 0.5 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.1,negative,0.02,0.08,9.32,6.03,1.83
common > 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.04,positive,0.02,0.03,4.55,2.99,1.12
common > 0.70 & neutral > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.2,negative,0.02,0.17,1.8,1.14,1.02
common > 0.30 & common <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.02,negative,0.02,0.01,1.02,0.57,1.02
technically complicated > 0.5 & socially controversial <= 0.70 & positive > 0.5 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.25,positive,0.02,0.26,2.92,1.75,1.02
technically complicated <= 0.89 & common > 0.70 & socially controversial <= 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.02,negative,0.02,0.04,3.49,1.91,1.02
conceptually dense > 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.03,negative,0.02,0.17,18.0,8.06,2.13
conceptually dense <= 0.70 & technically complicated <= 0.5 & common > 0.30 & interdisciplinary <= 0.70,rule,0.15,negative,0.02,0.17,1.34,0.91,1.02
technically complicated <= 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.02,0.02,9.03,7.09,2.0
technically complicated <= 0.70 & socially controversial <= 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.03,negative,0.01,0.04,6.14,4.53,1.53
conceptually dense <= 0.70 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & subject to time variability <= 0.70,rule,0.16,negative,0.01,0.16,33.59,32.25,3.51
common <= 0.70 & positive > 0.70 & negative <= 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.15,positive,0.01,0.2,3.62,1.46,1.01
