rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.22,,,,
common > 0.5 & positive <= 0.30 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.02,negative,0.07,0.01,14.8,12.15,2.67
negative,linear,,negative,0.06,,,,
technically complicated > 0.5 & socially controversial <= 0.5 & positive <= 0.5 & negative > 0.5 & subject to time variability <= 0.70,rule,0.01,negative,0.06,0.02,15.37,13.43,2.75
conceptually dense > 0.5 & unambiguous > 0.5 & negative > 0.70 & neutral <= 0.5 & interdisciplinary > 0.70,rule,0.03,negative,0.04,0.04,1.87,0.88,1.04
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.89 & positive <= 0.5 & negative > 0.5,rule,0.11,negative,0.04,0.1,1.86,1.03,1.04
technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.70,rule,0.01,negative,0.04,0.01,0.66,0.32,1.04
positive <= 0.5 & neutral <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.09,negative,0.03,0.09,17.22,14.64,2.76
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.03,0.02,3.71,2.38,1.03
conceptually dense > 0.5 & common > 0.5 & socially controversial <= 0.89 & positive <= 0.5 & interdisciplinary > 0.5,rule,0.13,negative,0.02,0.11,1.65,1.27,1.02
common > 0.70 & socially controversial <= 0.70 & positive <= 0.5,rule,0.02,negative,0.02,0.04,16.18,14.16,2.7
common <= 0.70 & socially controversial > 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.5,rule,0.04,negative,0.02,0.07,2.03,1.33,1.02
technically complicated > 0.70 & technically complicated <= 0.89 & common > 0.70 & common <= 0.89 & interdisciplinary > 0.70,rule,0.04,negative,0.02,0.14,0.39,0.2,1.02
common <= 0.5 & negative <= 0.70 & subject to geographical variability > 0.5,rule,0.07,positive,0.02,0.66,5.07,4.73,1.58
unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.17,positive,0.02,0.39,0.81,0.43,1.02
socially controversial > 0.5 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.5 & negative > 0.5,rule,0.08,positive,0.02,0.06,1.53,0.64,1.02
common > 0.70 & common <= 0.89 & positive <= 0.5 & neutral > 0.5,rule,0.02,negative,0.02,0.25,3.15,1.9,1.02
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive <= 0.5 & subject to geographical variability <= 0.70,rule,0.01,negative,0.02,0.01,11.42,9.82,2.34
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.70 & positive <= 0.5 & negative <= 0.89,rule,0.09,positive,0.02,0.22,2.15,1.22,1.02
conceptually dense > 0.5 & technically complicated > 0.30 & unambiguous > 0.70 & positive > 0.5 & subject to geographical variability <= 0.70,rule,0.02,positive,0.02,0.07,8.8,8.31,2.16
common > 0.70 & unambiguous > 0.5 & positive <= 0.5 & negative > 0.5 & interdisciplinary > 0.70,rule,0.04,negative,0.01,0.04,3.59,1.43,1.01
positive > 0.70 & negative > 0.5 & neutral > 0.5 & subject to time variability > 0.70,rule,0.07,negative,0.01,0.06,1.31,1.14,1.01
conceptually dense > 0.5 & common > 0.5 & positive > 0.5 & negative <= 0.30 & subject to time variability <= 0.70,rule,0.04,positive,0.01,0.04,2.36,1.51,1.01
