rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,negative,0.68,,,,
conceptually dense <= 0.70 & socially controversial > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.21,0.04,30.47,25.1,3.9
socially controversial > 0.5 & socially controversial <= 0.89,rule,0.74,positive,0.15,0.6,7.57,4.76,1.8
technically complicated <= 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.0,positive,0.12,0.03,24.35,15.54,3.06
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive <= 0.5,rule,0.09,positive,0.11,0.07,6.23,2.37,1.11
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & negative <= 0.5 & subject to time variability > 0.70,rule,0.04,negative,0.09,0.03,3.8,1.35,1.09
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.5 & negative > 0.5,rule,0.1,negative,0.09,0.14,9.82,4.07,1.54
unambiguous > 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.58,negative,0.07,0.54,15.87,5.6,1.85
conceptually dense > 0.70 & technically complicated <= 0.70 & positive > 0.5 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.4,positive,0.07,0.33,4.14,1.61,1.07
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.5,rule,0.73,negative,0.07,0.6,12.04,6.12,1.93
technically complicated <= 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.09,positive,0.06,0.19,4.28,2.42,1.06
common <= 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.04,positive,0.06,0.05,7.35,5.42,1.79
interdisciplinary <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.06,0.06,4.58,2.84,1.11
socially controversial > 0.70 & positive > 0.30 & neutral <= 0.70,rule,0.18,negative,0.06,0.14,6.38,5.31,1.76
socially controversial > 0.5 & socially controversial <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.06,0.2,15.2,8.94,2.31
conceptually dense > 0.70 & negative > 0.30 & negative <= 0.5 & neutral > 0.70,rule,0.55,negative,0.06,0.45,7.74,2.7,1.06
conceptually dense <= 0.70 & socially controversial > 0.5,rule,0.01,positive,0.06,0.05,16.84,12.1,2.65
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70,rule,0.03,positive,0.05,0.02,19.9,6.35,1.95
common > 0.70 & negative <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.5,negative,0.05,0.41,20.73,11.8,2.59
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.70 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.06,positive,0.05,0.24,15.61,9.14,2.32
common <= 0.70 & negative > 0.5,rule,0.12,positive,0.05,0.25,17.26,9.44,2.36
socially controversial > 0.30 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.05,positive,0.05,0.05,3.85,3.1,1.19
unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.04,0.08,9.28,6.45,1.95
technically complicated <= 0.70 & common > 0.70 & unambiguous > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.33,negative,0.03,0.32,4.76,2.42,1.03
common > 0.89,rule,0.01,negative,0.03,0.55,1.46,1.46,1.03
positive <= 0.70 & neutral > 0.5 & neutral <= 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.1,positive,0.03,0.2,2.7,2.3,1.03
common <= 0.70 & socially controversial > 0.5,rule,0.26,positive,0.03,0.24,11.11,8.11,2.16
common > 0.70 & positive <= 0.5 & negative > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.03,0.02,10.2,6.47,1.92
conceptually dense > 0.70 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.1,negative,0.03,0.09,8.37,3.07,1.16
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.3,negative,0.03,0.24,16.35,10.23,2.39
technically complicated > 0.70 & common > 0.70 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.14,negative,0.03,0.2,22.07,9.07,2.27
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & negative <= 0.70,rule,0.2,negative,0.03,0.17,4.93,2.54,1.03
common <= 0.70,rule,0.3,positive,0.03,0.8,9.79,9.79,2.34
common > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & interdisciplinary > 0.70,rule,0.5,positive,0.03,0.51,2.62,1.64,1.03
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70,rule,0.1,positive,0.03,0.13,20.72,14.2,2.73
negative > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.2,positive,0.03,0.62,2.69,2.38,1.03
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.5 & negative > 0.5 & subject to time variability <= 0.89,rule,0.15,negative,0.03,0.12,8.88,3.93,1.42
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.35,negative,0.02,0.3,4.99,1.86,1.02
technically complicated > 0.70 & common > 0.5,rule,0.48,negative,0.02,0.79,5.72,5.06,1.66
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & subject to time variability <= 0.89,rule,0.28,positive,0.02,0.34,1.49,0.65,1.02
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.02,negative,0.02,0.03,7.3,5.37,1.72
socially controversial <= 0.5 & unambiguous > 0.70 & subject to geographical variability > 0.70,rule,0.23,negative,0.02,0.2,15.4,12.5,2.57
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.5 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.16,negative,0.01,0.41,4.08,1.83,1.01
conceptually dense <= 0.70 & socially controversial > 0.5 & positive > 0.5 & subject to geographical variability > 0.70,rule,0.01,positive,0.01,0.53,19.37,13.36,2.63
socially controversial > 0.5 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.01,positive,0.01,0.15,6.04,5.31,1.69
technically complicated > 0.70 & common <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.09,negative,0.01,0.08,29.92,15.71,2.77
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.70,rule,0.06,negative,0.01,0.13,20.72,14.2,2.67
unambiguous > 0.70 & positive > 0.5 & neutral > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.6,negative,0.01,0.48,10.69,6.45,1.88
conceptually dense <= 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.70,rule,0.01,positive,0.01,0.59,13.29,9.68,2.29
socially controversial > 0.5 & positive > 0.30 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.73,positive,0.01,0.58,3.64,2.35,1.01
technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.03,negative,0.01,0.03,8.93,4.18,1.44
common > 0.5 & positive > 0.5 & negative > 0.5 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.26,positive,0.01,0.22,5.21,2.58,1.01
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.01,0.24,16.35,10.23,2.34
technically complicated > 0.70 & unambiguous <= 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.06,negative,0.01,0.21,2.93,2.08,1.01
