rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.5 & positive <= 0.70,rule,0.25,positive,0.09,0.33,45.57,25.69,3.55
conceptually dense > 0.5 & technically complicated <= 0.70 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary > 0.5,rule,0.06,negative,0.06,0.1,3.39,1.99,1.06
positive <= 0.30,rule,0.02,negative,0.06,0.13,0.74,0.74,1.06
common > 0.5 & common <= 0.89 & positive > 0.70 & negative > 0.5 & neutral > 0.5,rule,0.07,negative,0.05,0.07,5.63,2.74,1.06
common > 0.70 & socially controversial > 0.70 & negative <= 0.89 & neutral <= 0.5 & interdisciplinary <= 0.89,rule,0.09,positive,0.03,0.07,2.29,0.98,1.03
technically complicated > 0.5 & common > 0.5 & positive <= 0.5 & subject to time variability <= 0.70,rule,0.02,negative,0.03,0.02,7.58,6.8,1.97
unambiguous > 0.5 & positive > 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.4,negative,0.03,0.39,21.06,18.87,3.03
conceptually dense > 0.70 & common > 0.70 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.03,negative,0.03,0.04,3.94,2.37,1.03
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial <= 0.70 & positive <= 0.5 & negative <= 0.89,rule,0.03,negative,0.03,0.08,2.92,1.69,1.03
common > 0.5 & common <= 0.70 & socially controversial <= 0.5 & subject to geographical variability <= 0.70,rule,0.05,negative,0.02,0.14,3.64,2.67,1.02
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.04,negative,0.02,0.06,9.91,6.54,1.91
socially controversial <= 0.70 & neutral <= 0.5 & interdisciplinary > 0.70,rule,0.01,negative,0.02,0.02,3.1,1.4,1.02
common <= 0.70 & socially controversial <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.70,rule,0.15,positive,0.02,0.2,0.72,0.47,1.02
common > 0.5 & unambiguous > 0.70 & positive <= 0.89 & negative <= 0.89,rule,0.06,negative,0.02,0.06,4.2,1.67,1.02
socially controversial <= 0.5 & positive <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.02,negative,0.02,0.03,7.0,5.34,1.71
conceptually dense > 0.5 & technically complicated > 0.5 & negative <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.5,rule,0.66,positive,0.02,0.58,0.85,0.63,1.02
common > 0.5 & unambiguous > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.5 & subject to time variability <= 0.70,rule,0.06,negative,0.02,0.26,7.87,4.13,1.45
common > 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.35,negative,0.02,0.28,24.0,18.71,3.0
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.70 & negative <= 0.89,rule,0.38,positive,0.01,0.37,1.12,0.63,1.01
common > 0.5 & socially controversial <= 0.70 & negative > 0.30 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.49,negative,0.01,0.41,2.49,0.96,1.01
technically complicated > 0.5 & common <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.5,rule,0.33,positive,0.01,0.39,0.91,0.42,1.01
common > 0.5 & unambiguous > 0.5 & positive > 0.70 & negative <= 0.89 & subject to geographical variability > 0.5,rule,0.49,negative,0.01,0.54,5.22,2.36,1.01
common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.08,negative,0.01,0.06,1.88,0.87,1.01
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.30 & negative <= 0.70,rule,0.4,negative,0.01,0.39,3.75,2.35,1.01
common <= 0.89 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.5 & negative <= 0.89,rule,0.25,positive,0.01,0.23,2.85,1.63,1.01
socially controversial > 0.70 & positive > 0.30 & positive <= 0.5 & negative > 0.70 & negative <= 0.89,rule,0.09,positive,0.01,0.08,2.74,1.79,1.01
conceptually dense <= 0.5 & technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.70 & subject to time variability > 0.5,rule,0.03,negative,0.01,0.03,0.51,0.22,1.01
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.5 & subject to time variability > 0.5,rule,0.4,positive,0.01,0.32,2.7,2.3,1.01
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.32,negative,0.01,0.44,1.11,0.32,1.01
common > 0.5 & common <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & interdisciplinary <= 0.89,rule,0.29,negative,0.01,0.24,0.95,0.61,1.01
conceptually dense > 0.70 & common > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.46,negative,0.01,0.39,0.45,0.19,1.01
technically complicated <= 0.70 & common <= 0.70 & positive <= 0.5 & subject to time variability > 0.70,rule,0.05,negative,0.01,0.09,7.17,6.8,1.93
conceptually dense > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.19,positive,0.01,0.16,1.2,0.68,1.01
