rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.89,rule,0.01,positive,3038.23,0.8,543438144.0,543438144.0,61129.42
common > 0.89 & subject to time variability > 0.89,rule,0.0,positive,399.79,0.01,139628788.0,103123264.0,7395.12
conceptually dense <= 0.89 & common > 0.89 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.0,positive,243.0,0.42,80179107.54,73293368.0,4418.78
conceptually dense > 0.5 & conceptually dense <= 0.89 & common > 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70,rule,0.0,positive,136.86,0.75,180956353.0,149005760.0,2594.43
common > 0.89 & socially controversial <= 0.89,rule,0.0,positive,136.7,0.78,258233014.0,233118944.0,2653.0
common > 0.89 & negative > 0.89 & interdisciplinary > 0.70,rule,0.0,positive,110.85,0.11,12171459.64,12134699.0,1824.42
common > 0.89 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.0,positive,11.51,0.0,140829616.0,139885728.0,234.55
conceptually dense <= 0.89 & common <= 0.89 & subject to geographical variability <= 0.89,rule,0.99,negative,9.19,0.8,148491263.5,127135576.0,190.14
conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & unambiguous > 0.30 & subject to geographical variability <= 0.89,rule,0.65,negative,6.66,0.79,73410163.52,67054228.0,138.07
common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.30 & positive > 0.30,rule,0.4,negative,5.16,0.32,17019934.84,14100877.0,101.38
conceptually dense <= 0.70 & common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.30 & unambiguous <= 0.70,rule,0.29,negative,3.99,0.23,382847125.5,317888672.0,97.6
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.5,rule,0.56,positive,3.43,0.52,10977935.77,10762896.0,71.79
socially controversial > 0.70 & socially controversial <= 0.89 & negative > 0.89,rule,0.11,positive,3.21,0.11,1660330.15,1329173.12,59.36
conceptually dense > 0.5 & conceptually dense <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.30,rule,0.5,positive,3.14,0.55,180555.72,98196.68,47.55
interdisciplinary,linear,,positive,3.08,,,,
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.5 & interdisciplinary > 0.5,rule,0.28,negative,2.86,0.23,60810681.13,60625164.0,69.12
negative,linear,,positive,2.67,,,,
conceptually dense <= 0.89 & common <= 0.89 & positive > 0.30,rule,0.94,negative,2.19,0.76,106178088.83,104034320.0,58.83
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.5 & subject to geographical variability <= 0.89,rule,0.46,negative,2.16,0.37,74327442.83,72323152.0,57.14
positive <= 0.70 & negative > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.19,negative,2.15,0.2,257778.47,195964.97,38.33
conceptually dense <= 0.70 & common > 0.70 & common <= 0.89,rule,0.18,negative,1.79,0.23,126802522.81,126582808.0,52.11
socially controversial <= 0.5 & negative <= 0.5 & neutral > 0.5,rule,0.08,negative,1.53,0.11,51614.65,45839.48,27.16
conceptually dense <= 0.89 & technically complicated <= 0.70 & common <= 0.89 & unambiguous > 0.30 & unambiguous <= 0.70,rule,0.46,negative,1.33,0.38,228142218.31,175289120.0,44.29
conceptually dense <= 0.89 & socially controversial <= 0.5,rule,0.15,negative,1.19,0.8,4520092.77,4479070.5,33.5
socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary > 0.5,rule,0.09,negative,0.98,0.12,163612.2,110347.05,23.04
positive <= 0.70 & subject to time variability <= 0.89,rule,0.32,negative,0.96,0.79,343041.52,291786.12,24.67
socially controversial <= 0.5,rule,0.15,negative,0.61,0.79,26091.88,26091.88,16.33
conceptually dense > 0.5 & conceptually dense <= 0.89 & negative > 0.5 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.56,positive,0.2,0.64,1885418.81,1739918.38,17.3
socially controversial <= 0.5 & unambiguous > 0.30,rule,0.15,negative,0.14,0.78,37916021.6,37871252.0,19.88
negative <= 0.89,rule,0.85,negative,0.14,0.81,1951373.75,1951373.75,16.57
socially controversial <= 0.89 & unambiguous > 0.30 & unambiguous <= 0.70 & negative > 0.5 & neutral > 0.30,rule,0.57,positive,0.05,0.66,8411592.07,8242442.5,16.65
socially controversial <= 0.89 & negative > 0.5 & neutral > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.55,positive,0.03,0.46,3082736.79,1399923.62,14.58
negative > 0.89,rule,0.15,positive,0.01,0.79,1238961.25,1238961.25,14.11
