rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,0.09,,,,
positive > 0.5 & positive <= 0.70,rule,0.04,positive,0.09,0.21,11.55,7.22,2.15
conceptually dense <= 0.89 & technically complicated <= 0.89 & common > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.6,negative,0.08,0.67,9.11,7.41,2.16
conceptually dense > 0.5 & conceptually dense <= 0.89 & common > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.59,negative,0.08,0.48,29.61,19.62,3.23
common > 0.5 & positive > 0.70 & positive <= 0.89,rule,0.69,negative,0.06,0.56,8.94,6.08,1.91
common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.03,negative,0.05,0.04,10.5,5.9,1.87
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.08,positive,0.04,0.1,20.41,13.93,2.73
technically complicated > 0.5 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.34,negative,0.04,0.29,19.4,7.01,2.03
common > 0.5 & common <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89,rule,0.03,negative,0.04,0.03,4.84,1.83,1.04
socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.89 & subject to geographical variability > 0.5,rule,0.04,positive,0.04,0.1,50.91,45.03,3.96
conceptually dense > 0.5 & common > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.46,positive,0.04,0.4,16.56,11.33,2.51
conceptually dense <= 0.89 & technically complicated > 0.5 & unambiguous > 0.5 & negative > 0.70,rule,0.26,negative,0.04,0.24,4.55,2.89,1.11
technically complicated <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & negative <= 0.70 & neutral > 0.70,rule,0.08,negative,0.04,0.09,3.39,1.55,1.04
common > 0.89 & socially controversial <= 0.89 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.02,negative,0.04,0.02,1.98,1.02,1.04
conceptually dense <= 0.89 & common > 0.5 & unambiguous > 0.70,rule,0.59,negative,0.03,0.75,30.5,13.4,2.66
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & neutral > 0.70,rule,0.26,negative,0.03,0.28,2.32,1.14,1.03
technically complicated > 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.03,0.09,56.87,40.82,3.81
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & unambiguous > 0.5 & interdisciplinary > 0.89,rule,0.26,negative,0.03,0.23,3.45,1.49,1.03
technically complicated <= 0.89 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.36,positive,0.03,0.51,1.44,1.16,1.03
positive > 0.70 & positive <= 0.89 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.33,positive,0.03,0.47,30.92,13.85,2.7
conceptually dense > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.18,positive,0.03,0.15,14.07,6.92,1.99
conceptually dense <= 0.89 & unambiguous > 0.70 & neutral <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.33,negative,0.03,0.48,9.7,6.57,1.93
conceptually dense > 0.5 & conceptually dense <= 0.89 & common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70,rule,0.31,positive,0.03,0.25,6.14,3.69,1.34
socially controversial <= 0.5 & unambiguous > 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.21,positive,0.03,0.18,12.5,4.76,1.61
common <= 0.89 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.03,negative,0.03,0.03,0.81,0.63,1.03
socially controversial > 0.30 & socially controversial <= 0.5 & negative > 0.30 & negative <= 0.5,rule,0.33,positive,0.03,0.28,2.01,1.13,1.03
socially controversial > 0.5 & positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.04,positive,0.02,0.04,15.66,14.32,2.72
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & unambiguous > 0.70 & positive > 0.70,rule,0.33,negative,0.02,0.3,9.86,3.88,1.38
conceptually dense <= 0.89 & technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.5 & neutral <= 0.89,rule,0.17,negative,0.02,0.29,2.59,0.74,1.02
conceptually dense > 0.5 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & subject to geographical variability > 0.70,rule,0.22,positive,0.02,0.2,17.69,15.53,2.78
conceptually dense <= 0.89 & common <= 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.08,positive,0.02,0.08,8.52,5.03,1.64
common > 0.5 & socially controversial > 0.70 & unambiguous > 0.70 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.12,negative,0.02,0.13,9.12,5.3,1.7
conceptually dense <= 0.89 & common <= 0.89 & socially controversial <= 0.5 & positive <= 0.5,rule,0.03,negative,0.02,0.17,6.3,5.65,1.77
conceptually dense > 0.70 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.24,positive,0.02,0.31,2.62,0.9,1.02
common > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.15,negative,0.02,0.17,21.75,11.27,2.47
common > 0.5 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.89 & subject to geographical variability <= 0.89,rule,0.44,negative,0.02,0.35,42.75,25.7,3.3
conceptually dense <= 0.89 & socially controversial <= 0.5 & negative > 0.30 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.22,negative,0.02,0.18,2.55,1.26,1.02
common > 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.89 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.58,negative,0.02,0.46,1.95,0.82,1.02
conceptually dense <= 0.89 & technically complicated <= 0.5 & common > 0.5 & unambiguous > 0.5 & neutral > 0.70,rule,0.11,negative,0.02,0.09,18.2,9.53,2.29
technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.04,negative,0.02,0.04,74.91,62.74,4.23
technically complicated <= 0.5 & common > 0.5 & negative > 0.30 & negative <= 0.70 & subject to geographical variability > 0.5,rule,0.09,positive,0.02,0.08,21.19,12.4,2.56
technically complicated <= 0.89 & common > 0.5 & negative > 0.70 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.16,negative,0.02,0.16,38.34,18.05,2.94
technically complicated <= 0.89 & common > 0.5 & unambiguous <= 0.70 & negative <= 0.70 & subject to geographical variability > 0.89,rule,0.02,negative,0.02,0.17,23.78,11.87,2.51
common > 0.70 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.08,positive,0.02,0.28,38.81,28.43,3.42
conceptually dense > 0.5 & technically complicated <= 0.70 & unambiguous > 0.70 & subject to time variability > 0.70,rule,0.2,negative,0.01,0.2,8.75,5.64,1.74
socially controversial > 0.5 & positive > 0.70 & negative > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.08,negative,0.01,0.08,22.11,11.19,2.44
positive > 0.70 & subject to geographical variability > 0.89,rule,0.05,negative,0.01,0.59,13.05,9.64,2.29
unambiguous <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.05,positive,0.01,0.06,5.64,3.64,1.3
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & negative > 0.5 & neutral > 0.70,rule,0.16,positive,0.01,0.19,2.91,1.55,1.01
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.89,rule,0.12,negative,0.01,0.2,31.09,9.58,2.29
socially controversial <= 0.30 & negative > 0.30 & subject to geographical variability <= 0.70 & subject to time variability <= 0.5,rule,0.01,negative,0.01,0.01,1.79,1.06,1.01
socially controversial <= 0.5 & positive > 0.70 & positive <= 0.89 & negative > 0.5 & interdisciplinary > 0.89,rule,0.02,negative,0.01,0.14,13.33,6.65,1.91
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & subject to time variability > 0.70,rule,0.61,negative,0.01,0.51,13.04,8.63,2.17
common > 0.70 & common <= 0.89 & positive <= 0.70 & negative <= 0.89 & interdisciplinary > 0.89,rule,0.15,positive,0.01,0.13,59.17,55.79,4.07
conceptually dense <= 0.89 & unambiguous > 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.19,negative,0.01,0.44,6.83,4.33,1.47
technically complicated <= 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.09,negative,0.01,0.08,10.06,7.53,2.04
conceptually dense <= 0.89 & technically complicated <= 0.70 & common <= 0.89 & negative <= 0.89 & subject to time variability > 0.70,rule,0.29,positive,0.01,0.25,1.69,0.59,1.01
conceptually dense <= 0.89 & technically complicated > 0.70 & common <= 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.08,positive,0.01,0.11,4.12,2.05,1.01
technically complicated > 0.70 & positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.5 & subject to time variability > 0.70,rule,0.26,negative,0.01,0.21,2.83,1.06,1.01
common > 0.5 & socially controversial <= 0.89 & unambiguous > 0.5 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.28,negative,0.01,0.23,17.68,9.05,2.23
technically complicated > 0.70 & common > 0.5 & common <= 0.89 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.14,positive,0.01,0.14,8.99,7.53,2.04
conceptually dense <= 0.89 & common > 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.27,negative,0.01,0.25,5.77,2.87,1.07
