rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,1.12,,,,
common,linear,,negative,0.42,,,,
interdisciplinary,linear,,positive,0.34,,,,
technically complicated <= 0.70 & common > 0.5 & unambiguous > 0.5 & positive <= 0.89 & subject to geographical variability <= 0.70,rule,0.08,negative,0.32,0.08,317.4,237.47,7.21
socially controversial <= 0.5 & subject to time variability <= 0.5,rule,0.05,negative,0.29,0.29,685.29,481.47,7.97
conceptually dense <= 0.5 & positive <= 0.89 & neutral > 0.70 & interdisciplinary <= 0.5 & subject to time variability <= 0.70,rule,0.01,negative,0.26,0.02,1518.57,839.52,8.46
socially controversial,linear,,positive,0.26,,,,
conceptually dense <= 0.5 & common > 0.5 & positive <= 0.89 & negative > 0.30,rule,0.04,negative,0.23,0.04,224.8,134.23,6.01
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.5 & positive > 0.5 & positive <= 0.89,rule,0.07,negative,0.22,0.07,266.2,132.31,5.95
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.1,negative,0.21,0.08,147.65,66.81,5.1
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.70,rule,0.5,positive,0.21,0.42,838.69,500.7,7.55
positive > 0.70 & negative <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.15,positive,0.19,0.3,162.17,117.99,5.7
technically complicated > 0.5 & technically complicated <= 0.89 & socially controversial <= 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.04,negative,0.18,0.03,338.53,158.76,5.98
technically complicated > 0.30 & common <= 0.89 & socially controversial > 0.30 & unambiguous <= 0.70 & subject to geographical variability > 0.70,rule,0.81,positive,0.18,0.66,51.15,15.57,3.24
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & negative > 0.30 & interdisciplinary > 0.5,rule,0.45,positive,0.16,0.5,1166.56,829.98,7.79
technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & subject to time variability > 0.70,rule,0.39,positive,0.15,0.41,1470.65,624.01,7.39
common <= 0.89 & positive > 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.22,positive,0.14,0.2,298.54,153.97,5.74
conceptually dense <= 0.5 & technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.30,rule,0.03,negative,0.13,0.04,75.74,39.24,4.15
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & negative <= 0.70,rule,0.42,positive,0.13,0.34,2429.04,1034.74,7.87
common > 0.70 & common <= 0.89 & unambiguous > 0.5 & negative <= 0.5 & neutral <= 0.70,rule,0.1,positive,0.12,0.09,260.0,129.6,5.43
conceptually dense <= 0.70 & technically complicated > 0.30 & common > 0.70 & neutral > 0.70,rule,0.09,negative,0.12,0.17,129.53,121.3,5.39
technically complicated > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.19,positive,0.12,0.16,104.21,55.57,4.49
conceptually dense <= 0.70 & common <= 0.70 & positive > 0.30 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.03,positive,0.12,0.09,104.04,29.48,3.79
common > 0.30 & unambiguous > 0.5 & positive > 0.5 & neutral <= 0.70 & subject to time variability <= 0.70,rule,0.13,positive,0.11,0.12,94.94,41.93,4.16
technically complicated > 0.70 & positive <= 0.5,rule,0.03,negative,0.1,0.13,51.24,29.36,3.71
conceptually dense <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.09,negative,0.09,0.1,1007.01,780.08,7.27
conceptually dense > 0.70 & socially controversial > 0.30 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.06,positive,0.09,0.14,1343.39,504.23,6.78
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.5 & positive > 0.5,rule,0.03,positive,0.08,0.16,53.62,23.78,3.44
