rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.5,rule,0.06,negative,1.9,0.06,3570.33,3269.85,23.44
positive,linear,,positive,1.45,,,,
conceptually dense > 0.70 & common > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.27,positive,0.84,0.39,1825.94,1320.57,13.24
conceptually dense <= 0.70 & positive <= 0.70,rule,0.06,negative,0.78,0.33,7237.84,6256.74,15.54
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.70,rule,0.11,positive,0.54,0.37,16639.65,8782.02,13.98
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.43,positive,0.53,0.35,3078.92,1577.51,11.23
interdisciplinary,linear,,positive,0.5,,,,
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.21,positive,0.38,0.39,2024.67,1320.57,9.91
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.43,positive,0.38,0.37,2998.46,1711.81,10.28
socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.09,negative,0.36,0.14,5914.87,3172.62,10.97
common > 0.5 & common <= 0.70 & positive > 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.25,positive,0.35,0.34,6065.21,4252.45,11.3
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.09,positive,0.33,0.08,2266.81,1249.07,9.45
common > 0.5 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.5,rule,0.14,negative,0.31,0.13,747.15,381.76,7.76
common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive <= 0.70 & negative > 0.70,rule,0.04,negative,0.31,0.03,1503.3,1041.64,9.09
technically complicated > 0.70 & positive <= 0.70 & subject to time variability > 0.70,rule,0.07,negative,0.27,0.07,7474.24,7330.91,11.29
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & positive <= 0.70,rule,0.05,negative,0.27,0.14,1709.0,1035.69,8.84
