rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.89,negative,1.1,0.72,709.31,651.0,13.61
positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.76,0.72,1587.74,1043.74,12.22
common <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.0,positive,0.43,0.72,753.17,675.33,9.31
common <= 0.5 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.0,positive,0.19,0.48,369.86,274.84,6.69
common > 0.89 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.18,0.21,500.16,309.86,6.78
conceptually dense > 0.5 & common > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.8,negative,0.16,0.65,441.65,395.35,6.92
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.13,0.01,107.14,73.82,4.85
technically complicated <= 0.5 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.13,0.02,509.92,482.68,7.0
common > 0.70 & positive <= 0.5 & negative > 0.5 & neutral > 0.70,rule,0.0,negative,0.12,0.16,11.36,4.96,1.79
technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.37,negative,0.12,0.3,241.5,91.97,5.05
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.11,0.07,379.55,362.31,6.52
conceptually dense > 0.70 & common > 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.1,0.36,126.72,115.56,5.23
socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.5,rule,0.0,negative,0.08,0.01,12.48,9.55,2.44
positive > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.5,positive,0.08,0.43,317.06,220.08,5.81
unambiguous > 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.07,0.05,4.45,1.37,1.07
conceptually dense > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.07,0.1,135.6,71.91,4.59
conceptually dense <= 0.70 & common <= 0.70 & socially controversial <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.0,negative,0.07,0.06,23.53,18.86,3.13
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.01,positive,0.07,0.01,42.46,39.51,3.92
