rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.5,rule,0.01,positive,1420.58,0.73,37356954.12,36899880.0,24769.16
technically complicated <= 0.70 & common <= 0.5 & socially controversial <= 0.70,rule,0.0,positive,142.93,0.26,4458432.2,4408068.5,2201.91
technically complicated > 0.70 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.0,positive,133.27,0.08,2795972.08,2632984.0,1984.96
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.5 & socially controversial > 0.70 & negative <= 0.70,rule,0.0,positive,98.08,0.21,3202805.17,3145853.75,1482.34
technically complicated > 0.70 & common <= 0.5 & socially controversial <= 0.70,rule,0.0,negative,84.58,0.14,19076154.72,18626846.0,1432.64
conceptually dense > 0.70 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.0,positive,73.1,0.13,4842415.19,4568416.0,1136.37
common <= 0.5 & positive > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.01,positive,67.62,0.57,23324746.85,22936906.0,1163.0
common <= 0.5 & socially controversial > 0.5,rule,0.01,positive,65.45,0.6,9099660.47,9082122.0,1064.59
common <= 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.01,positive,56.02,0.69,33455043.65,33115612.0,987.35
socially controversial > 0.30 & positive <= 0.70,rule,0.26,negative,43.85,0.78,118216.49,112763.27,521.73
common <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.0,negative,16.67,0.0,1243692.8,967591.75,243.51
technically complicated <= 0.70 & common <= 0.70 & socially controversial <= 0.5 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,14.67,0.04,302094.15,115189.75,182.68
technically complicated > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,14.58,0.01,658658.19,564593.94,206.35
positive,linear,,positive,10.54,,,,
positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,9.27,0.13,509606.75,324257.25,130.28
socially controversial <= 0.30 & neutral <= 0.89,rule,0.02,negative,9.13,0.2,36002.82,35988.98,106.22
socially controversial > 0.70 & unambiguous <= 0.70 & negative <= 0.5,rule,0.04,positive,8.98,0.13,643503.02,282206.53,125.28
conceptually dense > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.02,positive,8.97,0.06,494487.0,281495.78,125.07
conceptually dense > 0.70 & common <= 0.5 & socially controversial > 0.70 & negative <= 0.5,rule,0.0,positive,8.94,0.01,1985965.97,1852786.75,143.42
socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.5 & negative > 0.5 & neutral > 0.70,rule,0.02,positive,8.59,0.02,42545.65,16319.32,92.98
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & interdisciplinary > 0.70,rule,0.21,negative,7.83,0.21,76125.15,51106.03,95.69
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & positive <= 0.5,rule,0.06,positive,7.27,0.05,2205951.08,2184563.25,120.65
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & subject to time variability > 0.70,rule,0.29,negative,7.04,0.38,17577480.43,17413364.0,134.11
common > 0.5 & socially controversial <= 0.30 & negative > 0.30 & neutral <= 0.89,rule,0.01,negative,6.39,0.01,8551455.57,8533881.0,118.01
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70,rule,0.03,negative,5.79,0.05,2770742.78,2733004.5,100.64
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,5.65,0.02,69663.98,37146.7,69.95
common > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,5.47,0.07,829072.09,378266.03,83.05
technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.06,positive,5.1,0.26,88253.09,73475.91,68.35
common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & negative <= 0.5 & interdisciplinary <= 0.70,rule,0.04,positive,4.84,0.35,44595661.34,44256508.0,102.85
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.45,positive,4.62,0.57,14184920.72,13742051.0,92.33
technically complicated <= 0.70 & socially controversial > 0.30 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.70,rule,0.01,positive,4.55,0.32,30480.44,10415.97,51.35
common > 0.89 & socially controversial > 0.30 & unambiguous > 0.70,rule,0.01,negative,4.4,0.47,29548.26,22541.02,54.12
common <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.02,positive,4.25,0.04,237440.28,123524.83,61.56
conceptually dense > 0.70 & common > 0.5 & neutral > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.73,positive,4.24,0.73,7576104.05,7554094.0,83.05
common > 0.5 & common <= 0.70 & socially controversial > 0.30 & subject to geographical variability > 0.70,rule,0.28,positive,4.17,0.77,5203792.81,5188349.0,79.98
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.03,positive,3.88,0.07,947344.53,531817.19,64.33
conceptually dense <= 0.70 & socially controversial > 0.30 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.04,positive,3.8,0.57,119929.24,112763.27,55.85
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & subject to geographical variability > 0.70,rule,0.4,positive,3.78,0.33,3542295.07,3523021.25,72.12
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.5,rule,0.03,positive,3.77,0.02,48732.28,17538.47,46.57
technically complicated > 0.5 & common > 0.5 & common <= 0.70 & socially controversial > 0.30,rule,0.27,positive,3.76,0.72,2981906.36,2956350.25,70.87
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & negative > 0.5,rule,0.01,negative,3.6,0.06,179384.15,151398.69,54.91
technically complicated <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.02,positive,3.59,0.04,4602013.75,3092925.0,68.65
technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.5 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.19,negative,3.53,0.17,1116343.3,693318.44,60.97
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & subject to time variability > 0.70,rule,0.27,positive,3.16,0.22,54093017.7,53997092.0,74.09
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.70 & positive > 0.70,rule,0.31,positive,2.79,0.26,458183.12,194559.38,46.11
subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.05,negative,2.78,0.04,26805.41,19911.78,37.4
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.23,positive,2.69,0.32,151685.11,68788.23,41.07
