rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,positive,2.99,,,,
interdisciplinary,linear,,positive,2.64,,,,
subject to time variability,linear,,positive,1.48,,,,
common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.53,positive,0.29,0.45,2042.64,1046.25,8.94
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.70 & positive <= 0.89 & interdisciplinary <= 0.70,rule,0.1,negative,0.25,0.09,99.55,33.95,4.4
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.6,positive,0.25,0.49,2114.18,1891.07,9.4
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.46,positive,0.24,0.37,2780.45,2368.8,9.62
socially controversial > 0.30 & positive > 0.70 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.44,positive,0.22,0.54,626.41,306.0,7.0
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.5,rule,0.27,positive,0.17,0.22,883.68,485.21,7.25
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.5,rule,0.52,positive,0.13,0.51,87.46,31.59,3.91
conceptually dense > 0.5 & common <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary > 0.5,rule,0.46,positive,0.12,0.37,200.59,78.78,4.89
socially controversial > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.11,positive,0.12,0.47,971.9,471.85,6.9
conceptually dense > 0.5 & common <= 0.70 & positive > 0.70 & negative > 0.30,rule,0.3,positive,0.11,0.25,165.84,65.47,4.63
common > 0.30 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.46,positive,0.1,0.36,203.46,97.18,5.03
conceptually dense > 0.5 & common <= 0.89 & negative <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.51,positive,0.09,0.42,768.78,236.71,5.97
conceptually dense > 0.5 & conceptually dense <= 0.70 & unambiguous > 0.5 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.19,positive,0.09,0.2,163.32,56.0,4.37
conceptually dense > 0.5 & conceptually dense <= 0.70 & common > 0.30 & socially controversial <= 0.5 & subject to geographical variability > 0.70,rule,0.12,positive,0.08,0.09,797.1,464.49,6.64
unambiguous > 0.5 & unambiguous <= 0.70 & negative > 0.30 & negative <= 0.70 & subject to geographical variability > 0.70,rule,0.46,positive,0.08,0.51,465.52,306.53,6.19
conceptually dense > 0.5 & conceptually dense <= 0.70 & unambiguous > 0.5 & neutral <= 0.70 & subject to time variability <= 0.70,rule,0.08,positive,0.08,0.11,1913.22,723.72,7.09
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & positive > 0.5,rule,0.44,positive,0.07,0.4,311.65,153.9,5.41
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.5 & interdisciplinary > 0.70,rule,0.14,positive,0.06,0.13,222.89,85.9,4.71
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.66,positive,0.06,0.53,986.06,636.92,6.85
common > 0.30 & socially controversial > 0.30 & neutral > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.70,rule,0.04,negative,0.05,0.03,436.25,311.92,6.04
conceptually dense > 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & subject to geographical variability > 0.70,rule,0.12,positive,0.05,0.11,257.15,114.28,5.0
conceptually dense <= 0.70 & unambiguous > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.5,rule,0.11,positive,0.05,0.09,3258.07,1594.43,7.73
subject to geographical variability <= 0.70,rule,0.13,negative,0.05,0.8,1773.92,1773.92,7.85
technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.5,rule,0.35,positive,0.05,0.32,106.96,67.12,4.44
conceptually dense > 0.5 & socially controversial > 0.30 & positive > 0.5 & subject to time variability > 0.5 & subject to time variability <= 0.70,rule,0.26,positive,0.04,0.23,152.99,71.98,4.43
socially controversial > 0.30 & socially controversial <= 0.70 & negative > 0.70,rule,0.04,negative,0.04,0.15,341.78,211.1,5.58
unambiguous > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.09,positive,0.03,0.08,383.86,162.91,5.23
common > 0.70 & neutral > 0.70,rule,0.11,negative,0.03,0.34,235.73,123.09,4.98
socially controversial > 0.30 & unambiguous > 0.5 & unambiguous <= 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.5,rule,0.54,positive,0.03,0.44,543.6,240.76,5.63
conceptually dense <= 0.70 & common > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.09,negative,0.03,0.08,471.76,301.15,5.88
technically complicated > 0.5 & common <= 0.70 & positive > 0.70 & neutral <= 0.89 & interdisciplinary > 0.70,rule,0.22,positive,0.02,0.32,252.91,144.65,5.08
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & neutral > 0.5,rule,0.51,positive,0.02,0.45,305.12,134.52,5.01
socially controversial > 0.30 & positive > 0.5 & positive <= 0.89 & negative > 0.30 & interdisciplinary > 0.70,rule,0.55,positive,0.02,0.6,5418.32,3065.63,8.22
technically complicated <= 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.5,positive,0.02,0.54,252.96,180.15,5.32
conceptually dense > 0.70 & common <= 0.89 & neutral > 0.5 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.3,positive,0.02,0.29,491.36,153.85,5.11
