rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70,rule,0.59,positive,1.0,0.8,3936.06,3936.06,16.56
common > 0.5 & unambiguous > 0.5 & positive <= 0.70,rule,0.19,negative,0.24,0.3,2490.58,2384.25,9.65
conceptually dense > 0.70 & positive <= 0.70,rule,0.35,negative,0.21,0.52,220.11,207.09,6.44
unambiguous > 0.70 & positive > 0.30 & positive <= 0.70,rule,0.01,negative,0.18,0.01,1272.15,1261.87,8.4
positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.17,0.22,418.38,265.57,6.54
common <= 0.5 & positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.02,positive,0.16,0.02,2427.92,2278.19,8.94
technically complicated > 0.70 & positive > 0.30 & positive <= 0.70,rule,0.08,negative,0.15,0.07,133.61,126.09,5.54
common > 0.5 & positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.22,negative,0.14,0.18,2429.16,2278.19,8.79
conceptually dense <= 0.70 & positive <= 0.70 & neutral > 0.5,rule,0.05,negative,0.12,0.27,1153.39,646.16,7.24
common <= 0.5 & positive <= 0.70 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.02,positive,0.12,0.18,250.22,172.38,5.76
positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.21,negative,0.12,0.32,3683.88,3586.9,9.15
technically complicated > 0.5 & socially controversial <= 0.89 & positive > 0.30 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.03,negative,0.11,0.02,67.12,35.16,3.95
unambiguous > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.70,rule,0.01,negative,0.11,0.15,221.87,217.18,5.99
technically complicated <= 0.70 & common > 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.15,negative,0.11,0.24,144.02,129.83,5.38
common <= 0.5 & unambiguous <= 0.5 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.1,0.01,48.85,24.42,3.52
technically complicated <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.08,negative,0.1,0.14,160.7,135.0,5.39
conceptually dense > 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.13,positive,0.08,0.12,141.94,94.75,4.93
unambiguous > 0.5 & positive <= 0.5 & negative <= 0.70,rule,0.01,negative,0.08,0.09,15.04,11.17,2.6
conceptually dense > 0.5 & technically complicated > 0.70 & negative > 0.5 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.05,positive,0.07,0.05,317.09,296.3,6.08
common <= 0.5 & unambiguous <= 0.5 & positive <= 0.70,rule,0.03,positive,0.07,0.17,771.36,670.94,6.96
socially controversial <= 0.5 & positive > 0.30 & positive <= 0.70,rule,0.04,negative,0.07,0.03,1564.6,1527.81,7.84
conceptually dense > 0.5 & common > 0.5 & positive <= 0.70 & negative > 0.5 & subject to time variability > 0.70,rule,0.31,negative,0.07,0.25,3922.37,2543.6,8.39
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.03,negative,0.06,0.14,112.74,59.29,4.32
technically complicated > 0.5 & common > 0.5 & unambiguous > 0.5 & positive <= 0.70 & subject to time variability <= 0.70,rule,0.04,negative,0.06,0.14,657.87,420.69,6.38
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.04,negative,0.06,0.04,125.11,91.67,4.8
technically complicated > 0.5 & socially controversial > 0.5 & positive <= 0.70 & negative <= 0.89 & subject to geographical variability > 0.89,rule,0.04,negative,0.06,0.04,351.27,304.35,6.07
common <= 0.5 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.05,0.02,782.2,677.72,6.81
socially controversial <= 0.5 & positive > 0.30 & positive <= 0.5,rule,0.01,negative,0.05,0.03,17.18,15.99,2.91
technically complicated > 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.05,negative,0.05,0.06,50.29,39.42,3.86
common <= 0.5 & positive > 0.5,rule,0.06,positive,0.05,0.06,40.36,23.52,3.31
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,0.04,0.02,84.68,36.81,3.75
common <= 0.89 & positive <= 0.5 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.1,positive,0.04,0.09,20.62,8.93,2.27
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.03,negative,0.04,0.02,14.89,6.78,2.0
technically complicated <= 0.70 & unambiguous <= 0.5 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.5,rule,0.08,positive,0.04,0.08,1163.44,1103.36,7.25
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.12,negative,0.04,0.15,165.87,133.06,5.07
technically complicated <= 0.70 & common > 0.5 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.09,positive,0.04,0.18,22.2,13.76,2.72
common > 0.5 & positive <= 0.70 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.2,negative,0.04,0.18,250.22,172.38,5.37
common <= 0.70 & positive <= 0.70 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.08,positive,0.03,0.07,523.35,461.11,6.31
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & negative > 0.5,rule,0.09,negative,0.03,0.08,188.4,144.04,5.12
common > 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.70,rule,0.09,negative,0.03,0.13,196.38,172.38,5.28
socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.5,rule,0.08,negative,0.03,0.13,87.97,35.86,3.69
socially controversial > 0.70 & neutral <= 0.5 & subject to geographical variability > 0.89 & interdisciplinary > 0.70,rule,0.03,positive,0.03,0.02,25.19,20.45,3.11
positive <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.07,positive,0.03,0.06,738.39,469.64,6.31
conceptually dense <= 0.70 & socially controversial > 0.5 & negative > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.06,positive,0.03,0.31,1923.5,1850.89,7.75
technically complicated > 0.5 & common > 0.70 & unambiguous > 0.5 & positive <= 0.70 & subject to time variability > 0.70,rule,0.06,negative,0.03,0.11,635.15,386.31,6.11
common <= 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.02,positive,0.03,0.02,2488.29,2416.45,8.02
conceptually dense > 0.70 & technically complicated > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.17,negative,0.03,0.15,3393.04,3106.78,8.28
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.13,negative,0.02,0.28,26.14,11.09,2.45
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.42,positive,0.02,0.37,286.04,256.82,5.63
technically complicated <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.34,positive,0.02,0.3,1003.07,971.77,7.0
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.70 & subject to geographical variability > 0.70,rule,0.29,positive,0.02,0.24,44.27,13.93,2.68
conceptually dense > 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.5,rule,0.1,negative,0.02,0.19,20.31,10.74,2.41
technically complicated > 0.5 & common > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.04,negative,0.02,0.03,23.16,12.4,2.56
conceptually dense > 0.5 & socially controversial > 0.89 & positive <= 0.5,rule,0.01,positive,0.02,0.02,9.28,7.57,2.07
socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.02,negative,0.02,0.03,2603.21,2560.26,8.02
technically complicated > 0.5 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.5,rule,0.07,negative,0.02,0.06,326.12,219.48,5.49
conceptually dense <= 0.70 & common > 0.5 & positive <= 0.70 & negative <= 0.70 & neutral > 0.5,rule,0.03,negative,0.02,0.03,179.65,134.98,4.98
unambiguous <= 0.5 & positive <= 0.70 & negative <= 0.89 & neutral <= 0.5 & interdisciplinary <= 0.70,rule,0.03,positive,0.02,0.03,385.15,323.46,5.88
common <= 0.70 & positive <= 0.5 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.03,negative,0.02,0.04,51.09,30.35,3.49
socially controversial > 0.70 & positive <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.22,positive,0.02,0.17,551.38,296.97,5.83
common > 0.5 & positive > 0.70 & neutral > 0.5,rule,0.53,positive,0.02,0.59,4135.12,3504.24,8.33
positive > 0.30 & positive <= 0.70 & negative <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.02,negative,0.01,0.04,136.66,123.91,4.87
conceptually dense <= 0.70 & unambiguous <= 0.5 & positive <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.01,0.02,73.72,43.24,3.81
conceptually dense > 0.5 & socially controversial > 0.89 & positive > 0.5 & positive <= 0.70,rule,0.01,negative,0.01,0.02,59.53,50.24,3.96
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & positive <= 0.5,rule,0.13,positive,0.01,0.11,35.29,20.08,3.03
conceptually dense <= 0.70 & unambiguous <= 0.5 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.01,positive,0.01,0.01,339.19,316.19,5.8
technically complicated <= 0.70 & common <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,0.01,0.26,167.19,129.83,4.9
common <= 0.5 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.01,negative,0.01,0.04,50.03,16.95,2.85
unambiguous <= 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.04,positive,0.01,0.06,44.2,21.15,3.09
technically complicated <= 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.65,positive,0.01,0.61,8.07,5.97,1.81
socially controversial <= 0.5 & positive <= 0.70,rule,0.04,negative,0.01,0.32,2933.39,2894.04,8.05
common > 0.5 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.23,positive,0.01,0.2,900.89,516.41,6.29
socially controversial <= 0.70 & positive <= 0.5 & negative <= 0.70,rule,0.02,negative,0.01,0.08,1066.66,1063.48,7.03
technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & subject to time variability <= 0.70,rule,0.01,negative,0.01,0.01,42.93,33.53,3.56
subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.28,positive,0.01,0.75,25.8,20.81,3.05
technically complicated > 0.70 & negative > 0.70,rule,0.03,negative,0.01,0.07,24.99,15.85,2.8
conceptually dense > 0.70 & unambiguous > 0.5 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.16,positive,0.01,0.13,193.43,167.25,5.17
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.2,positive,0.01,0.18,554.41,527.3,6.34
socially controversial <= 0.70 & positive > 0.70,rule,0.51,positive,0.01,0.53,3510.29,2446.81,7.89
