rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & unambiguous > 0.30 & positive > 0.70,rule,0.64,positive,0.19,0.75,284.01,278.02,6.7
positive > 0.70,rule,0.67,positive,0.16,0.8,47.47,47.47,4.49
socially controversial > 0.30 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.05,negative,0.13,0.26,47.5,36.23,4.05
common > 0.70 & positive <= 0.70,rule,0.21,negative,0.09,0.26,189.08,185.3,5.69
socially controversial <= 0.5 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.08,0.01,228.94,225.3,5.86
technically complicated > 0.70 & common > 0.5 & positive > 0.70,rule,0.31,positive,0.07,0.27,232.88,217.91,5.74
conceptually dense <= 0.5 & common <= 0.70 & negative > 0.70,rule,0.01,positive,0.06,0.01,85.07,84.02,4.7
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.5,rule,0.16,negative,0.06,0.31,31.25,28.57,3.56
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.14,positive,0.05,0.12,14.39,8.14,2.21
unambiguous > 0.30 & positive <= 0.5 & negative <= 0.70,rule,0.01,negative,0.05,0.04,20.29,19.34,3.11
common > 0.70 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.07,negative,0.05,0.17,36.68,21.98,3.23
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.05,negative,0.05,0.06,4.86,2.01,1.05
common > 0.5 & unambiguous > 0.30 & positive > 0.5 & positive <= 0.70,rule,0.11,negative,0.04,0.24,302.59,278.02,5.86
socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.21,positive,0.04,0.18,95.89,72.66,4.45
technically complicated > 0.70 & negative > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.25,negative,0.04,0.37,6.56,4.69,1.6
conceptually dense <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.01,negative,0.04,0.06,42.71,26.41,3.42
conceptually dense > 0.70 & technically complicated > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.70,rule,0.23,positive,0.04,0.28,154.68,96.99,4.78
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.89 & neutral <= 0.30 & interdisciplinary > 0.5,rule,0.24,negative,0.04,0.2,2.25,0.86,1.04
conceptually dense <= 0.70 & common > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous > 0.30,rule,0.09,negative,0.04,0.13,52.1,38.91,3.82
unambiguous > 0.30 & positive > 0.5 & positive <= 0.70 & negative > 0.70 & neutral > 0.5,rule,0.05,negative,0.03,0.07,381.78,346.29,6.03
technically complicated <= 0.5 & socially controversial > 0.5 & positive <= 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.02,positive,0.03,0.02,14.13,8.04,2.14
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.12,negative,0.03,0.14,266.91,211.82,5.5
technically complicated <= 0.5 & common <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & neutral <= 0.70,rule,0.02,positive,0.03,0.13,22.66,18.47,3.0
technically complicated > 0.70 & common > 0.5 & socially controversial <= 0.70 & positive <= 0.70,rule,0.03,negative,0.03,0.17,67.27,61.26,4.23
common > 0.5 & common <= 0.70 & socially controversial > 0.5 & negative > 0.89 & neutral > 0.30,rule,0.01,positive,0.03,0.12,5.92,2.34,1.03
common > 0.5 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.07,negative,0.03,0.18,132.74,89.99,4.62
technically complicated <= 0.70 & negative > 0.5 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.29,positive,0.03,0.3,0.58,0.27,1.03
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.70 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.11,positive,0.03,0.21,367.77,359.85,6.07
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.17,negative,0.03,0.26,218.28,200.34,5.44
positive <= 0.5 & neutral > 0.30 & neutral <= 0.70 & interdisciplinary > 0.5,rule,0.09,positive,0.03,0.1,20.77,10.52,2.43
common > 0.70 & positive <= 0.30 & neutral <= 0.70,rule,0.03,positive,0.03,0.09,54.33,51.11,4.05
common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.02,0.5,356.73,343.75,5.97
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & unambiguous > 0.5 & negative > 0.89,rule,0.05,negative,0.02,0.2,2.01,0.8,1.02
socially controversial > 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.5,rule,0.04,positive,0.02,0.03,52.41,45.68,3.89
technically complicated <= 0.5 & unambiguous > 0.30 & positive > 0.70 & neutral > 0.70,rule,0.09,positive,0.02,0.07,20.41,8.04,2.14
socially controversial <= 0.89 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.70,rule,0.33,negative,0.02,0.41,40.15,32.97,3.56
socially controversial <= 0.70 & positive <= 0.70,rule,0.05,negative,0.02,0.32,224.09,179.03,5.27
unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.23,negative,0.02,0.19,505.33,494.69,6.3
common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & negative > 0.5 & neutral <= 0.30,rule,0.13,negative,0.02,0.12,6.07,2.34,1.02
common > 0.70 & common <= 0.89 & socially controversial > 0.30 & negative > 0.89 & neutral > 0.30,rule,0.02,negative,0.02,0.4,5.72,2.34,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & positive <= 0.5 & negative > 0.70,rule,0.06,positive,0.02,0.13,69.49,51.42,4.01
technically complicated <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.89,rule,0.08,positive,0.02,0.09,260.57,211.82,5.49
common <= 0.70 & positive <= 0.30 & neutral <= 0.70,rule,0.02,negative,0.02,0.05,52.6,51.11,4.0
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.2,positive,0.02,0.25,21.58,11.5,2.49
common <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.23,positive,0.02,0.27,8.1,5.79,1.8
socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & negative > 0.89 & interdisciplinary > 0.5,rule,0.02,positive,0.02,0.28,32.32,30.98,3.51
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.03,negative,0.02,0.03,22.54,18.47,2.97
conceptually dense > 0.5 & negative > 0.5 & negative <= 0.89 & neutral > 0.30 & neutral <= 0.70,rule,0.16,positive,0.02,0.13,5.13,3.71,1.33
technically complicated > 0.70 & common <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.14,positive,0.01,0.16,9.7,7.19,1.99
unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.30 & interdisciplinary > 0.5,rule,0.13,negative,0.01,0.2,31.94,29.02,3.39
conceptually dense <= 0.89 & unambiguous > 0.5 & interdisciplinary > 0.5,rule,0.98,negative,0.01,0.8,1.11,0.5,1.01
socially controversial > 0.30 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.25,negative,0.01,0.25,31.66,28.18,3.36
conceptually dense > 0.70 & technically complicated <= 0.70 & negative <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.09,negative,0.01,0.1,6.34,4.08,1.42
socially controversial > 0.30 & socially controversial <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.02,negative,0.01,0.01,1.16,0.4,1.01
technically complicated <= 0.70 & positive <= 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.07,positive,0.01,0.07,12.66,4.38,1.49
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial > 0.70 & positive <= 0.70,rule,0.16,positive,0.01,0.14,313.66,289.0,5.73
technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.13,negative,0.01,0.1,68.36,58.12,4.09
common > 0.70 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.05,negative,0.01,0.13,222.56,151.09,5.06
technically complicated > 0.5 & unambiguous > 0.30 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.07,negative,0.01,0.18,212.27,145.88,5.04
conceptually dense <= 0.70 & socially controversial > 0.5 & interdisciplinary > 0.70,rule,0.19,negative,0.01,0.2,3.83,3.35,1.22
socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.56,negative,0.01,0.46,5.78,4.6,1.54
socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & neutral > 0.70 & interdisciplinary > 0.5,rule,0.16,negative,0.01,0.23,57.51,36.25,3.62
socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.34,positive,0.01,0.3,66.58,61.93,4.16
common > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.03,negative,0.01,0.16,375.4,343.75,5.9
unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.70 & neutral <= 0.70,rule,0.03,negative,0.01,0.2,58.3,38.52,3.69
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.24,positive,0.01,0.21,48.56,39.73,3.72
socially controversial > 0.70 & negative > 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.05,negative,0.01,0.04,8.09,3.5,1.26
positive <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.07,negative,0.01,0.11,11.53,11.41,2.46
conceptually dense > 0.5 & common > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.40,rule,0.02,negative,0.0,0.03,35.03,32.0,3.48
positive > 0.70 & positive <= 0.89 & negative > 0.89 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.02,positive,0.0,0.37,68.94,66.38,4.2
conceptually dense <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & neutral > 0.70,rule,0.05,positive,0.0,0.05,5.17,2.41,1.0
technically complicated > 0.5 & negative > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.33,positive,0.0,0.66,7.01,6.16,1.82
socially controversial <= 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.12,positive,0.0,0.11,4.3,3.27,1.19
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.21,negative,0.0,0.25,16.88,6.91,1.94
common > 0.5 & socially controversial > 0.30 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.02,negative,0.0,0.02,3.75,2.78,1.02
conceptually dense > 0.70 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.18,positive,0.0,0.16,92.42,78.55,4.38
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & unambiguous > 0.5 & negative <= 0.89,rule,0.2,positive,0.0,0.2,2.01,0.8,1.0
technically complicated <= 0.5 & negative <= 0.89 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.12,positive,0.0,0.11,1.12,0.74,1.0
