rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70,rule,0.01,positive,0.19,0.01,29.99,14.12,3.15
common > 0.89 & unambiguous > 0.5 & negative <= 0.89 & subject to time variability > 0.5,rule,0.03,positive,0.15,0.02,10.48,6.89,2.21
unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.07,positive,0.14,0.22,28.77,21.51,3.49
technically complicated > 0.5 & unambiguous <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89,rule,0.02,positive,0.14,0.1,36.71,22.1,3.52
unambiguous > 0.70 & negative > 0.30,rule,0.59,negative,0.11,0.49,13.76,6.95,2.15
technically complicated > 0.5 & technically complicated <= 0.89 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.30,rule,0.09,positive,0.09,0.07,16.3,10.19,2.52
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & unambiguous > 0.5 & subject to time variability > 0.70,rule,0.03,negative,0.08,0.03,79.31,31.78,3.74
positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.02,positive,0.08,0.04,17.86,11.14,2.61
conceptually dense <= 0.89 & socially controversial > 0.30 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89,rule,0.42,positive,0.07,0.35,14.24,5.23,1.76
conceptually dense <= 0.5 & socially controversial > 0.30 & negative <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,0.07,0.05,26.11,11.29,2.6
unambiguous > 0.5 & unambiguous <= 0.70 & negative <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.29,negative,0.07,0.29,14.77,5.85,1.89
socially controversial <= 0.30 & positive <= 0.89,rule,0.03,negative,0.06,0.03,16.8,10.0,2.43
conceptually dense > 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.30 & subject to time variability <= 0.70,rule,0.01,positive,0.06,0.04,19.4,8.47,2.26
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & socially controversial > 0.89,rule,0.07,negative,0.06,0.06,28.53,13.85,2.78
common <= 0.70 & positive > 0.30 & negative <= 0.70 & subject to time variability > 0.70,rule,0.13,negative,0.06,0.15,34.23,23.91,3.37
unambiguous <= 0.5 & negative > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.02,positive,0.06,0.02,16.69,10.26,2.46
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.70 & neutral > 0.5,rule,0.09,positive,0.06,0.16,18.02,8.88,2.31
common <= 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.02,negative,0.06,0.02,34.45,13.06,2.72
conceptually dense > 0.5 & conceptually dense <= 0.70,rule,0.06,positive,0.06,0.08,5.56,3.89,1.44
technically complicated > 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.28,positive,0.06,0.35,3.75,1.6,1.06
socially controversial <= 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89,rule,0.13,positive,0.06,0.1,128.1,73.6,4.54
technically complicated > 0.5 & socially controversial > 0.89 & positive <= 0.89,rule,0.08,negative,0.06,0.34,1.6,0.81,1.06
conceptually dense <= 0.89 & positive > 0.30 & positive <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.07,negative,0.06,0.07,22.23,11.65,2.61
negative > 0.30 & negative <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.26,negative,0.05,0.24,5.58,1.9,1.05
common <= 0.89 & socially controversial > 0.30 & socially controversial <= 0.70 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.04,positive,0.05,0.18,22.02,12.61,2.66
common > 0.70 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.09,positive,0.05,0.16,13.97,8.98,2.31
socially controversial > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.14,positive,0.05,0.2,11.58,7.37,2.09
technically complicated > 0.70 & technically complicated <= 0.89 & common <= 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.12,negative,0.05,0.1,14.49,11.09,2.54
conceptually dense > 0.70 & socially controversial > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.22,negative,0.05,0.22,17.83,7.13,2.07
common > 0.70 & socially controversial <= 0.70 & positive > 0.30 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.4,positive,0.05,0.54,28.3,13.5,2.73
common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.89,rule,0.36,negative,0.05,0.31,21.1,8.93,2.3
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5,rule,0.01,positive,0.05,0.01,25.89,12.14,2.62
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.30 & neutral <= 0.70,rule,0.01,positive,0.05,0.01,18.38,9.34,2.35
conceptually dense > 0.5 & technically complicated <= 0.70 & positive > 0.70 & neutral > 0.70 & subject to time variability <= 0.70,rule,0.05,positive,0.05,0.05,21.62,6.19,1.91
subject to geographical variability,linear,,negative,0.05,,,,
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70,rule,0.01,positive,0.04,0.01,29.67,17.71,3.0
technically complicated <= 0.70 & common > 0.70 & positive > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.5,rule,0.24,positive,0.04,0.21,15.48,10.1,2.4
conceptually dense > 0.70 & technically complicated <= 0.5 & common <= 0.89 & subject to time variability > 0.70,rule,0.06,negative,0.04,0.21,47.55,22.5,3.24
socially controversial <= 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.06,positive,0.04,0.08,96.52,46.72,3.98
conceptually dense > 0.5 & common > 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.30,rule,0.01,positive,0.04,0.01,13.32,9.08,2.29
