rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,negative,0.94,,,,
technically complicated > 0.5 & common > 0.70 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.44,positive,0.2,0.35,37.18,27.55,3.98
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70,rule,0.1,positive,0.19,0.09,76.68,50.81,4.68
positive <= 0.70 & negative <= 0.5 & neutral > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.03,negative,0.19,0.03,300.23,212.68,6.35
common > 0.70 & positive <= 0.70,rule,0.18,negative,0.17,0.56,438.48,405.71,7.01
socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.41,positive,0.16,0.33,313.93,176.78,6.01
conceptually dense > 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.25,negative,0.16,0.72,30.32,29.48,3.92
conceptually dense > 0.70 & common > 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.54,positive,0.15,0.44,38.42,25.44,3.74
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.07,positive,0.15,0.1,14.86,6.62,2.17
technically complicated > 0.5 & common <= 0.5 & socially controversial <= 0.70 & neutral > 0.70,rule,0.01,negative,0.14,0.01,14.35,4.71,1.76
technically complicated > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.13,negative,0.13,0.28,320.21,311.91,6.48
technically complicated > 0.70 & positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.11,negative,0.13,0.13,108.05,99.95,5.21
positive > 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.53,positive,0.12,0.43,36.35,18.77,3.3
unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.5,positive,0.12,0.46,55.73,28.71,3.76
common <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.02,negative,0.12,0.11,142.27,81.69,4.94
common > 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.09,positive,0.11,0.07,93.29,63.08,4.62
technically complicated > 0.5 & common <= 0.70 & positive > 0.70,rule,0.2,negative,0.1,0.22,35.24,24.8,3.55
socially controversial > 0.5 & positive > 0.70 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.49,negative,0.1,0.38,45.8,36.29,3.96
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.05,positive,0.09,0.04,6.23,3.97,1.51
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & negative > 0.5,rule,0.01,negative,0.08,0.31,254.91,208.69,5.75
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.5,rule,0.07,positive,0.08,0.06,0.68,0.43,1.08
conceptually dense <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & negative > 0.30,rule,0.06,positive,0.08,0.05,217.06,208.69,5.76
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.70 & negative <= 0.70,rule,0.07,negative,0.07,0.06,60.47,49.59,4.16
common <= 0.70 & socially controversial > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.02,negative,0.07,0.02,125.89,93.22,4.86
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & subject to time variability <= 0.89,rule,0.18,negative,0.07,0.15,29.31,24.47,3.43
common <= 0.70 & unambiguous > 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.13,positive,0.07,0.19,24.25,11.74,2.63
socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.70,rule,0.02,negative,0.07,0.35,26.32,19.61,3.17
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.5 & negative <= 0.5,rule,0.14,negative,0.07,0.24,13.12,7.65,2.17
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.36,negative,0.06,0.3,11.88,10.24,2.47
technically complicated > 0.5 & positive > 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.55,negative,0.05,0.44,120.32,108.3,4.93
conceptually dense > 0.70 & common > 0.70 & positive > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.04,positive,0.05,0.04,132.63,106.14,4.89
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.22,positive,0.05,0.18,99.2,40.78,3.91
common > 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.09,positive,0.05,0.08,31.53,24.61,3.35
technically complicated > 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.02,negative,0.05,0.02,15.32,7.35,2.1
technically complicated <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.06,positive,0.04,0.05,16.57,7.21,2.06
technically complicated <= 0.5 & common > 0.5 & positive <= 0.89 & negative <= 0.5 & subject to geographical variability > 0.70,rule,0.07,negative,0.04,0.06,15.67,11.6,2.55
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous > 0.70,rule,0.24,positive,0.04,0.25,21.88,16.5,2.9
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.05,positive,0.04,0.19,26.42,16.5,2.93
socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70,rule,0.05,positive,0.04,0.06,22.43,19.73,3.11
common > 0.70 & negative > 0.5 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.08,positive,0.04,0.09,33.93,22.92,3.25
socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.5,rule,0.01,positive,0.04,0.01,50.81,20.22,3.11
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.37,positive,0.04,0.31,67.48,30.25,3.55
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & subject to geographical variability > 0.70,rule,0.12,negative,0.04,0.14,46.84,36.2,3.73
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.30,rule,0.01,positive,0.03,0.01,6.03,4.82,1.62
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.30 & socially controversial <= 0.5 & subject to geographical variability > 0.70,rule,0.14,negative,0.03,0.12,7.52,3.98,1.43
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.70,rule,0.06,negative,0.03,0.08,79.91,49.89,4.02
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & positive > 0.70 & neutral > 0.5,rule,0.47,positive,0.03,0.51,72.58,61.87,4.25
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & neutral <= 0.70,rule,0.02,negative,0.03,0.07,31.71,24.62,3.3
conceptually dense <= 0.70 & technically complicated <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.04,negative,0.03,0.04,38.79,36.07,3.7
socially controversial <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.37,positive,0.03,0.34,329.47,275.41,5.79
conceptually dense > 0.70 & common > 0.70 & positive <= 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.09,negative,0.03,0.09,118.71,106.14,4.8
technically complicated <= 0.5 & positive > 0.70 & neutral > 0.70,rule,0.09,positive,0.03,0.08,29.36,19.77,3.08
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.06,negative,0.02,0.21,23.02,18.47,2.96
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.06,positive,0.02,0.07,36.15,22.63,3.19
technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.30,rule,0.07,positive,0.02,0.19,27.18,22.1,3.15
common > 0.5 & socially controversial <= 0.70 & negative > 0.30 & negative <= 0.5 & neutral > 0.70,rule,0.45,positive,0.02,0.37,70.59,46.69,3.91
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.35,positive,0.02,0.29,85.35,45.49,3.89
technically complicated > 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.1,negative,0.02,0.1,0.51,0.22,1.02
technically complicated > 0.5 & unambiguous > 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.21,negative,0.02,0.18,72.57,64.87,4.27
technically complicated <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.05,positive,0.02,0.06,10.86,4.43,1.52
