rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,14.07,,,,
common,linear,,positive,5.51,,,,
technically complicated <= 0.70 & socially controversial <= 0.5,rule,0.08,positive,3.73,0.12,121513.67,80111.74,53.37
conceptually dense <= 0.5 & common > 0.5,rule,0.03,positive,2.41,0.03,8721.33,6065.43,29.74
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & unambiguous > 0.5 & subject to time variability <= 0.89,rule,0.57,negative,2.24,0.46,77620.68,51924.48,35.22
socially controversial,linear,,negative,2.09,,,,
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,2.0,0.12,13459.35,11494.35,28.01
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.14,negative,1.76,0.12,25130.98,18193.05,27.04
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.70 & positive > 0.5,rule,0.12,negative,1.68,0.19,24213.17,10577.26,24.8
technically complicated > 0.70 & positive <= 0.5 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.08,positive,1.65,0.07,6017.18,3090.87,21.28
conceptually dense > 0.5 & common > 0.30 & common <= 0.70 & positive > 0.70,rule,0.22,negative,1.62,0.21,13452.0,6822.38,23.09
conceptually dense <= 0.89 & common <= 0.70 & positive > 0.5 & negative > 0.89,rule,0.05,negative,1.57,0.07,3180.32,1165.06,18.13
common > 0.70 & common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89,rule,0.38,negative,1.56,0.31,11128.48,10027.42,23.63
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.0,positive,1.52,0.01,15265.22,9524.6,23.07
conceptually dense <= 0.70 & socially controversial <= 0.5 & positive > 0.70 & neutral > 0.30,rule,0.07,positive,1.47,0.06,12554.56,6311.97,21.59
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.89,rule,0.14,positive,1.44,0.13,93649.48,73531.72,27.37
technically complicated > 0.70 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.30,rule,0.21,negative,1.43,0.17,11256.91,5511.27,20.92
socially controversial <= 0.70 & negative > 0.5 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.22,positive,1.42,0.54,16838.18,9146.26,22.04
technically complicated > 0.5 & positive > 0.5 & negative > 0.5 & neutral > 0.30 & interdisciplinary > 0.70,rule,0.4,negative,1.36,0.36,99372.33,62836.44,26.07
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70,rule,0.09,negative,1.34,0.13,31340.23,15364.09,22.56
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.04,negative,1.32,0.04,123876.6,64707.12,25.75
conceptually dense > 0.70 & conceptually dense <= 0.89 & technically complicated <= 0.89,rule,0.7,negative,1.26,0.56,8849.13,8309.49,20.38
conceptually dense > 0.5 & technically complicated > 0.5 & common <= 0.70 & positive > 0.5 & positive <= 0.89,rule,0.24,negative,1.23,0.2,6455.98,2964.86,17.8
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & positive > 0.30 & positive <= 0.89,rule,0.15,positive,1.15,0.12,13039.75,8786.72,19.54
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.5 & neutral > 0.70,rule,0.06,positive,1.13,0.05,112126.39,73350.19,23.85
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & positive > 0.30 & neutral <= 0.5,rule,0.06,negative,1.09,0.13,5039.75,3036.78,16.79
technically complicated <= 0.89 & common > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.04,positive,1.07,0.04,15892.11,11822.27,19.45
common > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & positive > 0.70,rule,0.21,negative,0.98,0.17,22005.14,14808.87,19.04
technically complicated > 0.70 & socially controversial <= 0.70 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.01,positive,0.97,0.11,9000.94,6339.55,17.26
socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70,rule,0.13,negative,0.95,0.1,49123.57,43386.12,20.85
conceptually dense <= 0.70 & common > 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.03,positive,0.84,0.14,39117.96,31091.42,19.09
technically complicated > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.19,negative,0.82,0.17,28348.29,13687.19,17.36
socially controversial <= 0.5 & neutral > 0.70,rule,0.12,positive,0.8,0.42,15196.71,15078.12,17.29
conceptually dense > 0.5 & technically complicated <= 0.5 & positive <= 0.89 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.04,negative,0.66,0.03,21029.26,12905.55,15.74
conceptually dense > 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.5 & neutral <= 0.5,rule,0.04,negative,0.63,0.12,10945.47,6311.97,14.22
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.11,negative,0.62,0.12,14349.32,6895.39,14.3
conceptually dense <= 0.70 & technically complicated > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.01,positive,0.62,0.02,10852.41,9226.11,14.78
conceptually dense > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & neutral <= 0.70,rule,0.3,negative,0.62,0.38,17452.7,12219.67,15.28
socially controversial > 0.70 & positive > 0.30 & negative > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.33,negative,0.61,0.3,14392.71,9458.14,14.7
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5,rule,0.06,positive,0.59,0.08,22676.16,17571.8,15.53
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.16,negative,0.59,0.13,71524.45,47360.27,17.08
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.17,negative,0.58,0.29,15808.34,7368.93,14.1
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & negative <= 0.70 & neutral > 0.70,rule,0.19,negative,0.55,0.19,36324.81,28105.54,15.9
