rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.70,rule,0.04,positive,0.59,0.06,794.63,506.07,9.91
common > 0.30 & common <= 0.5 & positive > 0.5,rule,0.06,positive,0.33,0.06,139.81,73.39,5.71
common > 0.5 & positive <= 0.70,rule,0.38,negative,0.32,0.74,1960.61,1454.54,9.59
common <= 0.5 & positive <= 0.5,rule,0.01,negative,0.3,0.13,4.04,2.26,1.3
positive <= 0.5,rule,0.16,negative,0.28,0.33,5.58,5.58,2.21
common > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.23,negative,0.28,0.2,695.15,611.34,8.23
positive <= 0.70,rule,0.41,negative,0.18,0.8,395.99,395.99,7.09
common > 0.5 & positive > 0.70 & positive <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.09,negative,0.14,0.07,1823.8,1262.84,8.13
common,linear,,negative,0.11,,,,
conceptually dense > 0.5 & technically complicated <= 0.89 & positive <= 0.70,rule,0.4,negative,0.11,0.33,517.27,516.9,6.94
conceptually dense <= 0.70 & positive > 0.70 & negative > 0.30 & neutral > 0.70 & subject to geographical variability <= 0.70,rule,0.03,positive,0.1,0.06,184.71,162.89,5.61
common > 0.5 & positive > 0.70 & positive <= 0.89 & subject to geographical variability <= 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.09,0.03,77.27,39.97,4.03
conceptually dense > 0.70 & technically complicated <= 0.5 & common > 0.5 & negative <= 0.5 & subject to geographical variability > 0.70,rule,0.03,negative,0.08,0.02,204.7,161.11,5.5
conceptually dense > 0.70 & technically complicated > 0.70 & positive > 0.70,rule,0.1,positive,0.08,0.08,543.14,516.9,6.72
socially controversial > 0.30 & socially controversial <= 0.70 & positive > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.08,negative,0.08,0.07,298.6,259.74,6.01
conceptually dense > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive > 0.70,rule,0.37,positive,0.07,0.37,376.92,222.31,5.76
common <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,0.07,0.06,274.57,227.98,5.82
common > 0.5 & common <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.07,0.03,288.3,248.28,5.92
common > 0.5 & socially controversial <= 0.30 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.04,positive,0.07,0.34,95.67,56.38,4.3
positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.47,positive,0.06,0.44,269.79,262.84,5.9
technically complicated > 0.5 & socially controversial <= 0.30 & positive > 0.70 & neutral <= 0.89 & subject to time variability > 0.5,rule,0.01,positive,0.06,0.01,410.98,395.99,6.34
common > 0.5 & positive <= 0.89 & negative <= 0.5 & interdisciplinary <= 0.5,rule,0.02,negative,0.06,0.02,88.95,85.06,4.7
common > 0.5 & common <= 0.70 & unambiguous <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.05,0.09,177.49,73.37,4.53
common > 0.70 & positive > 0.70 & subject to time variability > 0.70,rule,0.11,negative,0.05,0.2,59.28,57.54,4.26
common <= 0.5 & unambiguous <= 0.5 & positive > 0.5 & subject to time variability <= 0.70,rule,0.01,positive,0.05,0.01,238.27,200.03,5.55
