rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.26,negative,0.6,0.21,191.06,110.04,7.52
conceptually dense > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.89,rule,0.01,negative,0.38,0.15,73.12,57.23,5.58
positive <= 0.5 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.07,negative,0.3,0.06,21.26,11.39,3.16
common > 0.89 & unambiguous > 0.5 & negative > 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.0,negative,0.25,0.01,61.47,35.13,4.45
socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.23,0.04,253.62,223.59,6.64
positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.22,0.47,286.06,165.51,6.25
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.21,0.02,53.4,40.67,4.5
positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.19,negative,0.21,0.18,762.42,562.47,7.65
unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.17,negative,0.17,0.18,245.41,201.77,6.22
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.26,positive,0.17,0.23,23.95,23.02,3.66
common > 0.5 & socially controversial > 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.17,0.13,197.6,133.14,5.7
conceptually dense <= 0.70 & common > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.16,0.01,35.86,28.27,3.88
