rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70,rule,0.68,positive,0.96,0.8,2419.2,2419.2,15.25
positive <= 0.70,rule,0.32,negative,0.23,0.8,341.58,341.58,7.16
common > 0.70 & positive <= 0.70 & negative <= 0.70,rule,0.04,negative,0.21,0.04,270.9,166.77,6.19
positive <= 0.70 & neutral > 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.3,negative,0.19,0.74,104.57,97.35,5.47
common > 0.89 & positive <= 0.70,rule,0.03,negative,0.19,0.26,1973.66,1952.71,9.02
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.25,positive,0.13,0.22,1584.71,1512.48,8.31
common <= 0.89 & socially controversial > 0.89 & positive <= 0.5 & negative > 0.70,rule,0.03,positive,0.12,0.06,126.02,100.15,5.15
positive <= 0.70 & neutral > 0.70,rule,0.03,negative,0.12,0.26,2193.83,2140.51,8.59
positive > 0.5 & positive <= 0.70,rule,0.23,negative,0.1,0.26,195.35,185.8,5.76
conceptually dense > 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.26,positive,0.09,0.21,445.72,395.23,6.49
conceptually dense > 0.70 & positive <= 0.70 & neutral > 0.5,rule,0.31,negative,0.08,0.71,72.15,70.51,4.6
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.13,negative,0.07,0.15,1320.71,1287.62,7.65
unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.05,negative,0.06,0.05,115.83,111.44,5.01
technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.07,positive,0.05,0.07,144.31,116.82,5.01
unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.19,positive,0.04,0.17,105.4,80.42,4.58
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & neutral > 0.5,rule,0.14,negative,0.04,0.33,32.7,28.22,3.46
positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.02,negative,0.03,0.02,66.98,62.73,4.26
conceptually dense > 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.23,positive,0.03,0.43,119.64,107.87,4.81
common,linear,,negative,0.03,,,,
positive > 0.70 & negative <= 0.70,rule,0.59,positive,0.03,0.51,266.93,166.77,5.26
socially controversial > 0.89 & unambiguous > 0.5 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89,rule,0.04,negative,0.02,0.05,4.12,3.19,1.18
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.15,negative,0.02,0.34,1074.55,950.26,6.98
common > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.70 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.2,positive,0.02,0.15,11.4,8.61,2.19
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.1,positive,0.02,0.09,1157.33,1021.75,7.05
positive > 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.3,positive,0.01,0.24,839.54,839.12,6.77
socially controversial > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.23,negative,0.01,0.26,42.75,39.07,3.7
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.31,positive,0.01,0.26,23.87,14.47,2.69
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.89 & positive <= 0.5 & negative > 0.70,rule,0.02,positive,0.01,0.04,18.53,6.93,1.95
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.54,positive,0.01,0.43,154.75,61.25,4.17
common <= 0.89 & socially controversial > 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.27,positive,0.01,0.23,32.61,20.01,3.02
technically complicated <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.13,positive,0.01,0.1,3.15,1.52,1.01
positive > 0.70 & neutral > 0.70,rule,0.31,positive,0.0,0.27,493.01,384.24,5.96
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89,rule,0.36,negative,0.0,0.52,169.58,111.55,4.72
common <= 0.89 & positive <= 0.70 & negative > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.21,positive,0.0,0.19,48.47,33.17,3.51
common > 0.70 & positive > 0.70,rule,0.62,positive,0.0,0.54,117.48,117.47,4.78
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.89 & positive <= 0.70,rule,0.04,positive,0.0,0.04,195.09,84.93,4.44
