rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
neutral,linear,,negative,0.38,,,,
common > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.5 & subject to time variability <= 0.70,rule,0.05,positive,0.16,0.05,22.25,8.24,2.44
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.01,positive,0.15,0.01,36.94,14.99,3.1
common <= 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.5,rule,0.09,positive,0.15,0.07,26.09,8.01,2.39
common <= 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.02,positive,0.12,0.03,32.84,16.03,3.1
technically complicated > 0.5 & common <= 0.89 & negative <= 0.89 & subject to geographical variability > 0.5 & subject to time variability > 0.70,rule,0.77,positive,0.11,0.67,45.31,20.83,3.38
common <= 0.89 & socially controversial <= 0.5 & unambiguous <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.03,positive,0.1,0.03,39.23,13.61,2.87
common <= 0.89 & unambiguous <= 0.5 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.09,0.06,32.4,19.47,3.23
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & interdisciplinary <= 0.89,rule,0.11,positive,0.09,0.12,31.82,15.05,2.94
conceptually dense <= 0.89 & positive > 0.5 & neutral > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.38,positive,0.08,0.36,9.07,6.98,2.1
conceptually dense <= 0.89 & positive <= 0.5 & neutral > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.07,negative,0.08,0.36,9.07,6.98,2.09
common <= 0.89 & unambiguous <= 0.5 & interdisciplinary <= 0.89,rule,0.03,positive,0.08,0.02,20.3,16.24,3.01
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.5,rule,0.07,positive,0.08,0.07,43.67,25.39,3.5
socially controversial,linear,,negative,0.08,,,,
common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & negative <= 0.89,rule,0.26,positive,0.08,0.21,112.38,56.26,4.35
