rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,1.18,,,,
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.30 & unambiguous > 0.70 & negative <= 0.5,rule,0.02,negative,0.73,0.22,813.81,197.73,9.14
socially controversial <= 0.5 & positive > 0.70,rule,0.25,negative,0.68,0.21,693.24,533.99,10.56
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & subject to geographical variability > 0.70,rule,0.8,positive,0.66,0.65,462.31,227.13,9.02
technically complicated <= 0.70 & positive <= 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.08,negative,0.64,0.07,762.46,289.18,9.3
common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.19,negative,0.63,0.17,1585.57,1128.49,11.45
positive > 0.70 & negative > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.09,positive,0.59,0.17,448.48,238.15,8.7
conceptually dense > 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.92,positive,0.57,0.73,248.38,121.15,7.55
socially controversial <= 0.30 & neutral <= 0.89,rule,0.02,negative,0.52,0.8,184.46,160.37,7.7
technically complicated > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.84,positive,0.42,0.7,174.86,109.78,6.65
common > 0.70 & positive <= 0.70 & negative <= 0.5,rule,0.02,positive,0.4,0.37,460.96,241.86,7.69
socially controversial <= 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.18,positive,0.31,0.15,1616.59,1253.93,9.35
technically complicated <= 0.5 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.07,negative,0.29,0.06,716.2,537.83,8.1
conceptually dense <= 0.70 & socially controversial > 0.30 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.02,positive,0.28,0.03,292.6,124.12,6.18
conceptually dense > 0.70 & socially controversial <= 0.70 & negative > 0.5 & negative <= 0.70,rule,0.02,positive,0.26,0.23,1065.12,747.31,8.31
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.26,0.23,193.62,134.79,6.16
technically complicated > 0.5 & technically complicated <= 0.70 & unambiguous > 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.27,negative,0.24,0.25,896.03,362.04,7.33
positive > 0.5 & subject to geographical variability > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.86,positive,0.23,0.7,104.26,77.25,5.36
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.19,negative,0.22,0.19,601.8,172.53,6.26
technically complicated > 0.5 & unambiguous <= 0.70 & neutral > 0.70,rule,0.16,positive,0.18,0.13,120.51,60.11,4.85
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.1,positive,0.16,0.17,833.35,565.46,7.36
technically complicated > 0.5 & common <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.27,positive,0.15,0.22,1143.35,587.02,7.34
technically complicated > 0.70 & positive > 0.5 & neutral > 0.70 & neutral <= 0.89 & subject to time variability > 0.70,rule,0.36,positive,0.15,0.33,269.27,197.94,6.08
positive > 0.70 & negative <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.51,negative,0.14,0.44,2057.59,883.97,7.74
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & negative <= 0.5,rule,0.11,negative,0.13,0.22,507.47,207.04,6.04
conceptually dense > 0.70 & positive <= 0.89 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.36,positive,0.12,0.71,872.2,333.96,6.53
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.22,negative,0.11,0.39,2434.13,1265.71,7.91
common > 0.5 & common <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.12,positive,0.11,0.1,1512.39,1162.31,7.85
common <= 0.70 & socially controversial > 0.5 & negative > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.12,positive,0.1,0.29,712.85,422.03,6.68
neutral > 0.5 & neutral <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.94,positive,0.08,0.76,200.77,80.63,4.75
unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.08,0.19,456.75,326.05,6.26
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial > 0.70 & neutral > 0.70 & neutral <= 0.89,rule,0.11,positive,0.07,0.29,1131.79,428.43,6.46
